Time;CPU usage;Average number of bytes read from the disk Hard disk 1;Average number of bytes read from the disk Hard disk 2;Average number of bytes written to the disk Hard disk 1;Average number of bytes written to the disk Hard disk 2;Average number of reads from the disk Hard disk 1;Average number of reads from the disk Hard disk 2;Average number of writes to the disk Hard disk 1;Average number of writes to the disk Hard disk 2;Free disk space on /;Number of bytes received on interface Network adapter 1;Number of bytes transmitted on interface Network adapter 1;Number of packets received on interface Network adapter 1;Number of packets transmitted on interface Network adapter 1;Host memory usage;Guest memory usage;Committed storage space
2019-03-01T00:00:00+01:00;29333333;34;68;2321;375;0;0;0;0;11427807232;0;34;4;1;6257936520;126161169;17144048117
2019-03-01T01:00:00+01:00;36700000;0;0;682;51;0;0;0;0;11427807232;0;51;5;2;6258251093;96084514;17144048196
2019-03-01T02:00:00+01:00;33233333;0;0;563;102;0;0;0;0;11427807232;0;102;6;2;6258268569;96154419;17144048219
2019-03-01T03:00:00+01:00;34533333;375;0;3686;136;0;0;0;0;11427807232;0;51;5;2;6257062707;190631116;17144048219
2019-03-01T04:00:00+01:00;25000000;0;0;711;17;0;0;0;0;11427807232;0;34;4;1;6258688000;85406515;17144156990
2019-03-01T05:00:00+01:00;25000000;0;0;938;119;0;0;0;0;11427807232;0;85;6;2;6259002572;70376925;17144096019
2019-03-01T06:00:00+01:00;33666666;0;0;2286;68;0;0;0;0;11427807232;0;85;5;2;6258635571;129359325;17144096019
2019-03-01T07:00:00+01:00;29333333;0;0;853;136;0;0;0;0;11427807232;51;85;11;8;6257656900;115465693;17144096114
2019-03-01T08:00:00+01:00;29766666;0;0;819;204;0;0;0;0;11427807232;187;238;21;20;6258950144;113246208;17144096121
2019-03-01T09:00:00+01:00;33666666;0;102;750;426;0;0;0;0;11427807232;1280;1518;98;99;6258653047;204524748;17144096121
2019-03-01T10:00:00+01:00;40600000;0;0;1024;53;0;0;0;0;11427807232;2277;3513;186;186;6258006425;285107814;17144096121
2019-03-01T11:00:00+01:00;28033333;0;0;836;17;0;0;0;0;11427807232;512;1467;48;43;6258146235;90719300;17144096121
2019-03-01T12:00:00+01:00;32366666;102;0;836;119;0;0;0;0;11427807232;563;2730;56;52;6258565666;211025920;17144096146
2019-03-01T13:00:00+01:00;26733333;0;0;989;68;0;0;0;0;11427807232;682;1536;60;67;6258111283;157251447;17144096223
2019-03-01T14:00:00+01:00;25000000;204;0;9301;136;0;0;0;0;11427807232;0;68;7;4;6258373427;102620637;17144096223
2019-03-01T15:00:00+01:00;25000000;0;0;1416;102;0;0;0;0;11427807232;0;68;8;4;6258670523;104717789;17144096223
2019-03-01T16:00:00+01:00;25000000;0;0;802;136;0;0;0;0;11427807232;0;51;7;3;6258932667;74641134;17144096223
2019-03-01T17:00:00+01:00;27166666;0;0;1041;136;0;0;0;0;11427807232;614;836;56;53;6258950144;100383675;17144096223
2019-03-01T18:00:00+01:00;34100000;68;0;1006;17;0;0;0;0;11427807232;102;153;9;6;6259439479;137957649;17144096231
2019-03-01T19:00:00+01:00;25000000;0;0;870;153;0;0;0;0;11427807232;0;68;4;2;6260994867;78922820;17144096325
2019-03-01T20:00:00+01:00;25000000;0;0;785;102;0;0;0;0;11427807232;0;85;4;2;6261047296;74623658;17144096325
2019-03-01T21:00:00+01:00;29333333;0;0;802;136;0;0;0;0;11427807232;0;68;3;1;6260697770;118593945;17144096325
2019-03-01T22:00:00+01:00;25000000;0;0;529;170;0;0;0;0;11427807232;0;34;3;2;6260313292;70376925;17144095437
2019-03-01T23:00:00+01:00;25000000;0;0;972;204;0;0;0;0;11427807232;0;85;4;2;6260645341;82190882;17144095301
2019-03-02T00:00:00+01:00;33666666;0;0;819;68;0;0;0;0;11427807232;0;102;4;2;6260697770;127227221;17144095321
2019-03-02T01:00:00+01:00;33233333;0;0;665;17;0;0;0;0;11427807232;0;34;3;2;6260697770;117580322;17144095403
2019-03-02T02:00:00+01:00;25000000;0;0;3379;102;0;0;0;0;11427807232;0;85;4;3;6260610389;95018461;17144095403
2019-03-02T03:00:00+01:00;32366666;260;69;3072;451;0;0;0;0;11427807232;51;238;10;8;6259509384;205625753;17144385882
2019-03-02T04:00:00+01:00;25000000;0;0;648;51;0;0;0;0;11427807232;0;34;3;2;6260278340;80023825;17144142361
2019-03-02T05:00:00+01:00;25000000;0;0;648;102;0;0;0;0;11427807232;0;85;4;3;6261047296;70359449;17144143364
2019-03-02T06:00:00+01:00;32800000;0;0;750;307;0;0;0;0;11427807232;0;153;4;3;6260767675;113298636;17144143364
2019-03-02T07:00:00+01:00;25000000;0;0;648;119;0;0;0;0;11427807232;0;17;3;2;6261047296;81089877;17144143457
2019-03-02T08:00:00+01:00;25000000;0;0;733;17;0;0;0;0;11427807232;0;85;3;2;6260313292;73575082;17144143466
2019-03-02T09:00:00+01:00;32800000;0;0;768;136;0;0;0;0;11427807232;0;85;4;3;6260540484;158369928;17144143466
2019-03-02T10:00:00+01:00;25000000;0;0;665;170;0;0;0;0;11427807232;0;119;4;3;6260907485;69293397;17144143466
2019-03-02T11:00:00+01:00;25000000;0;0;836;153;0;0;0;0;11427807232;0;102;4;3;6260138530;67161292;17144143466
2019-03-02T12:00:00+01:00;35400000;0;0;1109;307;0;0;0;0;11427807232;34;68;4;3;6259684147;137975125;17144143498
2019-03-02T13:00:00+01:00;25000000;0;0;802;119;0;0;0;0;11427807232;0;85;3;2;6260785152;74641134;17144143568
2019-03-02T14:00:00+01:00;32366666;0;0;836;119;0;0;0;0;11427807232;0;68;3;2;6260802628;110100480;17144143568
2019-03-02T15:00:00+01:00;25000000;0;85;836;494;0;0;0;0;11427807232;17;102;4;3;6260855057;113298636;17144143568
2019-03-02T16:00:00+01:00;25000000;0;0;614;85;0;0;0;0;11427807232;0;51;3;2;6261047296;83239458;17144143568
2019-03-02T17:00:00+01:00;25000000;0;0;682;51;0;0;0;0;11427807232;0;68;3;2;6261047296;77821815;17144143568
2019-03-02T18:00:00+01:00;28900000;0;0;1041;170;0;0;0;0;11427807232;0;51;3;2;6260785152;144441344;17144143568
2019-03-02T19:00:00+01:00;25000000;0;0;477;136;0;0;0;0;11427807232;0;51;3;2;6260959914;75742139;17144143668
2019-03-02T20:00:00+01:00;25000000;0;0;648;51;0;0;0;0;11427807232;0;51;3;2;6261047296;72526506;17144142816
2019-03-02T21:00:00+01:00;25000000;0;34;785;460;0;0;0;0;11427807232;17;85;4;3;6260575436;134724539;17144142646
2019-03-02T22:00:00+01:00;25000000;0;0;750;102;0;0;0;0;11427807232;0;17;2;2;6260924962;71460454;17144142646
2019-03-02T23:00:00+01:00;38000000;0;0;750;443;0;0;0;0;11427807232;921;51;512;22;6261047296;71425501;17144142646
2019-03-03T00:00:00+01:00;33666666;0;0;1945;85;0;0;0;0;11427807232;392;34;204;9;6260662818;129376802;17144142646
2019-03-03T01:00:00+01:00;34100000;2201;0;972;853;0;0;0;0;11427807232;102;221;22;20;6260697770;127244697;17144142646
2019-03-03T02:00:00+01:00;39733333;238;0;4881;102;0;0;0;0;11427807232;0;68;3;2;6260575436;121879483;17144142700
2019-03-03T03:00:00+01:00;25433333;0;0;2065;52;0;0;0;0;11427807232;102;136;8;7;6260313292;224989457;17144433100
2019-03-03T04:00:00+01:00;25000000;34;0;870;85;0;0;0;0;11427807232;0;68;3;2;6260942438;81107353;17144190106
2019-03-03T05:00:00+01:00;25000000;0;0;699;0;0;0;0;0;11427807232;0;34;3;2;6261047296;78922820;17144190562
2019-03-03T06:00:00+01:00;33666666;0;0;1826;17;0;0;0;0;11427807232;0;51;3;2;6260750199;124011588;17144190562
2019-03-03T07:00:00+01:00;25000000;0;0;785;34;0;0;0;0;11427807232;0;68;3;2;6260924962;71425501;17144190562
2019-03-03T08:00:00+01:00;25000000;0;0;836;85;0;0;0;0;11427807232;0;51;3;2;6261047296;74676087;17144190653
2019-03-03T09:00:00+01:00;33666666;0;0;1928;85;0;0;0;0;11427807232;0;51;3;2;6260802628;114434594;17144190664
2019-03-03T10:00:00+01:00;25000000;0;0;750;85;0;0;0;0;11427807232;0;34;3;2;6260173482;66095240;17144190664
2019-03-03T11:00:00+01:00;25000000;0;0;716;68;0;0;0;0;11427807232;0;51;3;2;6259928814;71425501;17144190664
2019-03-03T12:00:00+01:00;36266666;0;0;802;153;0;0;0;0;11427807232;0;119;5;3;6260173482;131543859;17144190664
2019-03-03T13:00:00+01:00;25000000;0;0;563;119;0;0;0;0;11427807232;0;51;3;2;6260942438;78905344;17144190664
2019-03-03T14:00:00+01:00;33233333;0;0;716;119;0;0;0;0;11427807232;0;68;3;2;6260610389;102568209;17144190737
2019-03-03T15:00:00+01:00;33666666;0;0;768;102;0;0;0;0;11427807232;0;119;5;3;6260872533;140142182;17144190766
2019-03-03T16:00:00+01:00;25000000;0;0;768;102;0;0;0;0;11427807232;0;51;3;2;6261029819;78992725;17144190766
2019-03-03T17:00:00+01:00;25000000;0;0;716;51;0;0;0;0;11427807232;0;34;3;1;6261047296;85336610;17144190766
2019-03-03T18:00:00+01:00;29333333;17;0;2201;102;0;0;0;0;11427807232;0;68;3;2;6260750199;116496793;17144189946
2019-03-03T19:00:00+01:00;25000000;34;0;853;170;0;0;0;0;11427807232;0;51;3;2;6261047296;82208358;17144189742
2019-03-03T20:00:00+01:00;29766666;0;0;853;119;0;0;0;0;11427807232;153;307;19;18;6261047296;108947046;17144189803
2019-03-03T21:00:00+01:00;33666666;0;0;921;68;0;0;0;0;11427807232;0;102;6;5;6260855057;126213597;17144189844
2019-03-03T22:00:00+01:00;25000000;0;0;853;119;0;0;0;0;11427807232;0;68;3;2;6261047296;83221981;17144189844
2019-03-03T23:00:00+01:00;25000000;0;0;887;68;0;0;0;0;11427807232;0;68;3;1;6261047296;76790715;17144189844
2019-03-04T00:00:00+01:00;25000000;0;17;1996;358;0;0;0;0;11427807232;17;102;4;3;6260767675;137940172;17144189844
2019-03-04T01:00:00+01:00;40600000;0;0;989;68;0;0;0;0;11427807232;0;102;4;2;6260890009;91802828;17144189844
2019-03-04T02:00:00+01:00;32800000;580;0;2406;170;0;0;0;0;11427807232;0;34;4;3;6260470579;114382165;17144189944
2019-03-04T03:00:00+01:00;48400000;1076;156;6543;520;0;0;0;0;11427807232;17;136;6;3;6260488055;216426086;17144334404
2019-03-04T04:00:00+01:00;25000000;34;0;785;136;0;0;0;0;11427807232;0;51;3;2;6260890009;79988872;17144237503
2019-03-04T05:00:00+01:00;25000000;0;0;699;85;0;0;0;0;11427807232;0;51;3;2;6261134677;86420138;17144237759
2019-03-04T06:00:00+01:00;29333333;0;17;1945;221;0;0;0;0;11427807232;0;51;3;2;6260959914;136944025;17144237759
2019-03-04T07:00:00+01:00;25000000;17;0;699;68;0;0;0;0;11427807232;0;34;3;2;6260767675;78905344;17144237774
2019-03-04T08:00:00+01:00;33666666;0;0;733;119;0;0;0;0;11427807232;938;3345;84;86;6260959914;205590801;17144237861
2019-03-04T09:00:00+01:00;25083333;0;0;989;187;0;0;0;0;11427801224;17;85;7;5;6202536755;125147545;17143763896
2019-03-04T10:00:00+01:00;17100000;0;0;819;102;0;0;0;0;11427799040;682;1006;58;57;6239324296;106797465;17143577381
2019-03-04T11:00:00+01:00;24166666;0;0;768;204;0;0;0;0;11427799040;204;375;21;21;6238852437;90701824;17143577381
2019-03-04T12:00:00+01:00;29916666;307;0;1826;136;0;0;0;0;11427799040;0;102;9;7;6242714692;154018338;17143577381
2019-03-04T13:00:00+01:00;24600000;0;0;819;102;0;0;0;0;11427799040;324;341;35;38;6247415808;83239458;17143577398
2019-03-04T14:00:00+01:00;20833333;0;0;887;102;0;0;0;0;11427799040;102;273;24;23;6247153664;120813431;17143577483
2019-03-04T15:00:00+01:00;26733333;51;0;1041;358;0;0;0;0;11427799040;853;2116;68;66;6247642999;236698555;17143577483
2019-03-04T16:00:00+01:00;19583333;0;0;648;153;0;0;0;0;11427799040;0;68;5;4;6247415808;82155929;17143576493
2019-03-04T17:00:00+01:00;17083333;0;0;836;102;0;0;0;0;11427799040;0;51;4;3;6247398331;87556096;17143576459
2019-03-04T18:00:00+01:00;26366666;0;0;1024;170;0;0;0;0;11427799040;0;102;6;3;6247485713;137975125;17143576459
2019-03-04T19:00:00+01:00;18333333;0;0;682;68;0;0;0;0;11427799040;0;51;4;2;6248342050;83187029;17143576470
2019-03-04T20:00:00+01:00;23750000;0;0;648;102;0;0;0;0;11427799040;0;85;4;2;6248429431;69293397;17143576561
2019-03-04T21:00:00+01:00;24583333;68;0;972;170;0;0;0;0;11427799040;0;51;4;3;6248097382;140177134;17143576561
2019-03-04T22:00:00+01:00;22916666;0;0;819;68;0;0;0;0;11427799040;0;68;4;2;6248184763;83187029;17143576561
2019-03-04T23:00:00+01:00;25000000;0;0;802;460;0;0;0;0;11427799040;0;68;4;2;6247835238;70376925;17143576561
2019-03-05T00:00:00+01:00;21250000;0;0;2030;0;0;0;0;0;11427799040;0;68;4;3;6248184763;145454967;17143576561
2019-03-05T01:00:00+01:00;24666666;0;34;750;119;0;0;0;0;11427799040;0;34;4;3;6251033395;96067037;17143576595
2019-03-05T02:00:00+01:00;21250000;51;0;1024;119;0;0;0;0;11427799040;0;51;3;2;6252379067;110083003;17143576663
2019-03-05T03:00:00+01:00;23948275;233;377;1095;808;0;0;0;0;11427799040;17;121;6;4;6254611208;218266518;17143651519
2019-03-05T04:00:00+01:00;16666666;17;0;785;119;0;0;0;0;11427799040;0;119;5;4;6255577224;81054924;17143624497
2019-03-05T05:00:00+01:00;11250000;0;0;836;102;0;0;0;0;11427799040;0;119;4;3;6255804416;75742139;17143624497
2019-03-05T06:00:00+01:00;23150000;102;0;1143;102;0;0;0;0;11427799040;0;34;3;2;6255402461;143357815;17143624497
2019-03-05T07:00:00+01:00;17600000;0;0;529;51;0;0;0;0;11427799040;0;102;3;2;6255384985;79988872;17143624534
2019-03-05T08:00:00+01:00;22600000;0;0;614;68;0;0;0;0;11427799040;392;1024;35;34;6255542272;173382041;17143624599
2019-03-05T09:00:00+01:00;33666666;17;68;81493;733;0;0;0;0;11427799040;6912;341;76;46;6255419938;146503543;17143624599
2019-03-05T10:00:00+01:00;25433333;0;0;1348;221;0;0;0;0;11427799040;1757;2321;141;153;6255699558;132557482;17143624599
2019-03-05T11:00:00+01:00;24583333;0;0;972;153;0;0;0;0;11427799040;648;1075;63;51;6255751987;136891596;17143623575
2019-03-05T12:00:00+01:00;29400000;34;0;1262;170;0;0;0;0;11427799040;529;904;60;60;6255891797;127297126;17143623575
2019-03-05T13:00:00+01:00;24166666;0;0;750;136;0;0;0;0;11427799040;0;102;7;5;6256573371;77856768;17143623624
2019-03-05T14:00:00+01:00;25633333;0;0;955;153;0;0;0;0;11427799040;0;102;7;5;6256660753;122928059;17143623677
2019-03-05T15:00:00+01:00;27316666;0;0;750;307;0;0;0;0;11427799040;34;102;9;6;6255961702;130460330;17143623677
2019-03-05T16:00:00+01:00;22083333;0;0;938;153;0;0;0;0;11427799040;1177;1416;96;109;6256014131;116479317;17143623677
2019-03-05T17:00:00+01:00;25000000;0;0;1109;153;0;0;0;0;11427799040;1587;1894;145;154;6256485990;131526382;17143623677
2019-03-05T18:00:00+01:00;31933333;0;0;819;34;0;0;0;0;11427799040;0;51;3;2;6256276275;103669213;17143623677
2019-03-05T19:00:00+01:00;19583333;68;0;836;136;0;0;0;0;11427799040;0;34;3;2;6256153941;76808192;17143623719
2019-03-05T20:00:00+01:00;12916666;0;0;938;119;0;0;0;0;11427799040;0;102;4;2;6256783086;70376925;17143623779
2019-03-05T21:00:00+01:00;22216666;0;0;819;102;0;0;0;0;11427799040;0;51;3;2;6256503466;115413265;17143623779
2019-03-05T22:00:00+01:00;24583333;0;0;546;136;0;0;0;0;11427799040;0;68;4;2;6256713181;83256934;17143623779
2019-03-05T23:00:00+01:00;24166666;0;0;768;358;0;0;0;0;11427799040;0;85;4;2;6256783086;75724663;17143623779
2019-03-06T00:00:00+01:00;24700000;0;0;802;51;0;0;0;0;11427799040;0;68;3;2;6256381132;119782331;17143623779
2019-03-06T01:00:00+01:00;14166666;0;0;819;221;0;0;0;0;11427799040;153;68;6;5;6256608324;89688200;17143623802
2019-03-06T02:00:00+01:00;19383333;0;0;836;85;0;0;0;0;11427799040;0;51;3;2;6256573371;118628898;17143623881
2019-03-06T03:00:00+01:00;17316666;0;52;1874;173;0;0;0;0;11427799040;204;187;15;13;6256276275;201344068;17143876869
2019-03-06T04:00:00+01:00;7083333;17;0;665;85;0;0;0;0;11427799040;0;51;4;2;6256625800;80006348;17143670781
2019-03-06T05:00:00+01:00;2916666;0;0;665;102;0;0;0;0;11427799040;0;51;3;2;6256870468;74658611;17143671419
2019-03-06T06:00:00+01:00;7616666;0;0;1996;68;0;0;0;0;11427799040;0;51;3;2;6256555895;132574958;17143671875
2019-03-06T07:00:00+01:00;16333333;0;0;682;51;0;0;0;0;11427799040;136;187;16;15;6256713181;126161169;17143671924
2019-03-06T08:00:00+01:00;23883333;0;0;904;85;0;0;0;0;11427799040;341;1262;32;32;6256818039;110135432;17143671977
2019-03-06T09:00:00+01:00;29766666;34;0;836;51;0;0;0;0;11427799040;324;546;21;21;6256451037;134707063;17143671294
2019-03-06T10:00:00+01:00;25000000;34;0;955;119;0;0;0;0;11427799040;0;85;5;3;6255874321;86420138;17143670953
2019-03-06T11:00:00+01:00;25000000;0;0;750;68;0;0;0;0;11427799040;34;102;7;5;6255996654;100383675;17143670953
2019-03-06T12:00:00+01:00;19700000;34;0;2286;102;0;0;0;0;11427799040;0;119;4;3;6256241322;125077640;17143670953
2019-03-06T13:00:00+01:00;23750000;0;0;716;187;0;0;0;0;11427799040;0;68;3;2;6256014131;71460454;17143670980
2019-03-06T14:00:00+01:00;30233333;0;0;3174;51;0;0;0;0;11427799040;238;375;22;23;6255804416;112250060;17143671055
2019-03-06T15:00:00+01:00;27616666;0;0;887;51;0;0;0;0;11427799040;68;341;12;11;6255804416;137957649;17143671055
2019-03-06T16:00:00+01:00;23750000;0;0;870;51;0;0;0;0;11427799040;102;238;12;12;6256433561;90701824;17143671055
2019-03-06T17:00:00+01:00;23333333;0;0;819;85;0;0;0;0;11427799040;0;68;4;2;6256468514;69293397;17143671055
2019-03-06T18:00:00+01:00;31933333;0;136;716;768;0;0;0;0;11427799040;0;119;3;2;6256118988;117580322;17143671055
2019-03-06T19:00:00+01:00;17916666;0;0;682;102;0;0;0;0;11427799040;0;136;4;3;6256800563;85371562;17143671114
2019-03-06T20:00:00+01:00;18333333;0;0;819;34;0;0;0;0;11427799040;0;136;4;3;6256852992;92903833;17143671157
2019-03-06T21:00:00+01:00;18050000;0;0;750;68;0;0;0;0;11427799040;0;136;4;2;6256451037;113281160;17143671157
2019-03-06T22:00:00+01:00;25000000;0;0;665;51;0;0;0;0;11427799040;0;136;5;2;6256258798;83256934;17143671157
2019-03-06T23:00:00+01:00;25000000;0;0;955;68;0;0;0;0;11427799040;0;102;4;2;6256538419;67161292;17143671157
2019-03-07T00:00:00+01:00;11250000;0;0;716;546;0;0;0;0;11427799040;17;119;4;3;6256468514;143392768;17143671157
2019-03-07T01:00:00+01:00;18166666;0;0;716;102;0;0;0;0;11427799040;0;136;4;3;6255979178;127262173;17143671187
2019-03-07T02:00:00+01:00;24800000;0;0;1075;375;0;0;0;0;11427799040;0;102;4;2;6256258798;129324373;17143671259
2019-03-07T03:00:00+01:00;24100000;35;70;2860;317;0;0;0;0;11427799040;17;204;6;5;6255961702;219554338;17144521522
2019-03-07T04:00:00+01:00;25000000;17;0;750;119;0;0;0;0;11427799040;0;68;4;2;6256643276;77856768;17143717932
2019-03-07T05:00:00+01:00;20833333;0;0;785;136;0;0;0;0;11427799040;0;68;3;2;6256852992;72491554;17143716961
2019-03-07T06:00:00+01:00;14816666;34;34;1024;136;0;0;0;0;11427799040;0;170;5;3;6256451037;133675963;17143718037
2019-03-07T07:00:00+01:00;13750000;0;0;682;102;0;0;0;0;11427799040;0;68;3;2;6255909273;71442978;17143718037
2019-03-07T08:00:00+01:00;27183333;0;0;1143;221;0;0;0;0;11427799040;1416;1621;93;95;6256153941;163752618;17143718133
2019-03-07T09:00:00+01:00;25183333;51;0;1843;68;0;0;0;0;11427799040;1280;1877;91;93;6256451037;246362931;17143718139
2019-03-07T10:00:00+01:00;26300000;17;0;1092;85;0;0;0;0;11427799040;546;597;51;45;6256084036;111149056;17143718139
2019-03-07T11:00:00+01:00;21666666;0;0;716;136;0;0;0;0;11427799040;0;136;7;6;6256678229;83221981;17143718139
2019-03-07T12:00:00+01:00;21666666;0;0;682;204;0;0;0;0;11427799040;0;153;7;6;6256328704;137905220;17143718139
2019-03-07T13:00:00+01:00;24183333;0;0;819;51;0;0;0;0;11427799040;716;1092;49;47;6257534566;106779989;17143718184
2019-03-07T14:00:00+01:00;31933333;136;0;1518;136;0;0;0;0;11427799040;0;102;6;4;6256573371;122980488;17143718241
2019-03-07T15:00:00+01:00;27216666;443;0;1365;136;0;0;0;0;11427799040;119;221;19;18;6256381132;125042688;17143718241
2019-03-07T16:00:00+01:00;25000000;0;0;887;68;0;0;0;0;11427799040;750;989;53;51;6256695705;84288034;17143718241
2019-03-07T17:00:00+01:00;24166666;0;0;716;119;0;0;0;0;11427799040;0;136;7;6;6256852992;72509030;17143718241
2019-03-07T18:00:00+01:00;27616666;0;0;699;443;0;0;0;0;11427799040;0;136;6;6;6256451037;89705676;17143718241
2019-03-07T19:00:00+01:00;20000000;0;0;699;34;0;0;0;0;11427799040;0;68;4;3;6256398609;84357939;17143718276
2019-03-07T20:00:00+01:00;15000000;0;0;750;85;0;0;0;0;11427799040;0;136;5;4;6256765610;81037448;17143718343
2019-03-07T21:00:00+01:00;23150000;0;34;2082;324;0;0;0;0;11427799040;0;102;5;3;6256451037;125095116;17143718343
2019-03-07T22:00:00+01:00;18750000;0;0;699;17;0;0;0;0;11427799040;0;102;5;3;6256503466;85389038;17143718343
2019-03-07T23:00:00+01:00;18750000;0;0;699;443;0;0;0;0;11427799040;0;68;4;3;6256346180;101502156;17143718343
2019-03-08T00:00:00+01:00;24300000;0;0;819;392;0;0;0;0;11427799040;0;187;6;5;6256398609;121862007;17143718343
2019-03-08T01:00:00+01:00;15000000;0;0;716;51;0;0;0;0;11427799040;170;153;9;8;6256328704;99352576;17143718378
2019-03-08T02:00:00+01:00;16450000;34;0;1024;102;0;0;0;0;11427799040;0;102;5;4;6256363656;121792102;17143718445
2019-03-08T03:00:00+01:00;29850000;290;580;2867;870;0;0;0;0;11427799040;375;273;18;14;6256014131;226003080;17143997323
2019-03-08T04:00:00+01:00;25000000;0;0;785;85;0;0;0;0;11427799040;409;273;20;19;6256451037;88534766;17143766267
2019-03-08T05:00:00+01:00;25000000;0;0;921;153;0;0;0;0;11427799040;341;102;15;14;6256852992;80041301;17143766267
2019-03-08T06:00:00+01:00;28466666;853;0;2048;85;0;0;0;0;11427799040;409;136;15;14;6256485990;135825544;17143766267
2019-03-08T07:00:00+01:00;15416666;0;0;887;85;0;0;0;0;11427799040;341;136;15;12;6256852992;78905344;17143766324
2019-03-08T08:00:00+01:00;10833333;0;0;802;34;0;0;0;0;11427799040;34;102;9;9;6256398609;120813431;17143766369
2019-03-08T09:00:00+01:00;25833333;0;85;2286;341;0;0;0;0;11427799040;375;614;34;34;6256451037;207757858;17143766369
2019-03-08T10:00:00+01:00;17500000;0;0;768;68;0;0;0;0;11427799040;307;580;33;33;6256311227;99265194;17143766369
2019-03-08T11:00:00+01:00;15416666;0;0;904;85;0;0;0;0;11427799040;0;34;6;6;6256468514;87486190;17143766369
2019-03-08T12:00:00+01:00;28566666;68;0;1041;102;0;0;0;0;11427799040;34;68;9;9;6256223846;144388915;17143766369
2019-03-08T13:00:00+01:00;25000000;0;0;699;119;0;0;0;0;11427799040;0;34;6;5;6255821892;83187029;17143766401
2019-03-08T14:00:00+01:00;36266666;0;0;819;119;0;0;0;0;11427799040;170;187;20;21;6255961702;105801318;17143766471
2019-03-08T15:00:00+01:00;25000000;0;0;2542;273;0;0;0;0;11427799040;221;119;9;8;6256153941;133693440;17143766471
2019-03-08T16:00:00+01:00;26300000;0;0;682;68;0;0;0;0;11427799040;409;460;36;36;6256748134;102533256;17143766471
2019-03-08T17:00:00+01:00;25000000;0;0;938;102;0;0;0;0;11427799040;0;51;5;4;6256852992;82173405;17143766471
2019-03-08T18:00:00+01:00;28183333;341;0;1484;102;0;0;0;0;11427799040;0;17;2;1;6256363656;118663850;17143766471
2019-03-08T19:00:00+01:00;22916666;34;0;819;85;0;0;0;0;11427799040;0;51;3;2;6256346180;76825668;17143766533
2019-03-08T20:00:00+01:00;24583333;0;0;750;102;0;0;0;0;11427799040;0;17;2;1;6256381132;75724663;17143766573
2019-03-08T21:00:00+01:00;14816666;0;0;768;187;0;0;0;0;11427799040;0;51;3;2;6257254946;112250060;17143766573
2019-03-08T22:00:00+01:00;20833333;0;0;699;85;0;0;0;0;11427799040;0;68;3;3;6257639424;78940296;17143766573
2019-03-08T23:00:00+01:00;19583333;0;0;1075;153;0;0;0;0;11427799040;0;34;3;2;6256258798;67161292;17143766573
2019-03-09T00:00:00+01:00;25533333;0;0;1604;136;0;0;0;0;11427799040;0;102;5;3;6256975325;141190758;17143766573
2019-03-09T01:00:00+01:00;14166666;102;85;1058;324;0;0;0;0;11427799040;0;17;3;2;6256084036;95070890;17143766652
2019-03-09T02:00:00+01:00;36266666;0;0;887;153;0;0;0;0;11427799040;0;17;3;3;6255996654;108999475;17143765924
2019-03-09T03:00:00+01:00;31066666;0;51;6963;119;0;0;0;0;11427799040;34;34;7;6;6255821892;207792810;17144020184
2019-03-09T04:00:00+01:00;25000000;17;0;750;204;0;0;0;0;11427799040;0;34;3;2;6255804416;72526506;17143812371
2019-03-09T05:00:00+01:00;23750000;0;0;802;51;0;0;0;0;11427799040;0;34;3;2;6256223846;68227345;17143813082
2019-03-09T06:00:00+01:00;25000000;614;0;9420;170;0;0;0;0;11427799040;0;51;3;2;6256555895;109034427;17143813465
2019-03-09T07:00:00+01:00;25000000;34;0;1075;102;0;0;0;0;11427799040;0;68;4;3;6256206370;73575082;17143813531
2019-03-09T08:00:00+01:00;25000000;0;0;887;153;0;0;0;0;11427799040;0;85;3;2;6256118988;71460454;17143813567
2019-03-09T09:00:00+01:00;27200000;34;204;1211;819;0;0;0;0;11427799040;0;119;4;3;6255996654;126196121;17143813567
2019-03-09T10:00:00+01:00;25000000;34;0;768;153;0;0;0;0;11427799040;0;34;2;2;6256765610;90719300;17143813567
2019-03-09T11:00:00+01:00;20833333;0;0;887;170;0;0;0;0;11427799040;0;34;3;2;6256852992;71425501;17143813567
2019-03-09T12:00:00+01:00;15416666;34;0;768;307;0;0;0;0;11427799040;0;102;3;2;6256363656;125095116;17143813567
2019-03-09T13:00:00+01:00;9583333;0;0;631;170;0;0;0;0;11427799040;0;17;2;1;6256014131;68227345;17143813641
2019-03-09T14:00:00+01:00;22916666;51;0;972;170;0;0;0;0;11427799040;0;51;3;2;6255856844;107950899;17143813669
2019-03-09T15:00:00+01:00;26783333;0;0;836;102;0;0;0;0;11427799040;0;51;3;2;6255891797;107915946;17143813669
2019-03-09T16:00:00+01:00;22500000;0;0;853;85;0;0;0;0;11427799040;0;85;4;2;6256049083;76773239;17143813669
2019-03-09T17:00:00+01:00;18750000;0;0;819;119;0;0;0;0;11427799040;0;102;4;2;6256852992;82138453;17143813669
2019-03-09T18:00:00+01:00;24583333;0;68;733;341;0;0;0;0;11427799040;0;85;3;2;6256625800;118716279;17143813669
2019-03-09T19:00:00+01:00;21666666;34;0;819;85;0;0;0;0;11427799040;0;34;2;2;6256835515;75707187;17143813718
2019-03-09T20:00:00+01:00;7083333;0;0;921;85;0;0;0;0;11427799040;0;85;3;2;6256660753;63963136;17143813771
