Time;Guest memory usage
2019-03-28T17:00:00+01:00;157303876
2019-03-28T18:00:00+01:00;129359325
2019-03-28T19:00:00+01:00;202445073
2019-03-28T20:00:00+01:00;155154295
2019-03-28T21:00:00+01:00;109296571
2019-03-28T22:00:00+01:00;153721241
2019-03-28T23:00:00+01:00;113595733
2019-03-29T00:00:00+01:00;120044475
2019-03-29T01:00:00+01:00;169484834
2019-03-29T02:00:00+01:00;104280883
2019-03-29T03:00:00+01:00;150855133
2019-03-29T04:00:00+01:00;161603037
2019-03-29T05:00:00+01:00;82068548
2019-03-29T06:00:00+01:00;97832140
2019-03-29T07:00:00+01:00;314922325
2019-03-29T08:00:00+01:00;368679321
2019-03-29T09:00:00+01:00;414537045
2019-03-29T10:00:00+01:00;514850816
2019-03-29T11:00:00+01:00;387309021
2019-03-29T12:00:00+01:00;393041237
2019-03-29T13:00:00+01:00;434564846
2019-03-29T14:00:00+01:00;372261956
2019-03-29T15:00:00+01:00;410954410
2019-03-29T16:00:00+01:00;302042316
2019-03-29T17:00:00+01:00;145839445
2019-03-29T18:00:00+01:00;93532979
2019-03-29T19:00:00+01:00;128642798
2019-03-29T20:00:00+01:00;85651182
2019-03-29T21:00:00+01:00;84218129
2019-03-29T22:00:00+01:00;214626030
2019-03-29T23:00:00+01:00;89233817
2019-03-30T00:00:00+01:00;114312260
2019-03-30T01:00:00+01:00;183098845
2019-03-30T02:00:00+01:00;111446152
2019-03-30T03:00:00+01:00;342884352
2019-03-30T04:00:00+01:00;315656328
2019-03-30T05:00:00+01:00;294160520
2019-03-30T06:00:00+01:00;258334173
2019-03-30T07:00:00+01:00;321388544
2019-03-30T08:00:00+01:00;320672017
2019-03-30T09:00:00+01:00;335002555
2019-03-30T10:00:00+01:00;397340398
2019-03-30T11:00:00+01:00;306341478
2019-03-30T12:00:00+01:00;317089382
2019-03-30T13:00:00+01:00;338585190
2019-03-30T14:00:00+01:00;299176209
2019-03-30T15:00:00+01:00;289861358
2019-03-30T16:00:00+01:00;356498363
2019-03-30T17:00:00+01:00;274097766
2019-03-30T18:00:00+01:00;306341478
2019-03-30T19:00:00+01:00;369395848
2019-03-30T20:00:00+01:00;302042316
2019-03-30T21:00:00+01:00;299176209
2019-03-30T22:00:00+01:00;420985787
2019-03-30T23:00:00+01:00;313506747
2019-03-31T00:00:00+01:00;279113454
2019-03-31T01:00:00+01:00;353632256
2019-03-31T03:00:00+02:00;300609262
2019-03-31T04:00:00+02:00;297026628
2019-03-31T05:00:00+02:00;348616567
2019-03-31T06:00:00+02:00;294877047
2019-03-31T07:00:00+02:00;271948185
2019-03-31T08:00:00+02:00;360080998
2019-03-31T09:00:00+02:00;302042316
2019-03-31T10:00:00+02:00;277680401
2019-03-31T11:00:00+02:00;390175129
2019-03-31T12:00:00+02:00;274097766
2019-03-31T13:00:00+02:00;296310101
2019-03-31T14:00:00+02:00;337099707
2019-03-31T15:00:00+02:00;278396928
2019-03-31T16:00:00+02:00;250452377
2019-03-31T17:00:00+02:00;316372855
2019-03-31T18:00:00+02:00;254751539
2019-03-31T19:00:00+02:00;276247347
2019-03-31T20:00:00+02:00;306341478
2019-03-31T21:00:00+02:00;330703394
2019-03-31T22:00:00+02:00;264782916
2019-03-31T23:00:00+02:00;395190818
2019-04-01T00:00:00+02:00;302758843
