Time;Number of bytes transmitted
2019-06-06T11:08:00+02:00;23270400
2019-06-06T11:09:00+02:00;21369856
2019-06-06T11:10:00+02:00;21369856
2019-06-06T11:11:00+02:00;18122752
2019-06-06T11:12:00+02:00;20737024
2019-06-06T11:13:00+02:00;19532800
2019-06-06T11:14:00+02:00;17459200
2019-06-06T11:15:00+02:00;17459200
2019-06-06T11:16:00+02:00;22372352
2019-06-06T11:17:00+02:00;22725632
2019-06-06T11:18:00+02:00;17033216
2019-06-06T11:19:00+02:00;17033216
2019-06-06T11:20:00+02:00;18742272
2019-06-06T11:21:00+02:00;18256896
2019-06-06T11:22:00+02:00;18017280
2019-06-06T11:23:00+02:00;14995456
2019-06-06T11:24:00+02:00;14995456
2019-06-06T11:25:00+02:00;17893376
2019-06-06T11:26:00+02:00;15875072
2019-06-06T11:27:00+02:00;14101504
2019-06-06T11:28:00+02:00;13810688
2019-06-06T11:29:00+02:00;13810688
2019-06-06T11:30:00+02:00;13865984
2019-06-06T11:31:00+02:00;11765760
2019-06-06T11:32:00+02:00;11159552
2019-06-06T11:33:00+02:00;11159552
2019-06-06T11:34:00+02:00;13511680
2019-06-06T11:35:00+02:00;13068288
2019-06-06T11:36:00+02:00;10943488
2019-06-06T11:37:00+02:00;10345472
2019-06-06T11:38:00+02:00;10345472
2019-06-06T11:39:00+02:00;9836544
2019-06-06T11:40:00+02:00;9548800
2019-06-06T11:41:00+02:00;6097920
2019-06-06T11:42:00+02:00;6097920
2019-06-06T11:43:00+02:00;12046336
2019-06-06T11:44:00+02:00;10013696
2019-06-06T11:45:00+02:00;13074432
2019-06-06T11:46:00+02:00;14560256
2019-06-06T11:47:00+02:00;14560256
2019-06-06T11:48:00+02:00;9368576
2019-06-06T11:49:00+02:00;8887296
2019-06-06T11:50:00+02:00;10218496
2019-06-06T11:51:00+02:00;10218496
2019-06-06T11:52:00+02:00;12753920
2019-06-06T11:53:00+02:00;10757120
2019-06-06T11:54:00+02:00;32476160
2019-06-06T11:55:00+02:00;30664704
2019-06-06T11:56:00+02:00;30664704
2019-06-06T11:57:00+02:00;29606912
2019-06-06T11:58:00+02:00;25363456
2019-06-06T11:59:00+02:00;33005568
2019-06-06T12:00:00+02:00;32197632
2019-06-06T12:01:00+02:00;32197632
2019-06-06T12:02:00+02:00;29491200
2019-06-06T12:03:00+02:00;9763840
2019-06-06T12:04:00+02:00;10007552
2019-06-06T12:05:00+02:00;10007552
2019-06-06T12:06:00+02:00;8141824
2019-06-06T12:07:00+02:00;9585664
2019-06-06T12:08:00+02:00;10743808
2019-06-06T12:09:00+02:00;10743808
2019-06-06T12:10:00+02:00;8600576
2019-06-06T12:11:00+02:00;8274944
2019-06-06T12:12:00+02:00;11314176
2019-06-06T12:13:00+02:00;10279936
2019-06-06T12:14:00+02:00;10279936
2019-06-06T12:15:00+02:00;8861696
2019-06-06T12:16:00+02:00;9626624
2019-06-06T12:17:00+02:00;12077056
2019-06-06T12:18:00+02:00;12077056
2019-06-06T12:19:00+02:00;12296192
2019-06-06T12:20:00+02:00;10366976
2019-06-06T12:21:00+02:00;12504064
2019-06-06T12:22:00+02:00;12866560
2019-06-06T12:23:00+02:00;12866560
2019-06-06T12:24:00+02:00;12971008
2019-06-06T12:25:00+02:00;13109248
2019-06-06T12:26:00+02:00;16040960
2019-06-06T12:27:00+02:00;15473664
2019-06-06T12:28:00+02:00;15473664
2019-06-06T12:29:00+02:00;12795904
2019-06-06T12:30:00+02:00;17605632
2019-06-06T12:31:00+02:00;15128576
2019-06-06T12:32:00+02:00;15128576
2019-06-06T12:33:00+02:00;16542720
2019-06-06T12:34:00+02:00;17246208
2019-06-06T12:35:00+02:00;16023552
2019-06-06T12:36:00+02:00;25026560
2019-06-06T12:37:00+02:00;25026560
2019-06-06T12:38:00+02:00;17583104
2019-06-06T12:39:00+02:00;14870528
2019-06-06T12:40:00+02:00;20305920
2019-06-06T12:41:00+02:00;20305920
2019-06-06T12:42:00+02:00;21800960
2019-06-06T12:43:00+02:00;16463872
2019-06-06T12:44:00+02:00;18855936
2019-06-06T12:45:00+02:00;18179072
2019-06-06T12:46:00+02:00;18179072
2019-06-06T12:47:00+02:00;17854464
2019-06-06T12:48:00+02:00;22330368
2019-06-06T12:49:00+02:00;19311616
2019-06-06T12:50:00+02:00;19311616
2019-06-06T12:51:00+02:00;16917504
2019-06-06T12:52:00+02:00;25768960
2019-06-06T12:53:00+02:00;28874752
2019-06-06T12:54:00+02:00;28874752
2019-06-06T12:55:00+02:00;28680192
2019-06-06T12:56:00+02:00;34345984
2019-06-06T12:57:00+02:00;26695680
2019-06-06T12:58:00+02:00;22658048
2019-06-06T12:59:00+02:00;22658048
2019-06-06T13:00:00+02:00;24305664
2019-06-06T13:01:00+02:00;22778880
2019-06-06T13:02:00+02:00;23745536
2019-06-06T13:03:00+02:00;23745536
2019-06-06T13:04:00+02:00;22553600
2019-06-06T13:05:00+02:00;25637888
2019-06-06T13:06:00+02:00;23283712
2019-06-06T13:07:00+02:00;36899840
2019-06-06T13:08:00+02:00;36899840
2019-06-06T13:09:00+02:00;21740544
2019-06-06T13:10:00+02:00;21767168
2019-06-06T13:11:00+02:00;19191808
2019-06-06T13:12:00+02:00;19191808
2019-06-06T13:13:00+02:00;21506048
2019-06-06T13:14:00+02:00;22448128
2019-06-06T13:15:00+02:00;19368960
2019-06-06T13:16:00+02:00;22118400
2019-06-06T13:17:00+02:00;22118400
2019-06-06T13:18:00+02:00;20653056
2019-06-06T13:19:00+02:00;24623104
2019-06-06T13:20:00+02:00;23946240
2019-06-06T13:21:00+02:00;23946240
2019-06-06T13:22:00+02:00;24765440
2019-06-06T13:23:00+02:00;22590464
2019-06-06T13:24:00+02:00;24844288
2019-06-06T13:25:00+02:00;20588544
2019-06-06T13:26:00+02:00;20588544
2019-06-06T13:27:00+02:00;17996800
2019-06-06T13:28:00+02:00;17770496
2019-06-06T13:29:00+02:00;43560960
2019-06-06T13:30:00+02:00;43560960
2019-06-06T13:31:00+02:00;29613056
2019-06-06T13:32:00+02:00;34259968
2019-06-06T13:33:00+02:00;35919872
2019-06-06T13:34:00+02:00;20332544
2019-06-06T13:35:00+02:00;20332544
2019-06-06T13:36:00+02:00;42085376
2019-06-06T13:37:00+02:00;30067712
2019-06-06T13:38:00+02:00;26246144
2019-06-06T13:39:00+02:00;47794176
2019-06-06T13:40:00+02:00;47794176
2019-06-06T13:41:00+02:00;37093376
2019-06-06T13:42:00+02:00;54837248
2019-06-06T13:43:00+02:00;34418688
2019-06-06T13:44:00+02:00;34418688
2019-06-06T13:45:00+02:00;30751744
2019-06-06T13:46:00+02:00;26350592
2019-06-06T13:47:00+02:00;50915328
2019-06-06T13:48:00+02:00;41308160
2019-06-06T13:49:00+02:00;41308160
2019-06-06T13:50:00+02:00;36402176
2019-06-06T13:51:00+02:00;44498944
2019-06-06T13:52:00+02:00;38779904
2019-06-06T13:53:00+02:00;38779904
2019-06-06T13:54:00+02:00;33073152
2019-06-06T13:55:00+02:00;32801792
2019-06-06T13:56:00+02:00;59290624
2019-06-06T13:57:00+02:00;33097728
2019-06-06T13:58:00+02:00;33097728
2019-06-06T13:59:00+02:00;38518784
2019-06-06T14:00:00+02:00;45995008
2019-06-06T14:01:00+02:00;47753216
2019-06-06T14:02:00+02:00;25077760
2019-06-06T14:03:00+02:00;25077760
2019-06-06T14:04:00+02:00;31589376
2019-06-06T14:05:00+02:00;27071488
2019-06-06T14:06:00+02:00;25117696
2019-06-06T14:07:00+02:00;25117696
2019-06-06T14:08:00+02:00;25942016
2019-06-06T14:09:00+02:00;26484736
2019-06-06T14:10:00+02:00;28542976
2019-06-06T14:11:00+02:00;25497600
2019-06-06T14:12:00+02:00;25497600
2019-06-06T14:13:00+02:00;29478912
2019-06-06T14:14:00+02:00;24468480
2019-06-06T14:15:00+02:00;30441472
2019-06-06T14:16:00+02:00;30441472
2019-06-06T14:17:00+02:00;26902528
2019-06-06T14:18:00+02:00;23723008
2019-06-06T14:19:00+02:00;23982080
2019-06-06T14:20:00+02:00;23788544
2019-06-06T14:21:00+02:00;23788544
2019-06-06T14:22:00+02:00;22333440
2019-06-06T14:23:00+02:00;23997440
2019-06-06T14:24:00+02:00;27546624
2019-06-06T14:25:00+02:00;27546624
2019-06-06T14:26:00+02:00;24945664
2019-06-06T14:27:00+02:00;24912896
2019-06-06T14:28:00+02:00;22825984
2019-06-06T14:29:00+02:00;20012032
2019-06-06T14:30:00+02:00;20012032
2019-06-06T14:31:00+02:00;16992256
2019-06-06T14:32:00+02:00;18982912
2019-06-06T14:33:00+02:00;20990976
2019-06-06T14:34:00+02:00;20990976
2019-06-06T14:35:00+02:00;19008512
2019-06-06T14:36:00+02:00;16771072
2019-06-06T14:37:00+02:00;17017856
2019-06-06T14:38:00+02:00;20968448
2019-06-06T14:39:00+02:00;20968448
2019-06-06T14:40:00+02:00;21266432
2019-06-06T14:41:00+02:00;17710080
2019-06-06T14:42:00+02:00;19893248
2019-06-06T14:43:00+02:00;19893248
2019-06-06T14:44:00+02:00;20198400
2019-06-06T14:45:00+02:00;19064832
2019-06-06T14:46:00+02:00;21196800
2019-06-06T14:47:00+02:00;23586816
2019-06-06T14:48:00+02:00;23586816
2019-06-06T14:49:00+02:00;19944448
2019-06-06T14:50:00+02:00;21946368
2019-06-06T14:51:00+02:00;21761024
2019-06-06T14:52:00+02:00;21761024
2019-06-06T14:53:00+02:00;48787456
2019-06-06T14:54:00+02:00;25267200
2019-06-06T14:55:00+02:00;22630400
2019-06-06T14:56:00+02:00;23118848
2019-06-06T14:57:00+02:00;23118848
2019-06-06T14:58:00+02:00;22245376
2019-06-06T14:59:00+02:00;25628672
2019-06-06T15:00:00+02:00;21915648
2019-06-06T15:01:00+02:00;21915648
2019-06-06T15:02:00+02:00;36696064
2019-06-06T15:03:00+02:00;37214208
2019-06-06T15:04:00+02:00;36785152
2019-06-06T15:05:00+02:00;41299968
2019-06-06T15:06:00+02:00;41299968
2019-06-06T15:07:00+02:00;47496192
2019-06-06T15:08:00+02:00;36902912
2019-06-06T15:09:00+02:00;21496832
2019-06-06T15:10:00+02:00;21496832
2019-06-06T15:11:00+02:00;16581632
2019-06-06T15:12:00+02:00;15759360
2019-06-06T15:13:00+02:00;17596416
2019-06-06T15:14:00+02:00;20999168
2019-06-06T15:15:00+02:00;20999168
2019-06-06T15:16:00+02:00;18360320
2019-06-06T15:17:00+02:00;20807680
2019-06-06T15:18:00+02:00;19449856
2019-06-06T15:19:00+02:00;19449856
2019-06-06T15:20:00+02:00;18916352
2019-06-06T15:21:00+02:00;18399232
2019-06-06T15:22:00+02:00;20943872
2019-06-06T15:23:00+02:00;20015104
2019-06-06T15:24:00+02:00;20015104
2019-06-06T15:25:00+02:00;18991104
2019-06-06T15:26:00+02:00;18906112
2019-06-06T15:27:00+02:00;16914432
2019-06-06T15:28:00+02:00;16914432
2019-06-06T15:29:00+02:00;18059264
2019-06-06T15:30:00+02:00;17528832
2019-06-06T15:31:00+02:00;20503552
2019-06-06T15:32:00+02:00;17571840
2019-06-06T15:33:00+02:00;17571840
2019-06-06T15:34:00+02:00;18306048
2019-06-06T15:35:00+02:00;16940032
2019-06-06T15:36:00+02:00;19770368
2019-06-06T15:37:00+02:00;19770368
2019-06-06T15:38:00+02:00;17917952
2019-06-06T15:39:00+02:00;18019328
2019-06-06T15:40:00+02:00;20070400
2019-06-06T15:41:00+02:00;17790976
2019-06-06T15:42:00+02:00;17790976
2019-06-06T15:43:00+02:00;21792768
2019-06-06T15:44:00+02:00;20752384
2019-06-06T15:45:00+02:00;21508096
2019-06-06T15:46:00+02:00;21508096
2019-06-06T15:47:00+02:00;24017920
2019-06-06T15:48:00+02:00;22672384
2019-06-06T15:49:00+02:00;47004672
2019-06-06T15:50:00+02:00;31982592
2019-06-06T15:51:00+02:00;31982592
2019-06-06T15:52:00+02:00;34176000
2019-06-06T15:53:00+02:00;40170496
2019-06-06T15:54:00+02:00;48263168
2019-06-06T15:55:00+02:00;48263168
2019-06-06T15:56:00+02:00;19918848
2019-06-06T15:57:00+02:00;17814528
2019-06-06T15:58:00+02:00;17665024
2019-06-06T15:59:00+02:00;16714752
2019-06-06T16:00:00+02:00;16714752
2019-06-06T16:01:00+02:00;15185920
2019-06-06T16:02:00+02:00;15347712
2019-06-06T16:03:00+02:00;16453632
2019-06-06T16:04:00+02:00;16408576
2019-06-06T16:05:00+02:00;16408576
2019-06-06T16:06:00+02:00;13775872
2019-06-06T16:07:00+02:00;18404352
2019-06-06T16:08:00+02:00;17400832
2019-06-06T16:09:00+02:00;17400832
2019-06-06T16:10:00+02:00;18173952
2019-06-06T16:11:00+02:00;19392512
2019-06-06T16:12:00+02:00;19019776
2019-06-06T16:13:00+02:00;19019776
2019-06-06T16:14:00+02:00;20018176
2019-06-06T16:15:00+02:00;19440640
2019-06-06T16:16:00+02:00;22047744
2019-06-06T16:17:00+02:00;22047744
2019-06-06T16:18:00+02:00;20642816
2019-06-06T16:19:00+02:00;23783424
2019-06-06T16:20:00+02:00;22061056
2019-06-06T16:21:00+02:00;24029184
2019-06-06T16:22:00+02:00;24029184
2019-06-06T16:23:00+02:00;null
2019-06-06T16:24:00+02:00;18153472
2019-06-06T16:25:00+02:00;21007360
2019-06-06T16:26:00+02:00;21007360
2019-06-06T16:27:00+02:00;20125696
2019-06-06T16:28:00+02:00;26624000
2019-06-06T16:29:00+02:00;21494784
2019-06-06T16:30:00+02:00;21494784
2019-06-06T16:31:00+02:00;23553024
2019-06-06T16:32:00+02:00;30240768
2019-06-06T16:33:00+02:00;30860288
2019-06-06T16:34:00+02:00;26084352
2019-06-06T16:35:00+02:00;26084352
2019-06-06T16:36:00+02:00;22560768
2019-06-06T16:37:00+02:00;27393024
2019-06-06T16:38:00+02:00;26553344
2019-06-06T16:39:00+02:00;29588480
2019-06-06T16:40:00+02:00;29588480
2019-06-06T16:41:00+02:00;27656192
2019-06-06T16:42:00+02:00;25875456
2019-06-06T16:43:00+02:00;30676992
2019-06-06T16:44:00+02:00;30676992
2019-06-06T16:45:00+02:00;27122688
2019-06-06T16:46:00+02:00;27217920
2019-06-06T16:47:00+02:00;24929280
2019-06-06T16:48:00+02:00;24065024
2019-06-06T16:49:00+02:00;24065024
2019-06-06T16:50:00+02:00;24531968
2019-06-06T16:51:00+02:00;25931776
2019-06-06T16:52:00+02:00;24167424
2019-06-06T16:53:00+02:00;24167424
2019-06-06T16:54:00+02:00;26856448
2019-06-06T16:55:00+02:00;23689216
2019-06-06T16:56:00+02:00;28965888
2019-06-06T16:57:00+02:00;26861568
2019-06-06T16:58:00+02:00;26861568
2019-06-06T16:59:00+02:00;23190528
2019-06-06T17:00:00+02:00;25886720
2019-06-06T17:01:00+02:00;29195264
2019-06-06T17:02:00+02:00;29195264
2019-06-06T17:03:00+02:00;27791360
2019-06-06T17:04:00+02:00;27839488
2019-06-06T17:05:00+02:00;30003200
2019-06-06T17:06:00+02:00;30003200
2019-06-06T17:07:00+02:00;30368768
2019-06-06T17:08:00+02:00;20919296
2019-06-06T17:09:00+02:00;29562880
2019-06-06T17:10:00+02:00;24835072
2019-06-06T17:11:00+02:00;24835072
2019-06-06T17:12:00+02:00;24750080
2019-06-06T17:13:00+02:00;23809024
2019-06-06T17:14:00+02:00;23995392
2019-06-06T17:15:00+02:00;23995392
2019-06-06T17:16:00+02:00;26247168
2019-06-06T17:17:00+02:00;24411136
2019-06-06T17:18:00+02:00;23835648
2019-06-06T17:19:00+02:00;23835648
2019-06-06T17:20:00+02:00;22224896
2019-06-06T17:21:00+02:00;23842816
2019-06-06T17:22:00+02:00;22710272
2019-06-06T17:23:00+02:00;23446528
2019-06-06T17:24:00+02:00;23446528
2019-06-06T17:25:00+02:00;24907776
2019-06-06T17:26:00+02:00;23820288
2019-06-06T17:27:00+02:00;24153088
2019-06-06T17:28:00+02:00;24153088
2019-06-06T17:29:00+02:00;25741312
2019-06-06T17:30:00+02:00;23887872
2019-06-06T17:31:00+02:00;24071168
2019-06-06T17:32:00+02:00;24071168
2019-06-06T17:33:00+02:00;19761152
2019-06-06T17:34:00+02:00;19192832
2019-06-06T17:35:00+02:00;18447360
2019-06-06T17:36:00+02:00;22416384
2019-06-06T17:37:00+02:00;22416384
2019-06-06T17:38:00+02:00;23222272
2019-06-06T17:39:00+02:00;23811072
2019-06-06T17:40:00+02:00;24016896
2019-06-06T17:41:00+02:00;24016896
2019-06-06T17:42:00+02:00;24613888
2019-06-06T17:43:00+02:00;21574656
2019-06-06T17:44:00+02:00;23104512
2019-06-06T17:45:00+02:00;19197952
2019-06-06T17:46:00+02:00;19197952
2019-06-06T17:47:00+02:00;18153472
2019-06-06T17:48:00+02:00;21006336
2019-06-06T17:49:00+02:00;28103680
2019-06-06T17:50:00+02:00;28103680
2019-06-06T17:51:00+02:00;21213184
2019-06-06T17:52:00+02:00;20285440
2019-06-06T17:53:00+02:00;22550528
2019-06-06T17:54:00+02:00;22550528
2019-06-06T17:55:00+02:00;24896512
2019-06-06T17:56:00+02:00;21900288
2019-06-06T17:57:00+02:00;22622208
2019-06-06T17:58:00+02:00;21374976
2019-06-06T17:59:00+02:00;21374976
2019-06-06T18:00:00+02:00;23235584
2019-06-06T18:01:00+02:00;25021440
2019-06-06T18:02:00+02:00;22374400
2019-06-06T18:03:00+02:00;22374400
2019-06-06T18:04:00+02:00;24521728
2019-06-06T18:05:00+02:00;22942720
2019-06-06T18:06:00+02:00;27172864
2019-06-06T18:07:00+02:00;21840896
2019-06-06T18:08:00+02:00;21840896
2019-06-06T18:09:00+02:00;21983232
2019-06-06T18:10:00+02:00;21783552
2019-06-06T18:11:00+02:00;35207168
2019-06-06T18:12:00+02:00;17931264
2019-06-06T18:13:00+02:00;17931264
2019-06-06T18:14:00+02:00;17868800
2019-06-06T18:15:00+02:00;19180544
2019-06-06T18:16:00+02:00;19186688
2019-06-06T18:17:00+02:00;19186688
2019-06-06T18:18:00+02:00;19006464
2019-06-06T18:19:00+02:00;20111360
2019-06-06T18:20:00+02:00;20790272
2019-06-06T18:21:00+02:00;22544384
2019-06-06T18:22:00+02:00;22544384
2019-06-06T18:23:00+02:00;19563520
2019-06-06T18:24:00+02:00;19281920
2019-06-06T18:25:00+02:00;18073600
2019-06-06T18:26:00+02:00;18073600
2019-06-06T18:27:00+02:00;21095424
2019-06-06T18:28:00+02:00;23452672
2019-06-06T18:29:00+02:00;23970816
2019-06-06T18:30:00+02:00;21332992
2019-06-06T18:31:00+02:00;21332992
2019-06-06T18:32:00+02:00;13763584
2019-06-06T18:33:00+02:00;6785024
2019-06-06T18:34:00+02:00;10391552
2019-06-06T18:35:00+02:00;5201920
2019-06-06T18:36:00+02:00;5201920
2019-06-06T18:37:00+02:00;14059520
2019-06-06T18:38:00+02:00;4948992
2019-06-06T18:39:00+02:00;10884096
2019-06-06T18:40:00+02:00;10884096
2019-06-06T18:41:00+02:00;9714688
2019-06-06T18:42:00+02:00;13623296
2019-06-06T18:43:00+02:00;7945216
2019-06-06T18:44:00+02:00;7945216
2019-06-06T18:45:00+02:00;13727744
2019-06-06T18:46:00+02:00;13900800
2019-06-06T18:47:00+02:00;9709568
2019-06-06T18:48:00+02:00;9763840
2019-06-06T18:49:00+02:00;9763840
2019-06-06T18:50:00+02:00;10458112
2019-06-06T18:51:00+02:00;10900480
2019-06-06T18:52:00+02:00;3103744
2019-06-06T18:53:00+02:00;11025408
2019-06-06T18:54:00+02:00;11025408
2019-06-06T18:55:00+02:00;6624256
2019-06-06T18:56:00+02:00;12266496
2019-06-06T18:57:00+02:00;10201088
2019-06-06T18:58:00+02:00;10201088
2019-06-06T18:59:00+02:00;7948288
2019-06-06T19:00:00+02:00;7852032
2019-06-06T19:01:00+02:00;3934208
2019-06-06T19:02:00+02:00;3934208
2019-06-06T19:03:00+02:00;11102208
2019-06-06T19:04:00+02:00;4935680
2019-06-06T19:05:00+02:00;6672384
2019-06-06T19:06:00+02:00;14698496
2019-06-06T19:07:00+02:00;14698496
2019-06-06T19:08:00+02:00;11496448
2019-06-06T19:09:00+02:00;11627520
2019-06-06T19:10:00+02:00;11043840
2019-06-06T19:11:00+02:00;11043840
2019-06-06T19:12:00+02:00;11380736
2019-06-06T19:13:00+02:00;9012224
2019-06-06T19:14:00+02:00;7180288
2019-06-06T19:15:00+02:00;7180288
2019-06-06T19:16:00+02:00;8852480
2019-06-06T19:17:00+02:00;9313280
2019-06-06T19:18:00+02:00;11551744
2019-06-06T19:19:00+02:00;15739904
2019-06-06T19:20:00+02:00;15739904
2019-06-06T19:21:00+02:00;10761216
2019-06-06T19:22:00+02:00;12179456
2019-06-06T19:23:00+02:00;5020672
2019-06-06T19:24:00+02:00;5020672
2019-06-06T19:25:00+02:00;12406784
2019-06-06T19:26:00+02:00;9726976
2019-06-06T19:27:00+02:00;3380224
2019-06-06T19:28:00+02:00;15134720
2019-06-06T19:29:00+02:00;15134720
2019-06-06T19:30:00+02:00;8876032
2019-06-06T19:31:00+02:00;11985920
2019-06-06T19:32:00+02:00;12734464
2019-06-06T19:33:00+02:00;12734464
2019-06-06T19:34:00+02:00;15293440
2019-06-06T19:35:00+02:00;10583040
2019-06-06T19:36:00+02:00;9922560
2019-06-06T19:37:00+02:00;12290048
2019-06-06T19:38:00+02:00;12290048
2019-06-06T19:39:00+02:00;6288384
2019-06-06T19:40:00+02:00;10556416
2019-06-06T19:41:00+02:00;9709568
2019-06-06T19:42:00+02:00;9709568
2019-06-06T19:43:00+02:00;8260608
2019-06-06T19:44:00+02:00;11757568
2019-06-06T19:45:00+02:00;8707072
2019-06-06T19:46:00+02:00;8707072
2019-06-06T19:47:00+02:00;16016384
2019-06-06T19:48:00+02:00;13986816
2019-06-06T19:49:00+02:00;13322240
2019-06-06T19:50:00+02:00;13322240
2019-06-06T19:51:00+02:00;6692864
2019-06-06T19:52:00+02:00;6410240
2019-06-06T19:53:00+02:00;13871104
2019-06-06T19:54:00+02:00;3949568
2019-06-06T19:55:00+02:00;3949568
2019-06-06T19:56:00+02:00;9135104
2019-06-06T19:57:00+02:00;9728000
2019-06-06T19:58:00+02:00;11785216
2019-06-06T19:59:00+02:00;11785216
2019-06-06T20:00:00+02:00;11081728
2019-06-06T20:01:00+02:00;18255872
2019-06-06T20:02:00+02:00;12310528
2019-06-06T20:03:00+02:00;12310528
2019-06-06T20:04:00+02:00;14002176
2019-06-06T20:05:00+02:00;9683968
2019-06-06T20:06:00+02:00;12908544
2019-06-06T20:07:00+02:00;12908544
2019-06-06T20:08:00+02:00;7583744
2019-06-06T20:09:00+02:00;8709120
2019-06-06T20:10:00+02:00;13604864
2019-06-06T20:11:00+02:00;13604864
2019-06-06T20:12:00+02:00;11017216
2019-06-06T20:13:00+02:00;7245824
2019-06-06T20:14:00+02:00;14660608
2019-06-06T20:15:00+02:00;14660608
2019-06-06T20:16:00+02:00;13333504
2019-06-06T20:17:00+02:00;14804992
2019-06-06T20:18:00+02:00;15539200
2019-06-06T20:19:00+02:00;14756864
2019-06-06T20:20:00+02:00;14756864
2019-06-06T20:21:00+02:00;17221632
2019-06-06T20:22:00+02:00;16741376
2019-06-06T20:23:00+02:00;17463296
2019-06-06T20:24:00+02:00;17463296
2019-06-06T20:25:00+02:00;11452416
2019-06-06T20:26:00+02:00;16705536
2019-06-06T20:27:00+02:00;20850688
2019-06-06T20:28:00+02:00;20850688
2019-06-06T20:29:00+02:00;19430400
2019-06-06T20:30:00+02:00;23391232
2019-06-06T20:31:00+02:00;25360384
2019-06-06T20:32:00+02:00;24387584
2019-06-06T20:33:00+02:00;24387584
2019-06-06T20:34:00+02:00;23359488
2019-06-06T20:35:00+02:00;26144768
2019-06-06T20:36:00+02:00;31640576
2019-06-06T20:37:00+02:00;31640576
2019-06-06T20:38:00+02:00;32474112
2019-06-06T20:39:00+02:00;27020288
2019-06-06T20:40:00+02:00;26633216
2019-06-06T20:41:00+02:00;24764416
2019-06-06T20:42:00+02:00;24764416
2019-06-06T20:43:00+02:00;25512960
2019-06-06T20:44:00+02:00;28510208
2019-06-06T20:45:00+02:00;29948928
2019-06-06T20:46:00+02:00;29948928
2019-06-06T20:47:00+02:00;28286976
2019-06-06T20:48:00+02:00;31920128
2019-06-06T20:49:00+02:00;31555584
2019-06-06T20:50:00+02:00;35692544
2019-06-06T20:51:00+02:00;35692544
2019-06-06T20:52:00+02:00;31143936
2019-06-06T20:53:00+02:00;34685952
2019-06-06T20:54:00+02:00;35080192
2019-06-06T20:55:00+02:00;35080192
2019-06-06T20:56:00+02:00;32043008
2019-06-06T20:57:00+02:00;37561344
2019-06-06T20:58:00+02:00;32472064
2019-06-06T20:59:00+02:00;29276160
2019-06-06T21:00:00+02:00;29276160
2019-06-06T21:01:00+02:00;30428160
2019-06-06T21:02:00+02:00;31356928
2019-06-06T21:03:00+02:00;61562880
2019-06-06T21:04:00+02:00;61562880
2019-06-06T21:05:00+02:00;59293696
2019-06-06T21:06:00+02:00;61382656
2019-06-06T21:07:00+02:00;54432768
2019-06-06T21:08:00+02:00;62217216
2019-06-06T21:09:00+02:00;62217216
2019-06-06T21:10:00+02:00;63640576
2019-06-06T21:11:00+02:00;74306560
2019-06-06T21:12:00+02:00;78268416
2019-06-06T21:13:00+02:00;75080704
2019-06-06T21:14:00+02:00;75080704
2019-06-06T21:15:00+02:00;78492672
2019-06-06T21:16:00+02:00;65078272
2019-06-06T21:17:00+02:00;31783936
2019-06-06T21:18:00+02:00;31783936
2019-06-06T21:19:00+02:00;31273984
2019-06-06T21:20:00+02:00;34529280
2019-06-06T21:21:00+02:00;32713728
2019-06-06T21:22:00+02:00;31799296
2019-06-06T21:23:00+02:00;31799296
2019-06-06T21:24:00+02:00;29150208
2019-06-06T21:25:00+02:00;34410496
2019-06-06T21:26:00+02:00;34753536
2019-06-06T21:27:00+02:00;34753536
2019-06-06T21:28:00+02:00;34188288
2019-06-06T21:29:00+02:00;33576960
2019-06-06T21:30:00+02:00;30005248
2019-06-06T21:31:00+02:00;30005248
2019-06-06T21:32:00+02:00;28131328
2019-06-06T21:33:00+02:00;27202560
2019-06-06T21:34:00+02:00;33398784
2019-06-06T21:35:00+02:00;29305856
2019-06-06T21:36:00+02:00;29305856
2019-06-06T21:37:00+02:00;28618752
2019-06-06T21:38:00+02:00;30191616
2019-06-06T21:39:00+02:00;29572096
2019-06-06T21:40:00+02:00;29572096
2019-06-06T21:41:00+02:00;28101632
2019-06-06T21:42:00+02:00;25804800
2019-06-06T21:43:00+02:00;null
2019-06-06T21:44:00+02:00;30070784
2019-06-06T21:45:00+02:00;30070784
2019-06-06T21:46:00+02:00;30846976
2019-06-06T21:47:00+02:00;29623296
2019-06-06T21:48:00+02:00;31211520
2019-06-06T21:49:00+02:00;31211520
2019-06-06T21:50:00+02:00;31818752
2019-06-06T21:51:00+02:00;29137920
2019-06-06T21:52:00+02:00;32984064
2019-06-06T21:53:00+02:00;33556480
2019-06-06T21:54:00+02:00;33556480
2019-06-06T21:55:00+02:00;30543872
2019-06-06T21:56:00+02:00;32136192
2019-06-06T21:57:00+02:00;32500736
2019-06-06T21:58:00+02:00;32500736
2019-06-06T21:59:00+02:00;33486848
2019-06-06T22:00:00+02:00;42851328
2019-06-06T22:01:00+02:00;29950976
2019-06-06T22:02:00+02:00;26970112
2019-06-06T22:03:00+02:00;26970112
2019-06-06T22:04:00+02:00;23986176
2019-06-06T22:05:00+02:00;24692736
2019-06-06T22:06:00+02:00;22990848
2019-06-06T22:07:00+02:00;30269440
2019-06-06T22:08:00+02:00;30269440
2019-06-06T22:09:00+02:00;25946112
2019-06-06T22:10:00+02:00;24502272
2019-06-06T22:11:00+02:00;25820160
2019-06-06T22:12:00+02:00;25820160
2019-06-06T22:13:00+02:00;26785792
