"Time	CPU usage	ANB_read	ANB_write	AN_read	AN_write	Free_disk	B_rec	B_trans	P_rec	P_trans	Host_memory	Guest_memory	Com_storage"
"2019-03-16T18:00:00+01:00	1512116666	16298	897484	0	30	2,18443E+11	33843	43741	6268	6920	17200648465	2716738082	4,95189E+11"
"2019-03-16T19:00:00+01:00	1489616666	9932	840499	0	29	2,18443E+11	47342	59733	8839	10117	17200788275	2550661120	4,95222E+11"
"2019-03-16T20:00:00+01:00	1016466666	3293	742382	0	28	2,18443E+11	36693	43195	6856	7792	17197485260	2539126784	4,94596E+11"
"2019-03-16T21:00:00+01:00	981800000	3532	799146	0	29	2,18443E+11	30429	37358	5759	6526	17198254216	2481979392	4,94348E+11"
"2019-03-16T22:00:00+01:00	1085766666	3754	724428	0	26	2,1834E+11	24866	30327	4714	5277	17195615300	2367474892	4,94348E+11"
"2019-03-16T23:00:00+01:00	1667600000	51899	1083357	1	36	2,18338E+11	51916	57804	8438	9562	17193885149	2905674001	4,94348E+11"
"2019-03-17T00:00:00+01:00	2989600000	21672772	15507541	252	196	1,96008E+11	35976	37939	5758	6379	17200211558	7449887812	4,94348E+11"
"2019-03-17T01:00:00+01:00	2137866666	572433	1004526	33	30	2,18443E+11	30600	38417	5967	6722	17199372697	3234926865	4,94348E+11"
"2019-03-17T02:00:00+01:00	785933333	31880	598613	1	22	2,18443E+11	18090	21265	3465	3741	17199093077	2527819639	4,94358E+11"
"2019-03-17T03:00:00+01:00	1391183333	745318	1767560	18	40	2,18426E+11	81220	53811	8327	9121	17200194082	2920022016	4,94384E+11"
"2019-03-17T04:00:00+01:00	985250000	59153	1046357	2	31	2,18461E+11	632507	50824	14124	10804	17200508654	2244214784	4,94384E+11"
"2019-03-17T05:00:00+01:00	715300000	4812	637422	0	24	2,18598E+11	25139	28023	4638	5164	17199040648	2049686459	4,94384E+11"
"2019-03-17T06:00:00+01:00	821033333	155238	1376904	1	31	2,18758E+11	463581	47564	10297	10683	17201155276	2499123609	4,94384E+11"
"2019-03-17T07:00:00+01:00	1185866666	8618	934690	0	31	2,18823E+11	31726	36829	5550	6181	17199949414	2238552473	4,94384E+11"
"2019-03-17T08:00:00+01:00	957100000	8942	798361	0	30	2,18823E+11	39014	47240	7452	8251	17199582412	2567857766	4,94395E+11"
"2019-03-17T09:00:00+01:00	785916666	3857	709546	0	24	2,18823E+11	22391	26094	4334	4790	17198778504	2129832618	4,94387E+11"
"2019-03-17T10:00:00+01:00	853533333	60177	775884	1	28	2,18823E+11	23773	64221	4732	5516	17198883362	2384444347	4,94384E+11"
"2019-03-17T11:00:00+01:00	1182866666	24115	687650	1	25	2,18823E+11	38843	48145	7274	8405	17198726075	2659555737	4,94384E+11"
"2019-03-17T12:00:00+01:00	1220083333	58163	1043200	1	33	2,18823E+11	32443	37853	6027	6971	17197677499	2579304721	4,94384E+11"
"2019-03-17T13:00:00+01:00	720500000	2065	659848	0	24	2,18823E+11	23944	28006	4557	4977	17198743552	2144075776	4,94384E+11"
"2019-03-17T14:00:00+01:00	2600600000	195379	794299	12	29	2,18803E+11	71236	76629	10009	11076	17200596036	2928585386	4,94384E+11"
"2019-03-17T15:00:00+01:00	2468766666	121514	663620	6	26	2,18718E+11	78660	96085	14007	15966	17200840704	3235101627	4,94384E+11"
"2019-03-17T16:00:00+01:00	3089650000	321092	1156300	17	41	2,18718E+11	144093	179592	28361	32395	17200735846	3292318924	4,94384E+11"
"2019-03-17T17:00:00+01:00	934133333	716	749294	0	28	2,18718E+11	24251	26163	5044	5309	17199215411	2295822199	4,94384E+11"
"2019-03-17T18:00:00+01:00	2074833333	124774	1077742	1	34	2,18653E+11	61798	76817	10406	11632	17196716305	2842741964	4,94384E+11"
"2019-03-17T19:00:00+01:00	2155483333	11212	1200264	0	39	2,18613E+11	75741	88883	13457	15193	17197607594	3028811776	4,94384E+11"
"2019-03-17T20:00:00+01:00	3100533333	52616	889105	3	34	2,18613E+11	140714	166621	25551	29197	17197310498	3240851319	4,94384E+11"
"2019-03-17T21:00:00+01:00	1141233333	2201	676761	0	24	2,18613E+11	27682	33860	5408	5993	17198883362	2373242060	4,94384E+11"
"2019-03-17T22:00:00+01:00	1538066666	3106	978261	0	31	2,18613E+11	24388	29303	4319	4681	17194601676	2542010368	4,94384E+11"
"2019-03-17T23:00:00+01:00	1820566666	2611	1159816	0	35	2,18613E+11	45158	48162	7292	8008	17196733781	2745381683	4,94384E+11"
"2019-03-18T00:00:00+01:00	4974466666	22501580	15789568	253	193	1,96326E+11	140834	167355	25039	28580	17198865885	7822044910	4,94385E+11"
"2019-03-18T01:00:00+01:00	2574966666	635238	4309145	31	65	2,18061E+11	265403	47257	11036	11212	17198865885	4285932066	4,94385E+11"
"2019-03-18T02:00:00+01:00	1175433333	177510	774707	7	28	2,16977E+11	31744	38400	5562	6166	17197083306	2444754944	4,94402E+11"
"2019-03-18T03:00:00+01:00	1415866666	546304	3289002	14	53	2,16958E+11	30276	34474	5633	6103	17197590118	2857107456	4,94405E+11"
"2019-03-18T04:00:00+01:00	14394016666	84258	1349888	1	43	2,16956E+11	694340	2141286	18667	35188	17197572642	2086841002	4,94405E+11"
"2019-03-18T05:00:00+01:00	4219416666	390109	793975	21	30	2,16956E+11	160153	1348761	31453	45462	17200473702	3048996864	4,9446E+11"
"2019-03-18T06:00:00+01:00	3203700000	310801	1051238	17	35	2,16881E+11	117145	141533	20795	23379	17200438749	3255094476	4,94405E+11"
"2019-03-18T07:00:00+01:00	2124683333	84992	969113	4	33	2,16851E+11	66713	93149	11759	13326	17198446455	2851357764	4,94405E+11"
"2019-03-18T08:00:00+01:00	3064966666	221627	903082	13	33	2,16851E+11	97604	114585	16718	18268	17200823227	3618688204	4,94405E+11"
"2019-03-18T09:00:00+01:00	5332666666	254139	945408	10	36	2,16746E+11	241271	380398	43296	50303	17199232887	3842087321	4,94405E+11"
"2019-03-18T10:00:00+01:00	3853883333	79121	815189	3	31	2,1673E+11	153975	293888	27116	31254	17198621218	3529891293	4,94405E+11"
"2019-03-18T11:00:00+01:00	2359900000	22698	1111108	0	37	2,16641E+11	82858	91204	14605	15833	17198708599	3369546547	4,94405E+11"
"2019-03-18T12:00:00+01:00	2841133333	157559	1230387	3	38	2,16641E+11	88934	108458	16412	18283	17199180458	3335223159	4,94405E+11"
"2019-03-18T13:00:00+01:00	5087950000	101819	1596330	3	40	2,16641E+11	202786	251579	36205	41186	17199704746	3930884232	4,94405E+11"
"2019-03-18T14:00:00+01:00	3885416666	124381	887586	3	30	2,16558E+11	168567	295543	29648	34009	17199390173	3704619008	4,94405E+11"
"2019-03-18T15:00:00+01:00	2747933333	51780	1477717	2	40	2,16536E+11	78882	104721	14222	15808	17199040648	3472708949	4,94405E+11"
"2019-03-18T16:00:00+01:00	2855400000	26214	1556992	0	42	2,16536E+11	91101	123511	16750	18032	17199704746	3266523955	4,94405E+11"
"2019-03-18T17:00:00+01:00	4676416666	122385	1419724	4	39	2,16506E+11	186641	490359	34072	43669	17200596036	3890758724	4,94405E+11"
"2019-03-18T18:00:00+01:00	3684066666	23031	1113400	0	36	2,16431E+11	135168	669431	24065	33427	17201679564	3750406826	4,94405E+11"
"2019-03-18T19:00:00+01:00	1585783333	4488	932215	0	32	2,16431E+11	48810	54835	9131	10098	17201801898	2771124224	4,94405E+11"
"2019-03-18T20:00:00+01:00	1120416666	1228	921002	0	34	2,16431E+11	34525	68744	6730	7774	17201504802	2516337732	4,94405E+11"
"2019-03-18T21:00:00+01:00	3910633333	12612	1065642	0	40	2,16431E+11	156381	184064	26757	30758	17201487325	3309358284	4,94405E+11"
"2019-03-18T22:00:00+01:00	1611350000	3686	1126468	0	38	2,16431E+11	44868	59238	8002	8788	17201487325	2894314427	4,94405E+11"
"2019-03-18T23:00:00+01:00	1874750000	28245	1050197	1	35	2,16431E+11	50875	53384	8616	9539	17200910609	2602146201	4,94405E+11"
"2019-03-19T00:00:00+01:00	3033783333	20571494	16619656	227	235	1,93486E+11	38314	40328	6626	7192	17200036795	7406826291	4,94405E+11"
"2019-03-19T01:00:00+01:00	4523533333	774724	1391803	41	38	2,16969E+11	137864	161160	24793	28204	17199722222	4466322090	4,94543E+11"
"2019-03-19T02:00:00+01:00	1602616666	112930	1064311	5	29	2,16972E+11	39219	46165	7096	7667	17199634841	3289487769	4,9468E+11"
"2019-03-19T03:00:00+01:00	2228550000	439193	5501064	13	70	2,17348E+11	330171	58402	10852	11038	17199302792	4237243187	4,94696E+11"
"2019-03-19T04:00:00+01:00	1253033333	44270	1514666	1	47	2,18502E+11	349218	46318	10630	9283	17200194082	2785542144	4,94613E+11"
"2019-03-19T05:00:00+01:00	3471316666	9864	1202176	0	38	2,18368E+11	168055	196471	30171	33840	17200596036	3074669499	4,94613E+11"
"2019-03-19T06:00:00+01:00	3559316666	206779	1305190	11	41	2,18368E+11	123426	151859	21712	24587	17200910609	3372447607	4,94613E+11"
"2019-03-19T07:00:00+01:00	2436950000	74086	1162939	3	35	2,18368E+11	73301	85350	13434	14754	17200858180	3066106129	4,94613E+11"
"2019-03-19T08:00:00+01:00	2804700000	181435	1306299	7	39	2,18368E+11	92962	111086	16902	18940	17201277610	3527060138	4,94613E+11"
"2019-03-19T09:00:00+01:00	4747066666	110455	1289437	5	37	2,18274E+11	191402	227379	34498	38947	17201312563	3664510976	4,94613E+11"
"2019-03-19T10:00:00+01:00	4191716666	69888	1026867	3	32	2,18261E+11	162952	195993	29246	32946	17201766946	3753290410	4,94613E+11"
"2019-03-19T11:00:00+01:00	2401466666	73028	1322478	1	39	2,18238E+11	82312	183449	15338	17788	17201836851	3621536836	4,94613E+11"
"2019-03-19T12:00:00+01:00	3021350000	86630	1234397	1	36	2,18156E+11	89514	287846	17050	20380	17201522278	3736163669	4,94613E+11"
"2019-03-19T13:00:00+01:00	4728000000	38144	1361664	1	46	2,18156E+11	183057	221764	34092	38663	17201190229	3850685644	4,94613E+11"
"2019-03-19T14:00:00+01:00	4663366666	69580	856985	3	30	2,18096E+11	184797	350907	31674	37310	17200963037	3967968870	4,94613E+11"
"2019-03-19T15:00:00+01:00	2427900000	11212	1124625	0	36	2,17953E+11	86067	102229	15892	17442	17200875656	3584329864	4,94613E+11"
"2019-03-19T16:00:00+01:00	2678700000	11349	1090628	0	35	2,17946E+11	93474	192597	17838	20556	17201120324	3612973465	4,94613E+11"
"2019-03-19T17:00:00+01:00	3942666666	22664	795221	1	30	2,17946E+11	177954	209664	32318	36647	17201399944	3707485115	4,94613E+11"
"2019-03-19T18:00:00+01:00	3897566666	167731	1040691	2	34	2,17857E+11	154231	183995	27329	31185	17201592183	3727495441	4,94613E+11"
"2019-03-19T19:00:00+01:00	1474850000	13550	1223185	0	41	2,17841E+11	49732	141312	9177	10736	17200910609	3045921041	4,94613E+11"
"2019-03-19T20:00:00+01:00	1410683333	9062	945459	0	31	2,17841E+11	43502	50585	8204	9248	17200910609	2928550434	4,94613E+11"
"2019-03-19T21:00:00+01:00	1977266666	3447	899208	0	34	2,17841E+11	75724	94907	14323	16434	17200840704	3057455377	4,94613E+11"
"2019-03-19T22:00:00+01:00	1239616666	10581	1048866	0	35	2,17841E+11	32819	48861	5957	7004	17200858180	2945834461	4,94613E+11"
"2019-03-19T23:00:00+01:00	1086216666	29627	955357	1	33	2,17841E+11	27869	25190	4107	4388	17201120324	2438970299	4,94613E+11"
"2019-03-20T00:00:00+01:00	3035600000	21001915	17335671	266	248	1,97312E+11	23620	25719	4179	4562	17199984366	7741828846	4,96135E+11"
"2019-03-20T01:00:00+01:00	3126033333	691524	964061	48	34	2,27934E+11	69836	82619	12543	14151	17199844556	4134150690	4,9676E+11"
"2019-03-20T02:00:00+01:00	1062800000	80196	889924	4	31	2,27875E+11	37563	44270	6803	7563	17200473702	3174825984	4,948E+11"
"2019-03-20T03:00:00+01:00	1000783333	515106	2017450	20	36	2,27922E+11	685226	51746	13035	12577	17200648465	3426851225	4,948E+11"
"2019-03-20T04:00:00+01:00	989533333	29576	1043712	1	28	2,28049E+11	239769	27699	6952	5943	17200718370	2181422557	4,948E+11"
"2019-03-20T05:00:00+01:00	1683133333	74513	799948	1	29	2,28049E+11	67908	429175	13042	19927	17200788275	2882762615	4,948E+11"
"2019-03-20T06:00:00+01:00	4831533333	625237	1111074	34	40	2,28049E+11	197085	235042	34272	39317	17200805751	3787701179	4,948E+11"
"2019-03-20T07:00:00+01:00	1809383333	100061	1122150	5	38	2,28049E+11	60689	70809	11488	12665	17200683417	2845625548	4,948E+11"
"2019-03-20T08:00:00+01:00	2769716666	188296	674304	10	27	2,28019E+11	99771	117964	18240	20514	17200805751	3140607453	4,948E+11"
"2019-03-20T09:00:00+01:00	3750666666	202632	1219584	11	39	2,27944E+11	107895	130525	19947	22505	17200368844	3521432780	4,948E+11"
"2019-03-20T10:00:00+01:00	5762866666	164266	1347481	6	40	2,27934E+11	215808	249446	37318	42342	17199809604	3738942395	4,948E+11"
"2019-03-20T11:00:00+01:00	2521883333	28467	1578547	1	45	2,27839E+11	70041	79462	12637	13387	17198131882	3312294297	4,948E+11"
"2019-03-20T12:00:00+01:00	3454000000	77277	914295	2	31	2,27839E+11	89856	119500	16284	18325	17199285316	3306579558	4,948E+11"
"2019-03-20T13:00:00+01:00	3896316666	217907	1453448	12	42	2,27839E+11	119022	387976	22219	25676	17200788275	3266471526	4,948E+11"
"2019-03-20T14:00:00+01:00	6032533333	123118	1447355	7	41	2,27764E+11	221474	283835	39621	47077	17200665941	3816239923	4,948E+11"
"2019-03-20T15:00:00+01:00	2858033333	66167	1401668	1	42	2,27734E+11	86664	155818	16014	18375	17199827080	3077483178	4,948E+11"
"2019-03-20T16:00:00+01:00	2337466666	13994	1065147	0	34	2,27734E+11	80793	93747	15026	16687	17200141653	3086098978	4,948E+11"
"2019-03-20T17:00:00+01:00	2639750000	22220	992341	1	36	2,27651E+11	97177	229444	18828	21262	17201260134	3083250346	4,948E+11"
"2019-03-20T18:00:00+01:00	5079700000	32854	870833	1	32	2,27629E+11	188733	228069	32612	36237	17201277610	3418200473	4,948E+11"
"2019-03-20T19:00:00+01:00	1940050000	4539	876646	0	32	2,27629E+11	70707	80674	12819	13999	17201434897	2868519458	4,948E+11"
"2019-03-20T20:00:00+01:00	1233566666	2781	925900	0	32	2,27629E+11	31590	36386	6055	6669	17201050419	2544876475	4,948E+11"
"2019-03-20T21:00:00+01:00	1943516666	8567	839253	0	31	2,27578E+11	68608	81510	13041	14125	17200840704	2868571886	4,948E+11"
"2019-03-20T22:00:00+01:00	1969600000	17783	1234073	1	42	2,27524E+11	50107	61542	9255	10693	17200840704	3005987771	4,948E+11"
"2019-03-20T23:00:00+01:00	1357933333	25326	934587	1	32	2,27524E+11	37853	34133	5056	5469	17200858180	2378782037	4,948E+11"
"2019-03-21T00:00:00+01:00	2781283333	20334489	16992921	264	250	2,03857E+11	26163	26385	4334	4718	17199879509	8165645789	4,948E+11"
"2019-03-21T01:00:00+01:00	3133766666	488362	762641	31	26	2,27858E+11	55364	68403	10388	11793	17197694976	3741843456	4,94811E+11"
"2019-03-21T02:00:00+01:00	1689783333	131430	1008281	7	35	2,27858E+11	50414	59460	8879	10039	17197922167	3587126067	4,95011E+11"
"2019-03-21T03:00:00+01:00	1402900000	357734	2867882	12	51	2,27837E+11	39748	28996	4637	4853	17199931938	3498451490	4,95011E+11"
"2019-03-21T04:00:00+01:00	1078833333	41745	3288217	2	50	2,27779E+11	941892	51626	16481	12674	17200543607	2905674001	4,95011E+11"
"2019-03-21T05:00:00+01:00	1804450000	8482	795153	0	29	2,27804E+11	63914	77516	11916	13651	17200875656	2370306048	4,95011E+11"
"2019-03-21T06:00:00+01:00	5074133333	602982	1161198	34	42	2,27804E+11	228829	269448	39717	44914	17200980514	3716100915	4,95011E+11"
"2019-03-21T07:00:00+01:00	2138566666	88490	1047808	4	36	2,27804E+11	71065	84804	13505	15185	17200893132	3203452108	4,95011E+11"
"2019-03-21T08:00:00+01:00	2739266666	186589	902331	10	32	2,27804E+11	94805	108441	17414	18963	17196436684	3484120951	4,95011E+11"
"2019-03-21T09:00:00+01:00	3498616666	241117	821640	9	32	2,27704E+11	106137	329096	19548	23660	17197467784	3386638336	4,95011E+11"
"2019-03-21T10:00:00+01:00	6093666666	274363	941602	8	35	2,27699E+11	244582	527052	42479	50912	17198271692	3842087321	4,95011E+11"
"2019-03-21T11:00:00+01:00	2608116666	32136	978670	1	34	2,27699E+11	96153	200499	18051	20907	17198446455	3584364817	4,95011E+11"
"2019-03-21T12:00:00+01:00	2839316666	109841	1137015	2	37	2,27593E+11	85862	102502	16098	17691	17199232887	3157751671	4,95011E+11"
"2019-03-21T13:00:00+01:00	3016116666	29781	755490	1	29	2,27593E+11	105147	124706	19770	21946	17199355221	3263675323	4,95011E+11"
"2019-03-21T14:00:00+01:00	6093316666	162696	970478	2	36	2,27572E+11	226798	386764	38948	45491	17198795980	4008129331	4,95038E+11"
"2019-03-21T15:00:00+01:00	3133066666	15274	990327	0	34	2,27487E+11	100113	117998	18184	19688	17199355221	3406910805	4,95011E+11"
"2019-03-21T16:00:00+01:00	2218800000	249856	1291127	3	39	2,27391E+11	78626	90333	14627	16313	17199669794	3266541431	4,95011E+11"
"2019-03-21T17:00:00+01:00	2078783333	14967	1128789	0	36	2,27382E+11	82944	97314	15927	17488	17199827080	3747540718	4,95011E+11"
"2019-03-21T18:00:00+01:00	5194033333	51780	1065079	2	38	2,27375E+11	203588	242722	35595	39792	17199425126	3744709563	4,95011E+11"
"2019-03-21T19:00:00+01:00	2278816666	5120	762248	0	27	2,27275E+11	81254	94890	14897	16568	17199827080	3260809216	4,95011E+11"
"2019-03-21T20:00:00+01:00	1204083333	3106	826999	0	30	2,27275E+11	29405	33143	5616	6129	17199704746	2917173384	4,95011E+11"
"2019-03-21T21:00:00+01:00	1713983333	6553	764979	0	28	2,27275E+11	54033	66560	10216	11552	17198900838	2917155908	4,95011E+11"
"2019-03-21T22:00:00+01:00	2097016666	5188	1129028	0	35	2,27275E+11	56644	68386	10257	11405	17197467784	3275122278	4,95011E+11"
"2019-03-21T23:00:00+01:00	1615250000	25617	1094468	1	36	2,27275E+11	42137	36420	5713	6234	17196157064	2857089979	4,95011E+11"
"2019-03-22T00:00:00+01:00	3246983333	23046894	17914624	270	271	2,03449E+11	25309	29508	4609	4965	17197974596	8185691067	4,95011E+11"
"2019-03-22T01:00:00+01:00	2761300000	493772	1234858	37	31	2,27646E+11	45977	58197	9002	10245	17197729928	3750371874	4,95011E+11"
"2019-03-22T02:00:00+01:00	1922316666	137796	1069021	6	37	2,27646E+11	44066	52292	8093	9153	17197747404	3982369314	4,95011E+11"
"2019-03-22T03:00:00+01:00	1737316666	288989	3235549	19	58	2,27621E+11	41130	49339	7236	8061	17198149358	3647366758	4,95011E+11"
"2019-03-22T04:00:00+01:00	983100000	32460	678604	1	26	2,27615E+11	23739	28177	4712	5094	17199722222	2421756177	4,95038E+11"
"2019-03-22T05:00:00+01:00	1639866666	27357	1227707	0	31	2,27623E+11	500360	81595	15626	16743	17200613512	3031695360	4,95238E+11"
"2019-03-22T06:00:00+01:00	5706033333	617233	1160772	35	42	2,27825E+11	195601	226747	33955	38028	17199949414	3948028450	4,95011E+11"
"2019-03-22T07:00:00+01:00	2572200000	114636	900778	6	32	2,27825E+11	85350	101410	15962	17988	17200491178	3409637102	4,95011E+11"
"2019-03-22T08:00:00+01:00	2572000000	202786	757794	6	27	2,27792E+11	89002	286259	16305	20265	17200176605	3206388121	4,95011E+11"
"2019-03-22T09:00:00+01:00	2906516666	117452	928836	5	34	2,27721E+11	102877	144247	19074	21672	17200578560	3303748403	4,95011E+11"
"2019-03-22T10:00:00+01:00	5865000000	247808	1284556	7	38	2,27717E+11	209083	260898	36079	41185	17199512507	3856365431	4,95011E+11"
"2019-03-22T11:00:00+01:00	3039000000	186385	1056256	8	30	2,27615E+11	97211	203417	17780	20829	17198341597	3839203737	4,95011E+11"
"2019-03-22T12:00:00+01:00	2719433333	25361	1006438	1	36	2,27615E+11	95470	121036	17787	20309	17198761028	3200655906	4,95011E+11"
"2019-03-22T13:00:00+01:00	2493333333	35293	906410	1	34	2,27615E+11	93934	108987	17039	19070	17198743552	3183406830	4,95011E+11"
"2019-03-22T14:00:00+01:00	5683966666	181384	939844	7	36	2,2757E+11	232857	471552	42220	50347	17199023172	4005193318	4,95011E+11"
"2019-03-22T15:00:00+01:00	3119283333	10052	928324	0	33	2,2751E+11	87108	97604	15380	16759	17199355221	3257873203	4,95011E+11"
"2019-03-22T16:00:00+01:00	1785116666	19780	1027157	0	37	2,2751E+11	69939	80520	13115	14363	17200421273	2971681860	4,95011E+11"
"2019-03-22T17:00:00+01:00	2190966666	11878	1055624	0	37	2,2751E+11	76236	176418	14353	16837	17200858180	3023062084	4,95011E+11"
"2019-03-22T18:00:00+01:00	4619266666	47121	1090372	2	40	2,27409E+11	204748	242449	36145	40678	17199093077	3718914594	4,95011E+11"
"2019-03-22T19:00:00+01:00	2366783333	5256	1064601	0	38	2,27403E+11	76492	90248	14265	15370	17198883362	3126102152	4,95011E+11"
"2019-03-22T20:00:00+01:00	1087516666	1655	775253	0	29	2,27403E+11	29184	33655	5743	6306	17198761028	2593600307	4,95011E+11"
"2019-03-22T21:00:00+01:00	1608250000	2184	934758	0	34	2,27403E+11	49698	61184	9695	10822	17198673646	2656619724	4,95011E+11"
"2019-03-22T22:00:00+01:00	2743650000	8482	929058	0	34	2,27403E+11	118084	137079	20451	23098	17197205640	2965897216	4,95011E+11"
"2019-03-22T23:00:00+01:00	2311333333	34969	924364	1	34	2,27403E+11	74342	86101	13371	14494	17198691123	2851357764	4,95011E+11"
"2019-03-23T00:00:00+01:00	3054100000	28868642	19165320	312	234	1,94955E+11	35208	33211	5663	6111	17196803686	9170705885	4,95011E+11"
"2019-03-23T01:00:00+01:00	2386566666	641860	1123618	39	35	2,18029E+11	38229	46779	7671	8823	17195597824	4265799406	4,95011E+11"
"2019-03-23T02:00:00+01:00	2510650000	264430	960187	14	33	2,18029E+11	86749	101990	15060	16935	17194898773	3824925627	4,95128E+11"
"2019-03-23T03:00:00+01:00	2885683333	437606	2437137	21	54	2,18001E+11	79445	103577	14812	18165	17197170688	3996612471	4,95526E+11"
"2019-03-23T04:00:00+01:00	1042866666	34048	1400183	1	35	2,17992E+11	627046	43571	13256	9734	17196034730	2501989717	4,95226E+11"
"2019-03-23T05:00:00+01:00	1238733333	3891	808601	0	29	2,17992E+11	40618	47906	7898	8750	17190984089	2516337732	4,9514E+11"
"2019-03-23T06:00:00+01:00	2421366666	33348	1068782	1	36	2,17992E+11	82363	101546	14700	16897	17197747404	3091831193	4,9514E+11"
"2019-03-23T07:00:00+01:00	2468550000	194577	1153126	3	34	2,17979E+11	92876	109209	16460	19291	17199896985	2768397926	4,9514E+11"
"2019-03-23T08:00:00+01:00	1015966666	61337	1197926	2	32	2,17556E+11	503296	61559	13351	13849	17200858180	3023114513	4,9514E+11"
"2019-03-23T09:00:00+01:00	1339666666	22493	1086105	1	38	2,17604E+11	47564	58794	9502	10441	17200858180	2567840290	4,9514E+11"
"2019-03-23T10:00:00+01:00	2392383333	21452	1062894	0	35	2,17604E+11	84445	98440	14669	16584	17199931938	3255059524	4,9514E+11"
"2019-03-23T11:00:00+01:00	2391016666	6195	871475	0	30	2,17604E+11	79684	93900	14480	16548	17199722222	2914324753	4,9514E+11"
"2019-03-23T12:00:00+01:00	1023783333	29457	813704	0	30	2,17604E+11	31266	36249	6121	6691	17200159129	2456131993	4,9514E+11"
"2019-03-23T13:00:00+01:00	1185883333	14762	981794	0	36	2,17604E+11	46097	56251	9095	10479	17197747404	2476247176	4,95157E+11"
"2019-03-23T14:00:00+01:00	2621500000	15172	1107609	0	35	2,17604E+11	86784	102314	15192	17369	17199774651	3005847961	4,95413E+11"
"2019-03-23T15:00:00+01:00	2582900000	5990	1039104	0	35	2,17504E+11	76987	90163	13231	15011	17200770798	3045938517	4,95477E+11"
"2019-03-23T16:00:00+01:00	1160266666	1621	860928	0	29	2,17497E+11	26299	28910	5184	5571	17199931938	2416146295	4,96175E+11"
"2019-03-23T17:00:00+01:00	1222300000	2662	980565	0	33	2,17497E+11	41437	50329	8235	9187	17195195869	2321652121	4,9655E+11"
"2019-03-23T18:00:00+01:00	2290100000	12151	1243084	0	40	2,17497E+11	70212	83985	12362	13839	17196384256	3028881681	4,96651E+11"
"2019-03-23T19:00:00+01:00	2293550000	11793	982289	0	34	2,17497E+11	97245	114909	17613	20078	17196611447	2931521399	4,96752E+11"
"2019-03-23T20:00:00+01:00	1183650000	13038	723063	1	25	2,17497E+11	28194	32853	5746	6317	17196681352	2501989717	4,96659E+11"
"2019-03-23T21:00:00+01:00	1343133333	1877	875690	0	32	2,17497E+11	47052	58470	9344	10506	17196611447	2293025996	4,9514E+11"
"2019-03-23T22:00:00+01:00	2204816666	17629	1008878	0	35	2,17447E+11	88951	106598	16099	18183	17198079453	3040223778	4,9514E+11"
"2019-03-23T23:00:00+01:00	2521933333	56832	1029358	2	36	2,17392E+11	98713	119296	18032	20538	17200473702	3054641698	4,9514E+11"
"2019-03-24T00:00:00+01:00	5743316666	22186461	18126028	253	243	1,93484E+11	184320	198980	28785	31441	17199879509	8231513838	4,95145E+11"
"2019-03-24T01:00:00+01:00	2329416666	455509	1205009	30	36	2,17551E+11	35515	40345	6637	7179	17199460078	4437626060	4,95157E+11"
"2019-03-24T02:00:00+01:00	2092183333	152900	1123549	7	37	2,17551E+11	72891	85742	12753	14521	17199931938	3701822805	4,95157E+11"
"2019-03-24T03:00:00+01:00	2635716666	764108	1961420	18	42	2,17465E+11	134024	116121	17944	19891	17200596036	4068265164	4,95157E+11"
"2019-03-24T04:00:00+01:00	2023500000	154094	541474	8	22	2,17433E+11	68386	100539	12587	17009	17200683417	2467683805	4,95157E+11"
"2019-03-24T05:00:00+01:00	1426666666	2508	873233	0	32	2,17433E+11	33177	39424	6399	6979	17199704746	2565079040	4,95157E+11"
"2019-03-24T06:00:00+01:00	2026816666	9096	1100253	0	36	2,17433E+11	66696	83063	11764	13374	17199460078	2673746466	4,95157E+11"
"2019-03-24T07:00:00+01:00	2188316666	15940	1735867	0	42	2,17723E+11	709614	119022	22624	24209	17200229034	3340885469	4,95157E+11"
"2019-03-24T08:00:00+01:00	1739800000	11383	695210	0	24	2,17756E+11	55995	66730	10373	11495	17198795980	2593670212	4,95157E+11"
"2019-03-24T09:00:00+01:00	1486050000	12765	769996	0	29	2,17756E+11	37358	45243	7141	7747	17197834786	2613663061	4,95157E+11"
"2019-03-24T10:00:00+01:00	1981266666	9779	1058884	0	35	2,17756E+11	60910	71850	10864	12179	17197590118	2868484505	4,95157E+11"
"2019-03-24T11:00:00+01:00	2522283333	14404	937881	0	33	2,17756E+11	74359	87739	13419	15245	17196366779	3003034282	4,95157E+11"
"2019-03-24T12:00:00+01:00	1685716666	19660	686609	0	25	2,17756E+11	52121	61166	9042	10376	17194531771	2510553088	4,95157E+11"
"2019-03-24T13:00:00+01:00	1276366666	4590	838297	0	31	2,17756E+11	34577	40686	6701	7443	17197258069	2544963857	4,95157E+11"
"2019-03-24T14:00:00+01:00	1817166666	7168	983176	0	33	2,17753E+11	67532	81390	12167	13746	17199862033	2808383624	4,95157E+11"
"2019-03-24T15:00:00+01:00	2315733333	9062	1481096	0	46	2,17651E+11	84394	97689	15008	16845	17198201787	2911511074	4,95157E+11"
"2019-03-24T16:00:00+01:00	1243833333	11400	633907	0	22	2,17651E+11	57139	67874	10693	11879	17198079453	2556358382	4,95157E+11"
"2019-03-24T17:00:00+01:00	1540200000	7731	797457	0	30	2,17651E+11	41198	47872	8066	8901	17196733781	2510640469	4,95157E+11"
