Time	CPU usage
2019-03-22T09:00:00+01:00	14452433333
2019-03-22T10:00:00+01:00	13311533333
2019-03-22T11:00:00+01:00	16213166666
2019-03-22T12:00:00+01:00	13096783333
2019-03-22T13:00:00+01:00	15434500000
2019-03-22T14:00:00+01:00	14264200000
2019-03-22T15:00:00+01:00	13717450000
2019-03-22T16:00:00+01:00	13839900000
2019-03-22T17:00:00+01:00	13673400000
2019-03-22T18:00:00+01:00	12418783333
2019-03-22T19:00:00+01:00	15845100000
2019-03-22T20:00:00+01:00	17646266666
2019-03-22T21:00:00+01:00	17304100000
2019-03-22T22:00:00+01:00	15902483333
2019-03-22T23:00:00+01:00	15060666666
2019-03-23T00:00:00+01:00	13103983333
2019-03-23T01:00:00+01:00	11775400000
2019-03-23T02:00:00+01:00	11158950000
2019-03-23T03:00:00+01:00	12758066666
2019-03-23T04:00:00+01:00	11752050000
2019-03-23T05:00:00+01:00	10815166666
2019-03-23T06:00:00+01:00	11646333333
2019-03-23T07:00:00+01:00	11219850000
2019-03-23T08:00:00+01:00	12716550000
2019-03-23T09:00:00+01:00	15168250000
2019-03-23T10:00:00+01:00	16912866666
2019-03-23T11:00:00+01:00	16246633333
2019-03-23T12:00:00+01:00	16279983333
2019-03-23T13:00:00+01:00	15840316666
2019-03-23T14:00:00+01:00	15870866666
2019-03-23T15:00:00+01:00	15854466666
2019-03-23T16:00:00+01:00	15479233333
2019-03-23T17:00:00+01:00	17809916666
2019-03-23T18:00:00+01:00	16823900000
2019-03-23T19:00:00+01:00	16109016666
2019-03-23T20:00:00+01:00	15120900000
2019-03-23T21:00:00+01:00	15338716666
2019-03-23T22:00:00+01:00	14239650000
2019-03-23T23:00:00+01:00	13070550000
2019-03-24T00:00:00+01:00	12870766666
2019-03-24T01:00:00+01:00	13711833333
2019-03-24T02:00:00+01:00	11661216666
2019-03-24T03:00:00+01:00	12393883333
2019-03-24T04:00:00+01:00	12396983333
2019-03-24T05:00:00+01:00	12141083333
2019-03-24T06:00:00+01:00	11045500000
2019-03-24T07:00:00+01:00	10987800000
2019-03-24T08:00:00+01:00	11989300000
2019-03-24T09:00:00+01:00	14374350000
2019-03-24T10:00:00+01:00	16223783333
2019-03-24T11:00:00+01:00	17055866666
2019-03-24T12:00:00+01:00	16707516666
2019-03-24T13:00:00+01:00	17107616666
2019-03-24T14:00:00+01:00	16641216666
2019-03-24T15:00:00+01:00	17480616666
2019-03-24T16:00:00+01:00	16973783333
2019-03-24T17:00:00+01:00	17195116666
2019-03-24T18:00:00+01:00	16935300000
2019-03-24T19:00:00+01:00	16297800000
2019-03-24T20:00:00+01:00	17212066666
2019-03-24T21:00:00+01:00	18428483333
2019-03-24T22:00:00+01:00	18170700000
2019-03-24T23:00:00+01:00	17260000000
2019-03-25T00:00:00+01:00	13132083333
2019-03-25T01:00:00+01:00	11740616666
2019-03-25T02:00:00+01:00	12416166666
2019-03-25T03:00:00+01:00	12315150000
2019-03-25T04:00:00+01:00	11415650000
2019-03-25T05:00:00+01:00	10891966666
2019-03-25T06:00:00+01:00	11489616666
2019-03-25T07:00:00+01:00	12718233333
2019-03-25T08:00:00+01:00	14781133333
2019-03-25T09:00:00+01:00	14729083333
2019-03-25T10:00:00+01:00	12644233333
2019-03-25T11:00:00+01:00	14459550000
2019-03-25T12:00:00+01:00	15246733333
2019-03-25T13:00:00+01:00	17431900000
2019-03-25T14:00:00+01:00	13844816666
2019-03-25T15:00:00+01:00	13185150000
2019-03-25T16:00:00+01:00	13358566666
2019-03-25T17:00:00+01:00	13412083333
2019-03-25T18:00:00+01:00	14040333333
2019-03-25T19:00:00+01:00	16351600000
2019-03-25T20:00:00+01:00	17512066666
2019-03-25T21:00:00+01:00	17855450000
2019-03-25T22:00:00+01:00	17489716666
2019-03-25T23:00:00+01:00	13719466666
2019-03-26T00:00:00+01:00	9739983333
2019-03-26T01:00:00+01:00	10049516666
2019-03-26T02:00:00+01:00	10924116666
2019-03-26T03:00:00+01:00	10656916666
2019-03-26T04:00:00+01:00	11091800000
2019-03-26T05:00:00+01:00	9462050000
2019-03-26T06:00:00+01:00	10300316666
2019-03-26T07:00:00+01:00	11797133333
2019-03-26T08:00:00+01:00	11949450000
2019-03-26T09:00:00+01:00	11981300000
2019-03-26T10:00:00+01:00	12982350000
2019-03-26T11:00:00+01:00	13713250000
2019-03-26T12:00:00+01:00	14104916666
2019-03-26T13:00:00+01:00	14869783333
2019-03-26T14:00:00+01:00	13566900000
2019-03-26T15:00:00+01:00	14205000000
2019-03-26T16:00:00+01:00	15033600000
2019-03-26T17:00:00+01:00	14079233333
2019-03-26T18:00:00+01:00	15258033333
2019-03-26T19:00:00+01:00	16801183333
2019-03-26T20:00:00+01:00	17654483333
2019-03-26T21:00:00+01:00	16470750000
2019-03-26T22:00:00+01:00	15484016666
2019-03-26T23:00:00+01:00	14372783333
2019-03-27T00:00:00+01:00	9875650000
2019-03-27T01:00:00+01:00	9929733333
2019-03-27T02:00:00+01:00	9900150000
2019-03-27T03:00:00+01:00	8821366666
