Time;CPU usage;Used memory;Number of bytes received;Number of bytes transmitted;RLATE;WLATE
2019-07-10T06:00:00+02:00;8333450000;2,03E+11;985548;719138;17;10
2019-07-10T07:00:00+02:00;8190783333;2,04E+11;979447;905944;16;6
2019-07-10T08:00:00+02:00;11034400000;2,01E+11;1132844;1938432;18;14
2019-07-10T09:00:00+02:00;10953333333;1,98E+11;1764316;46604711;20;53
2019-07-10T10:00:00+02:00;9587800000;1,96E+11;1956369;59635217;20;9
2019-07-10T11:00:00+02:00;9493500000;1,92E+11;1208785;23827456;20;11
2019-07-10T12:00:00+02:00;10669983333;1,87E+11;1239786;31083224;17;4
2019-07-10T13:00:00+02:00;12040766666;1,82E+11;1402279;26632386;16;4
2019-07-10T14:00:00+02:00;11746050000;1,77E+11;1134114;29247880;10;6
2019-07-10T15:00:00+02:00;9557116666;1,74E+11;1281928;29670638;14;7
2019-07-10T16:00:00+02:00;11838050000;1,72E+11;1133209;26195524;15;18
2019-07-10T17:00:00+02:00;7019466666;1,72E+11;781400;14417672;11;8
2019-07-10T18:00:00+02:00;11187916666;1,72E+11;461753;1577595;18;25
2019-07-10T19:00:00+02:00;6173500000;1,72E+11;316849;825170;11;3
2019-07-10T20:00:00+02:00;7100700000;1,72E+11;309213;1561429;10;7
2019-07-10T21:00:00+02:00;6162100000;1,72E+11;366250;5424981;10;6
2019-07-10T22:00:00+02:00;8845783333;1,72E+11;313890;3149021;10;20
2019-07-10T23:00:00+02:00;6363550000;1,74E+11;1809355;2877301;8;9
2019-07-11T00:00:00+02:00;7577383333;1,75E+11;312320;5366731;14;11
2019-07-11T01:00:00+02:00;7063466666;1,75E+11;553540;15664571;11;15
2019-07-11T02:00:00+02:00;9008266666;1,75E+11;3734067;19458867;13;23
2019-07-11T03:00:00+02:00;10514116666;1,77E+11;317509;2915102;13;16
2019-07-11T04:00:00+02:00;8562900000;1,78E+11;337681;4372514;12;38
2019-07-11T05:00:00+02:00;10170733333;1,75E+11;309094;2798318;11;7
2019-07-11T06:00:00+02:00;7535483333;1,73E+11;337032;840055;13;21
2019-07-11T07:00:00+02:00;6935366666;1,73E+11;333704;791278;11;5
2019-07-11T08:00:00+02:00;9105466666;1,72E+11;2026632;7302365;12;12
2019-07-11T09:00:00+02:00;8666516666;1,70E+11;845442;13815634;17;14
