Time;CPU_usage;ANB_read;ANB_write;AN_read;AN_write;Free_disk;B_rec;B_trans;P_rec;P_trans;H_memory;G_memory;C_storage
2019-03-18T20:00:00+01:00;425800000;85;7475;0;0;75198713856;573440;972032;10347;10495;17168264942;804240315;1,22E+11
2019-03-18T21:00:00+01:00;356500000;0;5768;0;0;75144324915;554786;1751995;9591;10047;17170169856;1076171025;1,22E+11
2019-03-18T22:00:00+01:00;282066666;0;6417;0;0;75114430464;417109;625800;7628;7497;17172529152;766876057;1,22E+11
2019-03-18T23:00:00+01:00;315383333;0;15257;0;0;75114430464;378402;503057;7031;7117;17172529152;692549495;1,22E+11
2019-03-19T00:00:00+01:00;85166666;0;6144;0;0;75114430464;155835;357068;4067;4113;17172529152;672434312;1,22E+11
2019-03-19T01:00:00+01:00;63166666;0;2952;0;0;75114430464;44441;621141;1432;1518;17172459246;603612774;1,22E+11
2019-03-19T02:00:00+01:00;162516666;0;4693;0;0;75114430464;80571;46353;2158;2161;17172459246;566388326;1,22E+11
2019-03-19T03:00:00+01:00;80766666;0;3874;0;0;75114430464;72669;69512;2287;2303;17172476723;368679321;1,22E+11
2019-03-19T04:00:00+01:00;65366666;58862;182254;0;0;75114430464;74564;24388;1680;1668;17172284484;365795737;1,22E+11
2019-03-19T05:00:00+01:00;70133333;68;3652;0;0;75114430464;109158;50517;3558;3526;17172424294;466074555;1,22E+11
2019-03-19T06:00:00+01:00;96900000;102;4334;0;0;75114430464;87483;41147;2350;2331;17173647633;509118600;1,22E+11
2019-03-19T07:00:00+01:00;158133333;17;4983;0;0;75114430464;135509;175650;3171;3121;17174416588;597967940;1,22E+11
2019-03-19T08:00:00+01:00;344033333;1143;7697;0;0;75114430464;469589;583304;9886;9797;17174399112;726890359;1,22E+11
2019-03-19T09:00:00+01:00;284266666;34;5973;0;0;75114430464;453239;515089;7903;7898;17173560251;827116748;1,22E+11
2019-03-19T10:00:00+01:00;392433333;0;5785;0;0;75114430464;706338;1518848;12248;12099;17174154444;878741640;1,22E+11
2019-03-19T11:00:00+01:00;283166666;0;6161;0;0;75114430464;540381;901580;6941;6813;17172756343;947318510;1,22E+11
2019-03-19T12:00:00+01:00;185633333;0;4915;0;0;75114430464;395605;6935210;7344;8854;17172668962;746935637;1,22E+11
2019-03-19T13:00:00+01:00;326066666;0;5427;0;0;75114430464;592196;1905203;10759;10875;17171480576;861579946;1,22E+11
2019-03-19T14:00:00+01:00;502433333;17;32443;0;0;75114430464;926668;1680520;12734;12722;17171865053;955881881;1,22E+11
2019-03-19T15:00:00+01:00;276200000;102;6434;0;0;75114430464;495854;1158775;8369;8358;17172896153;875735722;1,22E+11
2019-03-19T16:00:00+01:00;324233333;204;6229;0;0;75114430464;487492;502954;7549;7412;17173088392;835715072;1,22E+11
2019-03-19T17:00:00+01:00;298933333;0;7475;0;0;75114430464;490325;2385254;7771;7927;17173577728;789944729;1,22E+11
2019-03-19T18:00:00+01:00;288300000;17;6707;0;0;75114430464;501026;1020535;8504;8216;17173350536;887165201;1,22E+11
2019-03-19T19:00:00+01:00;299300000;0;5614;0;0;75114430464;551424;1448891;10801;10812;17173368012;789909777;1,22E+11
2019-03-19T20:00:00+01:00;378500000;0;8652;0;0;75114430464;667784;2319991;11609;11808;17173577728;864393625;1,22E+11
2019-03-19T21:00:00+01:00;513383333;0;6724;0;0;75114430464;577877;597401;11174;11038;17173490346;898734489;1,22E+11
2019-03-19T22:00:00+01:00;331200000;0;6621;0;0;75114430464;559479;625954;7583;7345;17173490346;832814011;1,22E+11
2019-03-19T23:00:00+01:00;252000000;0;15274;0;0;75114430464;272469;459963;6145;6165;17173577728;769881975;1,22E+11
2019-03-20T00:00:00+01:00;121466666;204;4181;0;0;75114430464;183210;282060;4316;4222;17173717538;738267409;1,22E+11
2019-03-20T01:00:00+01:00;71600000;0;3379;0;0;75114430464;100181;58316;2773;2756;17172861201;500520277;1,22E+11
2019-03-20T02:00:00+01:00;74166666;0;4710;0;0;75114430464;58521;31061;1601;1613;17172721390;468993092;1,22E+11
2019-03-20T03:00:00+01:00;53633333;0;3208;0;0;75114430464;67140;37324;1726;1715;17173333060;460394769;1,22E+11
2019-03-20T04:00:00+01:00;61333333;0;3379;0;0;75114430464;50688;23739;1503;1474;17173158297;403072614;1,22E+11
2019-03-20T05:00:00+01:00;52900000;0;3669;0;0;75114430464;47308;27323;1112;1102;17172599057;460394769;1,22E+11
2019-03-20T06:00:00+01:00;67200000;0;3788;0;0;75114430464;70485;59852;1616;1561;17173717538;397340398;1,22E+11
2019-03-20T07:00:00+01:00;127333333;0;5034;0;0;75114430464;273715;172049;5584;5458;17175482641;560673587;1,22E+11
2019-03-20T08:00:00+01:00;314700000;0;5939;0;0;75114430464;502698;816691;10207;10289;17175674880;735471206;1,22E+11
2019-03-20T09:00:00+01:00;243933333;0;5461;0;0;75114430464;343893;1806421;6686;6978;17175674880;721140667;1,22E+11
2019-03-20T10:00:00+01:00;318733333;68;6673;0;0;75114430464;546560;1924539;9790;10166;17175500117;726872883;1,22E+11
2019-03-20T11:00:00+01:00;407416666;68;17288;0;0;75114430464;401237;768238;6286;6176;17175587498;764027426;1,22E+11
2019-03-20T12:00:00+01:00;142366666;0;4744;0;0;75114430464;284637;2046907;6163;6534;17175447688;580736341;1,22E+11
2019-03-20T13:00:00+01:00;296733333;4027;6621;0;0;75114430464;557721;794743;9645;9328;17175674880;752632900;1,22E+11
2019-03-20T14:00:00+01:00;426166666;0;6400;0;0;75114430464;506248;957593;10285;10304;17175674880;835715072;1,22E+11
2019-03-20T15:00:00+01:00;254566666;1024;15872;0;0;75114430464;335308;674457;6440;6648;17175674880;746953113;1,22E+11
2019-03-20T16:00:00+01:00;287200000;102;6314;0;0;75114430464;407995;681932;8036;7883;17175622451;872887091;1,22E+11
2019-03-20T17:00:00+01:00;209466666;17;6417;0;0;75114430464;355566;1257130;7088;7111;17175622451;660917452;1,22E+11
2019-03-20T18:00:00+01:00;237700000;190;7619;0;0;75114430464;341061;465624;6954;7354;17175010781;617978265;1,22E+11
2019-03-20T19:00:00+01:00;260800000;0;5649;0;0;75114430464;284979;344029;6033;5995;17175395259;701095389;1,22E+11
2019-03-20T20:00:00+01:00;411133333;68;6502;0;0;75114430464;554444;3319415;11779;12679;17174573875;901618073;1,22E+11
2019-03-20T21:00:00+01:00;356500000;0;7031;0;0;75114430464;536217;1046818;10603;10672;17174643780;775561762;1,22E+11
2019-03-20T22:00:00+01:00;255666666;0;5649;0;0;75114430464;362564;318771;6843;6524;17174626304;732605098;1,22E+11
2019-03-20T23:00:00+01:00;164733333;0;4983;0;0;75114430464;249002;1110988;5266;5493;17174626304;715408452;1,22E+11
2019-03-21T00:00:00+01:00;96166666;0;4556;0;0;75114430464;190429;66338;3812;3895;17174626304;552110216;1,22E+11
2019-03-21T01:00:00+01:00;59500000;0;3976;0;0;75114430464;106496;37819;2280;2231;17174696209;420269260;1,22E+11
2019-03-21T02:00:00+01:00;54366666;0;3276;0;0;75114430464;51456;29934;1328;1245;17174538922;520583031;1,22E+11
2019-03-21T03:00:00+01:00;55466666;0;2816;0;0;75114430464;67737;24388;1887;1866;17174556398;374411537;1,22E+11
2019-03-21T04:00:00+01:00;75633333;17;3362;0;0;75114430464;87210;30788;2341;2345;17174556398;365813213;1,22E+11
2019-03-21T05:00:00+01:00;88100000;34;3703;0;0;75114430464;183705;60108;5303;5433;17174608827;405921245;1,22E+11
2019-03-21T06:00:00+01:00;74900000;34;46216;0;0;75114430464;107485;58368;2738;2697;17174661256;572138018;1,22E+11
2019-03-21T07:00:00+01:00;118533333;0;4181;0;0;75114430464;168448;109670;4328;4261;17174591351;655167761;1,22E+11
2019-03-21T08:00:00+01:00;307366666;0;6656;0;0;75114430464;465681;722278;9285;9074;17174626304;981694327;1,22E+11
2019-03-21T09:00:00+01:00;221200000;0;5154;0;0;75114430464;307797;2480657;7060;7425;17174608827;884334045;1,22E+11
2019-03-21T10:00:00+01:00;379233333;68;7099;0;0;75114430464;481092;462848;9729;9561;17173420441;741185945;1,22E+11
2019-03-21T11:00:00+01:00;355033333;0;33570;0;0;75114430464;473685;1339613;7935;7964;17171445623;892967321;1,22E+11
2019-03-21T12:00:00+01:00;217533333;0;5256;0;0;75114430464;375722;552925;6433;6284;17171480576;729756467;1,22E+11
2019-03-21T13:00:00+01:00;316533333;0;9113;0;0;75114430464;435114;1025092;8574;8601;17171480576;758417544;1,22E+11
2019-03-21T14:00:00+01:00;367500000;3874;11434;0;0;75114430464;545382;462080;9818;9612;17171445623;775579238;1,22E+11
2019-03-21T15:00:00+01:00;384733333;0;6741;0;0;75114430464;539835;403114;10098;10021;17171830101;781293977;1,22E+11
2019-03-21T16:00:00+01:00;430933333;4215;7082;0;0;75114430464;540125;2195814;10274;10215;17172494199;984577911;1,22E+11
2019-03-21T17:00:00+01:00;373366666;0;7526;0;0;75114430464;485700;1450683;9409;9444;17172459246;792705979;1,22E+11
2019-03-21T18:00:00+01:00;241000000;0;5307;0;0;75114430464;293341;353928;5673;5606;17172511675;646656819;1,22E+11
2019-03-21T19:00:00+01:00;414000000;0;21896;0;0;75114430464;418611;251528;7543;7310;17172529152;658103773;1,22E+11
2019-03-21T20:00:00+01:00;319833333;0;6980;0;0;75114430464;546030;707208;9303;9126;17172529152;746883208;1,22E+11
2019-03-21T21:00:00+01:00;340733333;34;8345;0;0;75114430464;383761;446822;7319;7228;17172424294;847162026;1,22E+11
2019-03-21T22:00:00+01:00;278766666;0;6382;0;0;75114430464;385621;494557;7171;6949;17172529152;807053994;1,22E+11
2019-03-21T23:00:00+01:00;209833333;0;7697;0;0;75114430464;239462;243063;4956;4856;17172529152;827081796;1,22E+11
2019-03-22T00:00:00+01:00;114866666;17;4659;0;0;75114430464;152473;78592;3780;3743;17172529152;735418777;1,22E+11
2019-03-22T01:00:00+01:00;87366666;0;3447;0;0;75114430464;118784;70792;3010;2977;17172599057;448930338;1,22E+11
2019-03-22T02:00:00+01:00;83700000;0;3498;0;0;75114430464;66389;29132;1940;1919;17172529152;597915511;1,22E+11
2019-03-22T03:00:00+01:00;62066666;0;3020;0;0;75114430464;103697;69239;2941;2937;17171672814;360080998;1,22E+11
2019-03-22T04:00:00+01:00;66100000;68;3840;0;0;75114430464;110865;49800;2856;2815;17171620386;511932279;1,22E+11
2019-03-22T05:00:00+01:00;102400000;0;3891;0;0;75114430464;180582;73762;5415;5395;17171480576;483306154;1,22E+11
2019-03-22T06:00:00+01:00;82600000;0;3089;0;0;75114430464;116770;99037;2997;2989;17172634009;549244108;1,22E+11
2019-03-22T07:00:00+01:00;142733333;0;4505;0;0;75114430464;214323;2022860;5499;5801;17173595204;709623808;1,22E+11
2019-03-22T08:00:00+01:00;352466666;0;6587;0;0;75114430464;446327;1519155;9220;9118;17174626304;941498914;1,22E+11
2019-03-22T09:00:00+01:00;210566666;0;23142;0;0;75114430464;320785;393796;6605;6195;17174626304;649435545;1,22E+11
2019-03-22T10:00:00+01:00;346600000;0;6280;0;0;75114430464;460492;1290410;8884;9402;17174626304;701077913;1,22E+11
2019-03-22T11:00:00+01:00;243566666;0;5529;0;0;75114430464;322628;344251;5844;5721;17174626304;792775884;1,22E+11
2019-03-22T12:00:00+01:00;213500000;34;5393;0;0;75114430464;465152;613734;7173;6790;17174626304;706810129;1,22E+11
2019-03-22T13:00:00+01:00;532800000;0;25753;0;0;75114430464;455833;696661;9061;9054;17174626304;864306244;1,22E+11
2019-03-22T14:00:00+01:00;738200000;0;8140;0;0;75114430464;1177975;1121996;20705;20501;17175045734;1036115421;1,22E+11
2019-03-22T15:00:00+01:00;494733333;34;8174;0;0;75114430464;863965;960546;13050;12447;17175570022;741203421;1,22E+11
2019-03-22T16:00:00+01:00;230733333;0;5410;0;0;75114430464;415249;1516032;7439;7604;17175535069;775491857;1,22E+11
2019-03-22T17:00:00+01:00;352833333;0;5290;0;0;75058376908;572125;1919129;9143;9229;17175185544;744069529;1,22E+11
2019-03-22T18:00:00+01:00;267766666;0;6417;0;0;75005939712;280985;187801;5365;5319;17175552546;746953113;1,22E+11
2019-03-22T19:00:00+01:00;214966666;1160;5751;0;0;75005939712;266752;752588;4921;4941;17174626304;658121250;1,22E+11
2019-03-22T20:00:00+01:00;179766666;0;5137;0;0;75005939712;238011;189457;4611;4531;17174661256;620879325;1,22E+11
2019-03-22T21:00:00+01:00;144933333;0;5034;0;0;75005939712;206865;116224;4385;3958;17174853495;572172970;1,22E+11
2019-03-22T22:00:00+01:00;113766666;0;36676;0;0;75005939712;130696;96324;2667;2559;17174521446;666719573;1,22E+11
2019-03-22T23:00:00+01:00;104600000;0;3618;0;0;75005939712;241971;184541;4569;4535;17174626304;609344989;1,22E+11
2019-03-23T00:00:00+01:00;101666666;0;3788;0;0;75005939712;89941;57002;2531;2525;17174626304;692479590;1,22E+11
2019-03-23T01:00:00+01:00;69400000;0;3293;0;0;75005939712;104328;44117;2626;2617;17174626304;503368908;1,22E+11
2019-03-23T02:00:00+01:00;71600000;0;11468;0;0;75005939712;66440;78609;2164;2201;17174538922;480457523;1,22E+11
2019-03-23T03:00:00+01:00;1492583333;45875;23108;2;1;75005939712;46660369;13860147;137509;60052;17174573875;11223677883;1,22E+11
2019-03-23T04:00:00+01:00;1616600000;175598;12458;4;1;75005939712;44605781;7189367;125286;53419;17174678732;11352547874;1,22E+11
2019-03-23T05:00:00+01:00;1696450000;49271;28381;2;2;75005939712;53999854;9757815;151273;62491;17174626304;10522215492;1,22E+11
2019-03-23T06:00:00+01:00;1059366666;86766;98269;14;0;75005939712;10831206;1340723;47273;35569;17175010781;4308913356;1,22E+11
2019-03-23T07:00:00+01:00;1108466666;11571;4522;2;0;75005939712;13420083;5150173;59932;37204;17170222284;4655292962;1,22E+11
2019-03-23T08:00:00+01:00;1055650000;16605;4795;1;0;75005939712;16477781;3389457;67056;40823;17172529152;7063365222;1,22E+11
2019-03-23T09:00:00+01:00;846700000;14540;5495;1;0;75005939712;5184665;5087044;45844;34913;17173175773;2845730406;1,22E+11
2019-03-23T10:00:00+01:00;1489216666;84838;8601;5;0;75005939712;27161036;8330376;92402;46667;17172983534;9374007296;1,22E+11
2019-03-23T11:00:00+01:00;959300000;870;6673;0;0;75005939712;2936046;2972945;40169;35640;17172441770;1396930423;1,22E+11
2019-03-23T12:00:00+01:00;1224000000;103901;7987;3;0;75005939712;25037704;4623564;85009;44534;17171812625;6275902122;1,22E+11
2019-03-23T13:00:00+01:00;1521283333;272737;7185;9;0;75005939712;38567150;9145395;123457;60450;17172808772;10659613900;1,22E+11
2019-03-23T14:00:00+01:00;992650000;3805;7185;0;0;75005939712;3672968;2839517;43535;37497;17173315584;2244459451;1,22E+11
2019-03-23T15:00:00+01:00;1686166666;24661;11110;3;0;75005939712;44706764;20884667;150092;72719;17172564104;10908685653;1,22E+11
2019-03-23T16:00:00+01:00;1374616666;20411;8704;2;0;75005939712;31187097;4248627;104769;59617;17173105868;8171360529;1,22E+11
2019-03-23T17:00:00+01:00;1178450000;12697;7304;1;0;75005939712;20510873;5199889;79804;46202;17172214579;6439112977;1,22E+11
2019-03-23T18:00:00+01:00;1576883333;27323;8089;2;0;75005939712;34459852;10670404;107350;50090;17170536857;10696838348;1,22E+11
2019-03-23T19:00:00+01:00;1588583333;160460;20974;6;0;74994652296;48613222;11039982;145137;62462;17171340765;11667470199;1,22E+11
2019-03-23T20:00:00+01:00;1607716666;96358;6673;3;0;75002023936;37939933;10146440;113595;50117;17172843724;10006857864;1,22E+11
2019-03-23T21:00:00+01:00;1518166666;30771;22835;4;0;75002023936;26662707;6824669;85825;41210;17172599057;7249382604;1,22E+11
2019-03-23T22:00:00+01:00;1046916666;21623;10547;2;0;75002023936;15851298;12136618;68931;35928;17172948582;6510573431;1,22E+11
2019-03-23T23:00:00+01:00;124033333;30037;4078;2;0;75002023936;132369;85077;2837;2774;17167041604;426001476;1,22E+11
2019-03-24T00:00:00+01:00;79666666;136;3396;0;0;75002023936;156654;149725;3160;3089;17163354112;271231658;1,22E+11
2019-03-24T01:00:00+01:00;66100000;51;3089;0;0;75002023936;127522;56422;3261;3233;17162253107;259767227;1,22E+11
2019-03-24T02:00:00+01:00;60333333;405879;21350;16;0;75002023936;94498;59801;2249;2153;17163022062;377242692;1,22E+11
2019-03-24T03:00:00+01:00;59133333;51;3157;0;0;75002023936;172390;119876;2942;2875;17167600844;279829981;1,22E+11
2019-03-24T04:00:00+01:00;53300000;1331;2542;0;0;75002023936;62088;32699;1921;1913;17169802854;305624951;1,22E+11
2019-03-24T05:00:00+01:00;82966666;34;3498;0;0;75002023936;201557;75639;5384;5410;17169558186;374411537;1,22E+11
2019-03-24T06:00:00+01:00;54733333;149845;13806;21;0;75002023936;66048;22749;1618;1611;17171917482;334286028;1,22E+11
2019-03-24T07:00:00+01:00;56933333;0;3413;0;0;75002023936;72618;629401;2005;2138;17171026193;302758843;1,22E+11
2019-03-24T08:00:00+01:00;113400000;204;5051;0;0;75002023936;150749;109260;3229;3183;17173245678;511984708;1,22E+11
2019-03-24T09:00:00+01:00;139433333;938;5666;0;0;75002023936;277179;180258;5090;4989;17175098163;514815863;1,22E+11
2019-03-24T10:00:00+01:00;286100000;1024;5888;0;0;75002023936;530466;891630;8726;8515;17175325354;695258316;1,22E+11
2019-03-24T11:00:00+01:00;271800000;529;9864;0;0;75002023936;718080;995293;10690;9950;17175045734;735418777;1,22E+11
2019-03-24T12:00:00+01:00;231466666;34;6912;0;0;75002023936;440064;1002752;7586;7480;17175307878;666702097;1,22E+11
2019-03-24T13:00:00+01:00;189666666;17;5017;0;0;75002023936;352529;558848;6766;6666;17174696209;681050112;1,22E+11
2019-03-24T14:00:00+01:00;332666666;375;7662;0;0;75002023936;521915;296038;10017;9720;17174713685;815704746;1,22E+11
2019-03-24T15:00:00+01:00;351366666;238;8516;0;0;75002023936;663927;1137373;9856;9832;17175272925;838581179;1,22E+11
2019-03-24T16:00:00+01:00;342200000;529;228471;0;0;75000573269;1204104;1068885;11097;10034;17175360307;1018971204;1,22E+11
2019-03-24T17:00:00+01:00;372966666;307;6894;0;0;74996903936;614519;1914026;10755;10809;17175674880;910146491;1,22E+11
2019-03-24T18:00:00+01:00;330833333;51;8055;0;0;74996903936;641450;544904;10363;10176;17173595204;752650376;1,22E+11
2019-03-24T19:00:00+01:00;275833333;392;6963;0;0;74996903936;701047;543317;8344;7863;17170536857;807071470;1,22E+11
2019-03-24T20:00:00+01:00;423233333;512;11741;0;0;74996903936;599449;587161;10138;9969;17171166003;792688503;1,22E+11
2019-03-24T21:00:00+01:00;395733333;51;9113;0;0;74996903936;695432;588100;11527;11435;17171480576;835732548;1,22E+11
2019-03-24T22:00:00+01:00;343666666;204;6246;0;0;74996903936;645102;993433;9888;9737;17171358242;775456904;1,22E+11
2019-03-24T23:00:00+01:00;312500000;0;7236;0;0;74996903936;410112;267793;7109;6820;17171498052;609414894;1,22E+11
2019-03-25T00:00:00+01:00;176816666;204;9813;0;0;74996903936;176059;288102;4145;4282;17170956288;620879325;1,22E+11
2019-03-25T01:00:00+01:00;70133333;0;3242;0;0;74996903936;127641;57275;3264;3246;17170903859;457528661;1,22E+11
2019-03-25T02:00:00+01:00;90316666;7492;5563;1;0;74996903936;85572;1002786;2649;2648;17170711620;540593356;1,22E+11
2019-03-25T03:00:00+01:00;47766666;0;2798;0;0;74996903936;96836;46899;2755;2732;17170886382;391573230;1,22E+11
2019-03-25T04:00:00+01:00;64266666;887;3003;0;0;74996903936;89753;39611;2533;2534;17170886382;354331306;1,22E+11
2019-03-25T05:00:00+01:00;58033333;0;2833;0;0;74996903936;81066;34491;1944;1904;17170501905;351482675;1,22E+11
2019-03-25T06:00:00+01:00;68300000;0;5239;0;0;74996903936;146380;75707;3254;3222;17173193250;491904477;1,22E+11
2019-03-25T07:00:00+01:00;109366666;0;3396;0;0;74996903936;180121;136413;3980;3875;17175447688;560708539;1,22E+11
2019-03-25T08:00:00+01:00;436800000;341;9318;0;0;74996903936;441838;482150;9214;9106;17175604974;792810837;1,22E+11
2019-03-25T09:00:00+01:00;345133333;1058;5632;0;0;74996903936;436906;436497;9407;9656;17175517593;913047552;1,22E+11
2019-03-25T10:00:00+01:00;495450000;955;13602;0;0;74996903936;722790;1134540;10450;10248;17173402965;849958229;1,22E+11
2019-03-25T11:00:00+01:00;374833333;1024;7389;0;0;74996903936;454468;3239150;9018;9754;17173455394;927273233;1,22E+11
2019-03-25T12:00:00+01:00;314700000;2730;7731;0;0;74996903936;552465;892108;10478;10480;17172511675;784055227;1,22E+11
2019-03-25T13:00:00+01:00;393166666;0;7287;0;0;74996903936;511897;937454;10092;10134;17173193250;1010355404;1,22E+11
2019-03-25T14:00:00+01:00;731600000;136;9198;0;0;74996903936;1017873;1427729;17412;17123;17171550481;936028842;1,22E+11
2019-03-25T15:00:00+01:00;446333333;51;7748;0;0;74996903936;613700;1411054;9863;9839;17173175773;1004588236;1,22E+11
2019-03-25T16:00:00+01:00;425066666;3413;6792;0;0;74996903936;592247;602828;9632;9341;17169488281;686782327;1,22E+11
2019-03-25T17:00:00+01:00;353200000;136;6519;0;0;74996903936;500633;408814;8544;8157;17169558186;878776593;1,22E+11
2019-03-25T18:00:00+01:00;323866666;68;7270;0;0;74996903936;430643;1593224;8622;9217;17173018487;821367057;1,22E+11
2019-03-25T19:00:00+01:00;345866666;0;6673;0;0;74996903936;460407;673723;8941;9023;17173402965;818500949;1,22E+11
2019-03-25T20:00:00+01:00;302600000;0;6707;0;0;74996903936;504849;550673;8592;8550;17173263155;867242257;1,22E+11
2019-03-25T21:00:00+01:00;326800000;0;7748;0;0;74996903936;495957;863249;9213;9071;17173298107;792828313;1,22E+11
2019-03-25T22:00:00+01:00;256766666;0;6058;0;0;74918070272;540040;563029;6853;6645;17172668962;832779059;1,22E+11
2019-03-25T23:00:00+01:00;212766666;170;8038;0;0;74891792384;217207;1098990;4332;4405;17172913629;910111539;1,22E+11
2019-03-26T00:00:00+01:00;101666666;0;4556;0;0;74891792384;76236;64785;1856;1837;17172529152;489055846;1,22E+11
2019-03-26T01:00:00+01:00;78566666;0;3072;0;0;74891792384;111445;1730150;2887;3367;17172371865;480440046;1,22E+11
2019-03-26T02:00:00+01:00;71233333;0;3464;0;0;74891792384;61269;41113;1691;1692;17172634009;491887001;1,22E+11
2019-03-26T03:00:00+01:00;60233333;0;2986;0;0;74891792384;73420;26453;1739;1716;17173577728;394474291;1,22E+11
2019-03-26T04:00:00+01:00;66100000;0;2884;0;0;74891792384;59801;27972;1723;1710;17172861201;423135368;1,22E+11
2019-03-26T05:00:00+01:00;74166666;0;3925;0;0;74891792384;67396;39645;1833;1827;17172808772;454645077;1,22E+11
2019-03-26T06:00:00+01:00;98000000;51;234513;0;0;74891792384;132625;54084;3346;3310;17173752490;529146402;1,22E+11
2019-03-26T07:00:00+01:00;130266666;0;3908;0;0;74891792384;124330;87961;2512;2464;17174888448;661022310;1,22E+11
2019-03-26T08:00:00+01:00;361266666;0;10803;0;0;74891792384;596753;620731;10170;9815;17174993305;807001565;1,22E+11
2019-03-26T09:00:00+01:00;297466666;51;5973;0;0;74891792384;522461;1256652;9746;9741;17174940876;735418777;1,22E+11
2019-03-26T10:00:00+01:00;511600000;4130;6980;0;0;74891792384;941636;1022617;11452;10920;17174626304;892949845;1,22E+11
2019-03-26T11:00:00+01:00;355033333;34;8704;0;0;74891792384;442282;2144221;9311;9514;17175133115;898594679;1,22E+11
2019-03-26T12:00:00+01:00;385066666;17;10240;0;0;74891792384;458496;598681;8400;8428;17175570022;784090180;1,22E+11
2019-03-26T13:00:00+01:00;401600000;136;6656;0;0;74915196654;844578;1221597;12126;11646;17175430212;1124859904;1,22E+11
2019-03-26T14:00:00+01:00;682450000;0;74956;0;0;74928746496;1321949;1118566;18425;17902;17175342830;806984089;1,22E+11
2019-03-26T15:00:00+01:00;426900000;153;8516;0;0;74928746496;761958;2293811;10871;10968;17172529152;915756373;1,22E+11
2019-03-26T16:00:00+01:00;521500000;170;8584;0;0;74928746496;751086;1503402;13778;13903;17172529152;978880648;1,22E+11
2019-03-26T17:00:00+01:00;401233333;0;6929;0;0;74907319569;554734;566459;10838;10386;17172529152;984542958;1,22E+11
2019-03-26T18:00:00+01:00;265566666;0;8021;0;0;74885128192;419020;316535;7770;7463;17172529152;832866440;1,22E+11
2019-03-26T19:00:00+01:00;276933333;0;5853;0;0;74885128192;455424;675601;8442;8460;17172529152;815634841;1,22E+11
2019-03-26T20:00:00+01:00;376300000;0;7526;0;0;74885128192;642764;1509512;10922;10900;17172529152;927360614;1,22E+11
2019-03-26T21:00:00+01:00;351366666;34;6877;0;0;74885128192;540177;1995861;10255;10449;17172616533;861562470;1,22E+11
2019-03-26T22:00:00+01:00;290866666;0;6485;0;0;74885128192;399138;374954;8263;8008;17172529152;861405184;1,22E+11
2019-03-26T23:00:00+01:00;199933333;34;5410;0;0;74885128192;1065898;1075609;8290;7587;17173088392;766876057;1,22E+11
2019-03-27T00:00:00+01:00;116333333;0;4369;0;0;74885128192;236305;169233;4112;4003;17172529152;543511893;1,22E+11
2019-03-27T01:00:00+01:00;88100000;51814;3925;0;0;74885128192;102690;74683;2897;2438;17172546628;629390267;1,22E+11
2019-03-27T02:00:00+01:00;67216666;1689;9557;0;0;74885128192;53094;93184;1524;1465;17172459246;434599799;1,22E+11
2019-03-27T03:00:00+01:00;56933333;0;2816;0;0;74885128192;72055;42598;1706;1678;17172529152;405938722;1,22E+11
2019-03-27T04:00:00+01:00;66466666;0;2355;0;0;74885128192;118596;39748;2714;2682;17172529152;305624951;1,22E+11
2019-03-27T05:00:00+01:00;78933333;17;3566;0;0;74885128192;87859;50414;3195;3496;17172529152;434599799;1,22E+11
2019-03-27T06:00:00+01:00;71600000;204;3225;0;0;74885128192;65177;52070;1473;1405;17173665109;486137309;1,22E+11
2019-03-27T07:00:00+01:00;132100000;0;3822;0;0;74885128192;166792;209902;3398;3237;17174591351;595101832;1,22E+11
2019-03-27T08:00:00+01:00;432400000;34;7731;0;0;74885128192;675993;681181;13802;13592;17175535069;941621248;1,22E+11
2019-03-27T09:00:00+01:00;290133333;0;6075;0;0;74885128192;697514;1648998;10414;10580;17174818542;849958229;1,22E+11
2019-03-27T10:00:00+01:00;242833333;102;6673;0;0;74885128192;470016;2968780;9630;9915;17174940876;623710481;1,22E+11
2019-03-27T11:00:00+01:00;303333333;0;11264;0;0;74885128192;606481;1018726;9917;9603;17174591351;738232456;1,22E+11
2019-03-27T12:00:00+01:00;172066666;34;5614;0;0;74885128192;287283;867515;5986;6151;17174259302;506252492;1,22E+11
2019-03-27T13:00:00+01:00;302233333;375;7748;0;0;74885128192;574139;1872930;11778;11870;17174818542;741238374;1,22E+11
2019-03-27T14:00:00+01:00;350633333;0;9062;0;0;74885128192;687121;1478621;12262;13243;17175045734;809850197;1,22E+11
2019-03-27T15:00:00+01:00;277300000;34;7526;0;0;74885128192;350941;1005568;6725;6772;17174434065;964480204;1,22E+11
2019-03-27T16:00:00+01:00;419566666;0;8738;0;0;74885128192;962355;961860;15551;14998;17172459246;887182677;1,22E+11
2019-03-27T17:00:00+01:00;250166666;0;6092;0;0;74885128192;432264;1605973;8356;8480;17170432000;703961497;1,22E+11
2019-03-27T18:00:00+01:00;242466666;0;9762;0;0;74885128192;376200;273117;7427;6919;17167635797;617960789;1,22E+11
2019-03-27T19:00:00+01:00;229266666;68;5870;0;0;74885128192;314026;2040490;7062;6718;17172983534;809832721;1,22E+11
2019-03-27T20:00:00+01:00;235866666;0;12612;0;0;74885128192;566016;440814;9473;9144;17172529152;549174203;1,22E+11
2019-03-27T21:00:00+01:00;259700000;0;8840;0;0;74885128192;404957;310528;7552;7404;17172529152;723884441;1,22E+11
