Time;CPU usage;Used memory;Number of bytes received;Number of bytes transmitted;RLATE;WLATE
2019-07-14T04:00:00+02:00;5794800000;1,49476E+11;246681;1098581;19;67
2019-07-14T05:00:00+02:00;7899166666;1,49538E+11;248973;617048;18;17
2019-07-14T06:00:00+02:00;9283200000;1,49681E+11;300441;742758;15;10
2019-07-14T07:00:00+02:00;5511283333;1,49701E+11;244172;605184;17;14
2019-07-14T08:00:00+02:00;5448616666;1,49718E+11;385655;944110;11;21
2019-07-14T09:00:00+02:00;5431466666;1,49733E+11;1354513;2649821;11;14
2019-07-14T10:00:00+02:00;5261966666;1,4975E+11;344456;6524654;17;5
2019-07-14T11:00:00+02:00;6828150000;1,50256E+11;318600;6154018;16;18
2019-07-14T12:00:00+02:00;5538433333;1,49729E+11;300492;866662;12;4
2019-07-14T13:00:00+02:00;5407316666;1,49735E+11;271394;704938;12;13
2019-07-14T14:00:00+02:00;5325550000;1,49745E+11;280132;1992430;18;70
2019-07-14T15:00:00+02:00;7360400000;1,50692E+11;295782;1245166;17;14
2019-07-14T16:00:00+02:00;5662650000;1,49739E+11;287607;614758;19;68
2019-07-14T17:00:00+02:00;5235183333;1,49731E+11;291549;761446;14;19
2019-07-14T18:00:00+02:00;5596233333;1,49742E+11;293000;992409;21;10
2019-07-14T19:00:00+02:00;5538466666;1,49908E+11;302506;744413;12;3
2019-07-14T20:00:00+02:00;6175516666;1,49896E+11;286976;2081843;13;7
2019-07-14T21:00:00+02:00;5587666666;1,50607E+11;296157;4735163;15;7
2019-07-14T22:00:00+02:00;5288716666;1,5092E+11;240240;595968;13;44
2019-07-14T23:00:00+02:00;5525466666;1,50928E+11;278169;1088494;16;23
