Time;CPU usage;Used memory;Number of bytes received;Number of bytes transmitted;RLATE;WLATE
2019-06-06T10:00:00+02:00;16636216666;2,28764E+11;19567172;19900791;15;8
2019-06-06T11:00:00+02:00;16757000000;2,28792E+11;14683852;17416055;15;6
2019-06-06T12:00:00+02:00;15824250000;2,28814E+11;15696486;17159867;14;3
2019-06-06T13:00:00+02:00;16703950000;2,28841E+11;24691336;30548753;15;6
2019-06-06T14:00:00+02:00;17151433333;2,28861E+11;24400247;24520174;16;7
2019-06-06T15:00:00+02:00;16339766666;2,28656E+11;19943543;24139298;12;5
2019-06-06T16:00:00+02:00;16645783333;2,24837E+11;23066398;23002216;13;6
2019-06-06T17:00:00+02:00;17278216666;2,24809E+11;23964108;23915298;15;6
2019-06-06T18:00:00+02:00;14040316666;2,2488E+11;15947434;16078796;12;6
2019-06-06T19:00:00+02:00;12929300000;2,24794E+11;10208631;10201941;10;11
2019-06-06T20:00:00+02:00;16261000000;2,24808E+11;21558818;21938329;11;3
2019-06-06T21:00:00+02:00;16358483333;2,24892E+11;29304328;39570640;8;4
2019-06-06T22:00:00+02:00;17766783333;2,24862E+11;29034854;30779221;12;9
2019-06-06T23:00:00+02:00;14641366666;2,24914E+11;24086528;25882259;8;8
2019-06-07T00:00:00+02:00;12876200000;2,28852E+11;16779008;17602798;12;19
2019-06-07T01:00:00+02:00;12386450000;2,30648E+11;9189222;35967317;10;12
2019-06-07T02:00:00+02:00;12624800000;2,30631E+11;3205085;33230830;14;19
2019-06-07T03:00:00+02:00;12419150000;2,30581E+11;3971737;34896810;11;12
2019-06-07T04:00:00+02:00;11826683333;2,30614E+11;2215833;5660825;18;44
2019-06-07T05:00:00+02:00;11214633333;2,30674E+11;1971609;5905834;8;11
2019-06-07T06:00:00+02:00;11042183333;2,30843E+11;1966967;4276104;11;5
2019-06-07T07:00:00+02:00;11113216666;2,30842E+11;4756718;6305911;11;5
2019-06-07T08:00:00+02:00;12173966666;2,30837E+11;4031788;6262678;13;9
2019-06-07T09:00:00+02:00;13374716666;2,32647E+11;9030570;7104938;15;4
2019-06-07T10:00:00+02:00;14570416666;2,35155E+11;10265070;11992968;11;13
2019-06-07T11:00:00+02:00;14029066666;2,35181E+11;10890342;15190357;13;8
2019-06-07T12:00:00+02:00;14155116666;2,35188E+11;20825207;21864140;13;4
2019-06-07T13:00:00+02:00;15986516666;2,35182E+11;26324940;26640281;12;5
2019-06-07T14:00:00+02:00;16304100000;2,35171E+11;14119611;22199637;10;11
2019-06-07T15:00:00+02:00;16184866666;2,35201E+11;15203413;17940462;18;8
2019-06-07T16:00:00+02:00;15649200000;2,35218E+11;12807256;13248476;11;6
2019-06-07T17:00:00+02:00;14395166666;2,35185E+11;11093435;11332403;13;7
2019-06-07T18:00:00+02:00;13676516666;2,35203E+11;14225595;14169019;11;4
2019-06-07T19:00:00+02:00;13129166666;2,35194E+11;22608571;22951492;10;5
2019-06-07T20:00:00+02:00;15291716666;2,35217E+11;22385749;22315844;12;8
2019-06-07T21:00:00+02:00;14565216666;2,35181E+11;23425962;23935607;11;7
2019-06-07T22:00:00+02:00;13290416666;2,35142E+11;26254216;27558877;13;9
2019-06-07T23:00:00+02:00;13026966666;2,35153E+11;21844206;21767509;7;12
2019-06-08T00:00:00+02:00;12812833333;2,35142E+11;15633037;15447004;16;13
2019-06-08T01:00:00+02:00;11439316666;2,35046E+11;10053273;32106956;11;11
2019-06-08T02:00:00+02:00;11041683333;2,35113E+11;6951577;32165956;11;19
2019-06-08T03:00:00+02:00;10437566666;2,35208E+11;5142033;15076471;12;15
2019-06-08T04:00:00+02:00;10987416666;2,35231E+11;4338875;4799505;12;56
2019-06-08T05:00:00+02:00;10319383333;2,35273E+11;2687778;2530560;9;8
2019-06-08T06:00:00+02:00;9648583333;2,35301E+11;2449355;2790677;8;7
2019-06-08T07:00:00+02:00;9898216666;2,35281E+11;3592721;3361689;7;9
2019-06-08T08:00:00+02:00;10930100000;2,353E+11;7275144;7064712;13;7
2019-06-08T09:00:00+02:00;12704183333;2,35316E+11;12675771;17414195;9;5
2019-06-08T10:00:00+02:00;12920316666;2,3533E+11;14904046;28061474;9;6
2019-06-08T11:00:00+02:00;15451100000;2,35355E+11;20603272;40868659;9;3
2019-06-08T12:00:00+02:00;15635200000;2,35387E+11;21613858;34341273;12;5
