Time;CP_ usage;ANB_read;ANB_write;AN_read;AN_write;Free_disk;B_rec;B_trans;P_rec;P_trans;H_memory;G_memory;C_storage
2019-03-21T00:00:00+01:00;23916666;0;3754;0;0;1715814400;1843;17544;448;398;2142170862;104700313;28065147208
2019-03-21T01:00:00+01:00;28133333;0;3345;0;0;1715814400;1143;4454;288;195;2142467959;125968930;28065147208
2019-03-21T02:00:00+01:00;24300000;0;2645;0;0;1715814400;1075;3686;250;173;2142013576;88150289;28065147208
2019-03-21T03:00:00+01:00;23916666;0;3293;0;0;1715814400;1024;2696;240;154;2141926195;95525273;28065147208
2019-03-21T04:00:00+01:00;25450000;0;2952;0;0;1715814400;1433;10956;363;288;2142205815;102026444;28065147208
2019-03-21T05:00:00+01:00;40400000;6451;11997;1;1;1715814400;2150;22629;486;464;2142310673;86385186;28065147208
2019-03-21T06:00:00+01:00;47300000;29269;44663;1;1;1715814400;11997;35396;978;831;2143044676;169956693;28065147208
2019-03-21T07:00:00+01:00;38100000;3003;8772;0;0;1715814400;5905;12134;661;544;2142992247;138114935;28065147208
2019-03-21T08:00:00+01:00;35800000;10376;15581;2;2;1715814400;8550;35788;896;780;2143271867;115815219;28065147208
2019-03-21T09:00:00+01:00;39250000;785;5922;0;0;1715814400;9864;38604;1160;1117;2143289344;115395788;28065147208
2019-03-21T10:00:00+01:00;48833333;24285;31010;5;4;1715814400;12952;154606;1507;1797;2143289344;131141905;28065147208
2019-03-21T11:00:00+01:00;36950000;3737;8533;0;0;1715814400;10171;24524;1009;890;2143289344;128135987;28065147208
2019-03-21T12:00:00+01:00;43466666;7492;12936;1;0;1715814400;9846;71525;1107;1234;2143289344;118244420;28065147208
2019-03-21T13:00:00+01:00;33500000;324;5068;0;0;1715814400;10325;33365;1065;965;2143289344;112250060;28065147208
2019-03-21T14:00:00+01:00;38483333;45568;57565;11;6;1715814400;9488;29269;971;879;2143289344;110904388;28065147208
2019-03-21T15:00:00+01:00;45000000;8925;13619;2;0;1715814400;7970;25019;1030;919;2143289344;118593945;28065147208
2019-03-21T16:00:00+01:00;29666666;1792;8550;0;0;1715814400;8106;30071;953;832;2143289344;116549222;28065147208
2019-03-21T17:00:00+01:00;26983333;0;3925;0;0;1715814400;6621;9045;682;511;2143289344;101641966;28065147208
2019-03-21T18:00:00+01:00;82183333;13568;21128;3;2;1715814400;7286;45499;806;905;2143289344;112162679;28065147208
2019-03-21T19:00:00+01:00;25833333;0;4096;0;0;1715814400;5017;24371;728;627;2143254391;105504221;28065147208
2019-03-21T20:00:00+01:00;24683333;12270;17749;2;1;1715814400;2149;6126;319;224;2143219438;96608802;28065147208
2019-03-21T21:00:00+01:00;24683333;31232;40243;7;4;1715814400;3123;16861;453;390;2143201962;113927782;28065147208
2019-03-21T22:00:00+01:00;23150000;0;4386;0;0;1715814400;1979;4915;336;222;2143271867;98548667;28065147208
2019-03-21T23:00:00+01:00;82183333;13260;19131;3;1;1715814400;23432;36931;4618;5108;2142869913;104053691;28065147208
2019-03-22T00:00:00+01:00;23916666;0;2833;0;0;1715814400;1262;4761;279;193;2140825190;107653802;28065147208
2019-03-22T01:00:00+01:00;28900000;34;4113;0;0;1715814400;1194;9642;267;155;2141227144;106220748;28065147208
2019-03-22T02:00:00+01:00;22383333;0;3345;0;0;1715814400;836;2764;230;143;2140825190;90666871;28065147208
2019-03-22T03:00:00+01:00;24300000;0;3959;0;0;1715814400;1501;11264;397;294;2140545570;93498026;28065147208
2019-03-22T04:00:00+01:00;24300000;0;4437;0;0;1715814400;1109;3140;281;176;2141174715;121407624;28065147208
2019-03-22T05:00:00+01:00;30433333;16196;21043;3;2;1715814400;1194;8617;259;190;2141122286;116828842;28065147208
2019-03-22T06:00:00+01:00;45766666;53572;97962;7;5;1715814400;14335;31863;1065;931;2141192192;184863948;28065147208
2019-03-22T07:00:00+01:00;34650000;136;4812;0;0;1715814400;6451;15342;726;621;2141122286;122770773;28065147208
2019-03-22T08:00:00+01:00;35800000;12834;16366;3;1;1715814400;9488;31333;872;786;2141192192;133553629;28065147208
2019-03-22T09:00:00+01:00;36183333;290;4010;0;0;1715814400;9164;26948;944;844;2141192192;122456200;28065147208
2019-03-22T10:00:00+01:00;62633333;37051;47360;9;5;1715814400;9505;53913;1161;1266;2141139763;132837102;28065147208
2019-03-22T11:00:00+01:00;43466666;32000;41608;7;6;1715814400;8686;19643;860;790;2141192192;118524040;28065147208
2019-03-22T12:00:00+01:00;48066666;9796;21828;2;2;1715814400;10393;81988;1180;1296;2141192192;132767197;28065147208
2019-03-22T13:00:00+01:00;39633333;221;4573;0;0;1715814400;9318;24883;978;867;2141192192;123190203;28065147208
2019-03-22T14:00:00+01:00;46916666;3481;8430;0;0;1715814400;11212;49715;1221;1217;2141157239;129691374;28065147208
2019-03-22T15:00:00+01:00;35800000;102;3515;0;0;1715814400;9011;31795;942;911;2141192192;117912371;28065147208
2019-03-22T16:00:00+01:00;31200000;17;5085;0;0;1715814400;7202;11656;716;555;2141192192;107898470;28065147208
2019-03-22T17:00:00+01:00;26983333;0;4522;0;0;1715814400;7953;14438;785;609;2141192192;110519910;28065147208
2019-03-22T18:00:00+01:00;48450000;16640;22937;4;1;1715814400;7577;56285;893;1045;2141069858;130407901;28065147208
2019-03-22T19:00:00+01:00;25066666;0;3976;0;0;1715814400;3464;10086;473;351;2141157239;100838058;28065147208
2019-03-22T20:00:00+01:00;24683333;0;3891;0;0;1715814400;1365;5427;282;196;2141122286;98426333;28065147208
2019-03-22T21:00:00+01:00;27750000;13021;19541;3;1;1715814400;1860;8942;352;273;2141139763;123906730;28065147208
2019-03-22T22:00:00+01:00;25066666;0;3413;0;0;1715814400;1280;4608;268;184;2141069858;99055479;28065147208
2019-03-22T23:00:00+01:00;97516666;9847;15121;2;1;1715814400;17305;26213;3460;3827;2140965000;102603161;28065147208
2019-03-23T00:00:00+01:00;24300000;0;3396;0;0;1715814400;955;7099;285;211;2140563046;103354641;28065147208
2019-03-23T01:00:00+01:00;28133333;0;3652;0;0;1715814400;1280;6877;317;233;2140196044;111498581;28065147208
2019-03-23T02:00:00+01:00;22383333;0;2525;0;0;1715814400;836;3379;250;159;2139794090;88464861;28065147208
2019-03-23T03:00:00+01:00;23150000;290;2713;0;0;1715814400;1297;11229;345;270;2139986329;77909196;28065147208
2019-03-23T04:00:00+01:00;24300000;0;4659;0;0;1715814400;1109;6451;306;212;2140982476;101240012;28065147208
2019-03-23T05:00:00+01:00;30816666;1262;3771;0;0;1715814400;853;6485;241;181;2140877619;102987639;28065147208
2019-03-23T06:00:00+01:00;59183333;3345;5222;0;0;1715814400;1672;15752;435;376;2141262097;153633860;28065147208
2019-03-23T07:00:00+01:00;26600000;2491;6758;0;0;1715814400;1399;6468;322;225;2143097105;139495560;28065147208
2019-03-23T08:00:00+01:00;24300000;819;5222;0;0;1715814400;1399;3685;248;156;2143009723;98513715;28065147208
2019-03-23T09:00:00+01:00;23533333;546;3396;0;0;1715814400;2082;8669;362;279;2143132057;108352853;28065147208
2019-03-23T10:00:00+01:00;55350000;32307;39953;7;5;1715814400;2371;8515;352;297;2143289344;127017506;28065147208
2019-03-23T11:00:00+01:00;34650000;1706;4915;0;0;1715814400;2064;8294;355;273;2143289344;113228731;28065147208
2019-03-23T12:00:00+01:00;29283333;13277;16076;2;2;1715814400;3224;11007;325;275;2142992247;110030574;28065147208
2019-03-23T13:00:00+01:00;26983333;1792;6826;0;0;1715814400;2047;4897;307;217;2142450483;100890487;28065147208
2019-03-23T14:00:00+01:00;25066666;28484;39901;6;5;1715814400;2764;5683;335;266;2142188339;105084791;28065147208
2019-03-23T15:00:00+01:00;22766666;0;3532;0;0;1715814400;1774;3754;282;191;2142170862;99457433;28065147208
2019-03-23T16:00:00+01:00;22766666;0;3140;0;0;1715814400;2116;12509;425;341;2142205815;98408857;28065147208
2019-03-23T17:00:00+01:00;24300000;0;2252;0;0;1715814400;2116;6826;361;260;2142939818;94511650;28065147208
2019-03-23T18:00:00+01:00;45766666;6843;10461;1;1;1715814400;1774;9419;296;241;2143097105;99806958;28065147208
2019-03-23T19:00:00+01:00;22766666;0;3106;0;0;1715814400;1621;5512;297;216;2142922342;88115336;28065147208
2019-03-23T20:00:00+01:00;25066666;238;2747;0;0;1715814400;1587;7048;331;244;2143062152;98618572;28065147208
2019-03-23T21:00:00+01:00;30050000;34952;48179;8;8;1715814400;2115;3344;275;174;2142782532;103739118;28065147208
2019-03-23T22:00:00+01:00;23916666;0;3054;0;0;1715814400;1962;13550;412;342;2142922342;99055479;28065147208
2019-03-23T23:00:00+01:00;87933333;9898;15001;2;2;1715814400;21145;36027;4291;4729;2142922342;113246208;28065147208
2019-03-24T00:00:00+01:00;22383333;0;2645;0;0;1715814400;1092;6434;305;233;2142013576;90160059;28065147208
2019-03-24T01:00:00+01:00;28133333;0;3788;0;0;1715814400;1536;12373;390;321;2142398054;115413265;28065147208
2019-03-24T02:00:00+01:00;23916666;0;3054;0;0;1715814400;904;3123;235;152;2141908718;99160337;28065147208
2019-03-24T03:00:00+01:00;25066666;0;3037;0;0;1715814400;887;2833;257;180;2141978624;90229964;28065147208
2019-03-24T04:00:00+01:00;23533333;0;2645;0;0;1715814400;1774;24285;540;373;2141838813;87783287;28065147208
2019-03-24T05:00:00+01:00;33500000;48691;61081;11;9;1715814400;2883;13840;353;306;2141699003;104106120;28065147208
2019-03-24T06:00:00+01:00;42316666;14643;93934;1;0;1715814400;1774;7901;357;378;2142537864;157443686;28065147208
2019-03-24T07:00:00+01:00;24300000;0;3054;0;0;1715814400;1587;12800;395;330;2143062152;128170939;28065147208
2019-03-24T08:00:00+01:00;23533333;0;3054;0;0;1715814400;1006;3652;259;161;2143132057;104106120;28065147208
2019-03-24T09:00:00+01:00;22766666;0;2696;0;0;1715814400;1416;3106;281;192;2142922342;114644309;28065147208
2019-03-24T10:00:00+01:00;49216666;22954;28774;5;2;1715814400;2712;12065;421;363;2142625245;126405836;28065147208
2019-03-24T11:00:00+01:00;35416666;57139;77909;13;14;1715814400;2628;9147;395;320;2142852437;98373905;28065147208
2019-03-24T12:00:00+01:00;31583333;1501;4539;0;0;1715814400;2099;16145;438;370;2142258244;119292996;28065147208
2019-03-24T13:00:00+01:00;23533333;290;3276;0;0;1715814400;2440;16110;479;403;2142398054;103704166;28065147208
2019-03-24T14:00:00+01:00;30433333;18312;24849;4;2;1715814400;2303;6655;328;259;2142118434;99422481;28065147208
2019-03-24T15:00:00+01:00;23533333;614;4573;0;0;1715814400;1877;2662;297;196;2141996100;92694118;28065147208
2019-03-24T16:00:00+01:00;23533333;0;2406;0;0;1715814400;1501;3106;274;172;2142450483;89565866;28065147208
2019-03-24T17:00:00+01:00;24300000;0;2304;0;0;1715814400;2048;8430;379;289;2143184486;96206848;28065147208
2019-03-24T18:00:00+01:00;26983333;11229;13875;2;1;1715814400;2593;9147;328;270;2143254391;93078596;28065147208
2019-03-24T19:00:00+01:00;23916666;0;1792;0;0;1715814400;2167;8994;383;355;2142712627;107286801;28065147208
2019-03-24T20:00:00+01:00;23533333;0;3362;0;0;1715814400;1928;8106;375;283;2142100957;89915392;28065147208
2019-03-24T21:00:00+01:00;26600000;0;3225;0;0;1715814400;1399;3396;293;200;2142502912;116409412;28065147208
2019-03-24T22:00:00+01:00;24300000;0;2491;0;0;1715814400;1774;11895;405;330;2142782532;84882227;28065147208
2019-03-24T23:00:00+01:00;81800000;21538;28057;5;2;1715814400;22033;47905;4641;5715;2143132057;115762790;28065147208
2019-03-25T00:00:00+01:00;23150000;0;1877;0;0;1715814400;972;2355;245;155;2142170862;102306065;28065147208
2019-03-25T01:00:00+01:00;28516666;273;3635;0;0;1715814400;1877;19712;451;385;2142485435;112145203;28065147208
2019-03-25T02:00:00+01:00;23150000;0;3037;0;0;1715814400;938;3225;256;174;2141996100;98024379;28065147208
2019-03-25T03:00:00+01:00;23916666;0;2696;0;0;1715814400;938;2781;247;153;2141978624;101537109;28065147208
2019-03-25T04:00:00+01:00;24683333;0;2372;0;0;1715814400;870;3942;242;166;2142066005;110712149;28065147208
2019-03-25T05:00:00+01:00;30050000;28313;34048;6;3;1715814400;2064;15240;366;385;2142275720;120009523;28065147208
2019-03-25T06:00:00+01:00;66083333;76731;223095;1;1;1715814400;8328;30139;981;903;2142730103;212791022;28065147208
2019-03-25T07:00:00+01:00;29283333;0;3106;0;0;1715814400;5512;9062;558;457;2143254391;102271112;28065147208
2019-03-25T08:00:00+01:00;31583333;17;4078;0;0;1715814400;9267;24661;902;779;2143289344;132767197;28065147208
2019-03-25T09:00:00+01:00;34650000;0;4608;0;0;1715814400;10359;28893;1115;868;2143289344;141645141;28065147208
2019-03-25T10:00:00+01:00;90616666;19865;28791;4;3;1715814400;10034;57565;1050;1176;2143289344;135266304;28065147208
2019-03-25T11:00:00+01:00;46916666;4420;11776;1;0;1715814400;10102;32170;1012;960;2143289344;123539729;28065147208
2019-03-25T12:00:00+01:00;49216666;16110;16588;2;1;1715814400;10393;66798;1053;1261;2143236915;149387127;28065147208
2019-03-25T13:00:00+01:00;38100000;20343;25548;4;1;1715814400;10409;34457;1031;910;2143289344;136367308;28065147208
2019-03-25T14:00:00+01:00;48066666;802;6656;0;0;1715814400;15462;44185;1346;1347;2143254391;138883891;28065147208
2019-03-25T15:00:00+01:00;39633333;0;3515;0;0;1715814400;10393;26606;1049;956;2143289344;126388360;28065147208
2019-03-25T16:00:00+01:00;33883333;0;4693;0;0;1715814400;8601;16674;882;701;2143184486;117842466;28065147208
2019-03-25T17:00:00+01:00;31966666;0;4556;0;0;1715814400;7680;17066;808;755;2143271867;112896682;28065147208
2019-03-25T18:00:00+01:00;84483333;23210;31658;5;5;1715814400;9710;76833;1181;1431;2143271867;111551010;28065147208
2019-03-25T19:00:00+01:00;28133333;0;3174;0;0;1715814400;5188;20087;698;688;2143289344;120026999;28065147208
2019-03-25T20:00:00+01:00;27750000;0;3566;0;0;1715814400;3259;14762;510;446;2143289344;101152631;28065147208
2019-03-25T21:00:00+01:00;31966666;3242;8174;0;0;1715814400;3088;18534;554;454;2143289344;101205060;28065147208
2019-03-25T22:00:00+01:00;27366666;0;3054;0;0;1715814400;1979;7611;343;263;2143289344;101240012;28065147208
2019-03-25T23:00:00+01:00;105183333;11400;19592;2;2;1715814400;23824;32903;4755;4737;2143254391;118017228;28065147208
2019-03-26T00:00:00+01:00;23150000;0;2918;0;0;1715814400;1467;8021;333;266;2142520388;81474355;28065147208
2019-03-26T01:00:00+01:00;25833333;0;11110;0;0;1715814400;1433;8652;355;282;2142660198;124570828;28065147208
2019-03-26T02:00:00+01:00;24300000;0;3413;0;0;1715814400;1501;11332;378;377;2142834961;91680494;28065147208
2019-03-26T03:00:00+01:00;23533333;0;3362;0;0;1715814400;1109;4232;291;211;2142922342;102690542;28065147208
2019-03-26T04:00:00+01:00;23916666;0;2747;0;0;1715814400;2013;23449;531;652;2142485435;105189649;28065147208
2019-03-26T05:00:00+01:00;35800000;46950;56593;11;4;1715814400;2969;18772;447;436;2142904866;99806958;28065147208
2019-03-26T06:00:00+01:00;56116666;28996;288887;1;1;1715814400;12287;45431;952;944;2143289344;187240721;28065147208
2019-03-26T07:00:00+01:00;31200000;7219;9591;1;0;1715814400;5120;13636;626;538;2143289344;128135987;28065147208
2019-03-26T08:00:00+01:00;31200000;0;3549;0;0;1715814400;7662;23808;745;688;2143289344;133850726;28065147208
2019-03-26T09:00:00+01:00;32733333;102;4078;0;0;1715814400;8772;20514;922;781;2143289344;126528170;28065147208
2019-03-26T10:00:00+01:00;65700000;22220;18824;5;1;1715814400;12509;66986;1366;1565;2143289344;122823202;28065147208
2019-03-26T11:00:00+01:00;45000000;443;3669;0;0;1715814400;9045;29252;969;954;2143289344;135982830;28065147208
2019-03-26T12:00:00+01:00;45766666;9437;15308;2;1;1715814400;10512;77550;1192;1384;2143254391;124640733;28065147208
2019-03-26T13:00:00+01:00;54583333;682;4812;0;0;1715814400;18397;57617;3106;2737;2143201962;135615829;28065147208
2019-03-26T14:00:00+01:00;53816666;32870;42871;7;5;1715814400;21589;70433;2604;2422;2143254391;130914713;28065147208
2019-03-26T15:00:00+01:00;35800000;17;3754;0;0;1715814400;10052;47121;1133;1125;2141611622;128153463;28065147208
2019-03-26T16:00:00+01:00;38100000;3498;8089;0;1;1715814400;12868;33570;1118;1018;2141733956;113316113;28065147208
2019-03-26T17:00:00+01:00;33116666;119;3430;0;0;1715814400;9011;19217;855;691;2142240768;118209467;28065147208
2019-03-26T18:00:00+01:00;82183333;16435;24814;4;2;1701591176;8873;56353;928;1039;2142240768;128485512;28065147208
2019-03-26T19:00:00+01:00;29283333;0;3413;0;0;1685336064;5666;26299;721;701;2142240768;107915946;28065147208
2019-03-26T20:00:00+01:00;23916666;8960;13158;2;1;1685336064;3276;13396;491;401;2142240768;92729070;28065147208
2019-03-26T21:00:00+01:00;26983333;1058;4334;0;0;1685336064;2389;5904;355;263;2142170862;113945258;28065147208
2019-03-26T22:00:00+01:00;24300000;0;2679;0;0;1685336064;1962;5290;332;251;2142240768;100173960;28065147208
2019-03-26T23:00:00+01:00;74133333;0;2491;0;0;1685336064;18944;35003;3881;4437;2142485435;123889254;28065147208
2019-03-27T00:00:00+01:00;23150000;0;2560;0;0;1685336064;1911;12800;421;506;2142118434;90229964;28065147208
2019-03-27T01:00:00+01:00;28133333;136;11025;0;0;1685336064;1314;12424;321;258;2142485435;125287355;28065147208
2019-03-27T02:00:00+01:00;24683333;0;1774;0;0;1685336064;1109;4420;270;201;2142170862;93131025;28065147208
2019-03-27T03:00:00+01:00;23916666;0;2474;0;0;1685336064;1075;4130;268;188;2142135910;96556373;28065147208
2019-03-27T04:00:00+01:00;23533333;0;3532;0;0;1685336064;1570;10581;377;285;2142170862;89618295;28065147208
2019-03-27T05:00:00+01:00;35416666;7799;12458;1;1;1685336064;1501;12441;300;310;2141873766;101816729;28065147208
2019-03-27T06:00:00+01:00;45766666;12800;19268;3;2;1685336064;9932;30889;952;918;2141926195;190054400;28065147208
2019-03-27T07:00:00+01:00;29283333;170;3106;0;0;1685336064;4966;11008;615;498;2141821337;107216896;28065147208
2019-03-27T08:00:00+01:00;30433333;34;3857;0;0;1685336064;8669;24064;879;723;2142118434;119625045;28065147208
2019-03-27T09:00:00+01:00;33883333;0;3515;0;0;1685336064;8960;17783;994;852;2142240768;123539729;28065147208
2019-03-27T10:00:00+01:00;78350000;12168;19097;2;2;1685336064;11417;58077;1130;1152;2142240768;144161723;28065147208
2019-03-27T11:00:00+01:00;40783333;1655;7304;0;0;1685336064;9591;28313;969;971;2142240768;128572893;28065147208
2019-03-27T12:00:00+01:00;52666666;15462;20804;3;2;1685336064;9983;68505;1097;1304;2142240768;130704998;28065147208
2019-03-27T13:00:00+01:00;37333333;2218;7372;0;0;1685336064;7986;24132;841;750;2142240768;115413265;28065147208
2019-03-27T14:00:00+01:00;46916666;3993;9079;0;0;1685336064;9403;44236;1003;1038;2142240768;117859942;28065147208
2019-03-27T15:00:00+01:00;32733333;221;4864;0;0;1685336064;10513;28501;1057;994;2142240768;104770218;28065147208
2019-03-27T16:00:00+01:00;37333333;34;3942;0;0;1685336064;10786;25019;1100;894;2142240768;139845085;28065147208
2019-03-27T17:00:00+01:00;31966666;546;5239;0;0;1685336064;8243;18688;797;713;2142240768;131718621;28065147208
2019-03-27T18:00:00+01:00;67233333;30805;43707;7;6;1685336064;9573;65876;1064;1331;2142223291;132749721;28065147208
2019-03-27T19:00:00+01:00;26216666;290;3976;0;0;1685336064;5512;18278;667;633;2142240768;104071168;28065147208
2019-03-27T20:00:00+01:00;26600000;648;2696;0;0;1685336064;3242;13158;490;468;2142188339;104875076;28065147208
2019-03-27T21:00:00+01:00;28133333;3208;5683;0;0;1685336064;3310;17510;558;470;2142135910;101572061;28065147208
2019-03-27T22:00:00+01:00;24683333;0;4232;0;0;1685336064;2252;11861;432;413;2142153386;104298359;28065147208
2019-03-27T23:00:00+01:00;81800000;23961;33143;5;3;1685336064;22801;54083;4649;5979;2142852437;105469269;28065147208
2019-03-28T00:00:00+01:00;25450000;0;3037;0;0;1685336064;1484;4334;305;239;2141873766;107618850;28065147208
2019-03-28T01:00:00+01:00;25450000;0;10171;0;0;1685336064;1228;5683;305;241;2141961147;115133644;28065147208
2019-03-28T02:00:00+01:00;24300000;0;2048;0;0;1685336064;1536;14796;425;366;2142380578;98828288;28065147208
2019-03-28T03:00:00+01:00;22000000;0;3054;0;0;1685336064;1996;19046;519;444;2142100957;111900535;28065147208
2019-03-28T04:00:00+01:00;24300000;0;2730;0;0;1685336064;1143;4881;300;210;2142135910;99457433;28065147208
2019-03-28T05:00:00+01:00;38100000;8686;12936;2;1;1685336064;1842;11058;301;273;2142135910;96870946;28065147208
2019-03-28T06:00:00+01:00;52666666;50500;67566;6;3;1685336064;15035;31555;994;1019;2142153386;189477683;28065147208
2019-03-28T07:00:00+01:00;34266666;3174;5171;0;0;1685336064;6092;13243;725;602;2142240768;97587473;28065147208
2019-03-28T08:00:00+01:00;32350000;17;3447;0;0;1685336064;10325;34781;1023;924;2142240768;126807790;28065147208
2019-03-28T09:00:00+01:00;33883333;68;3174;0;0;1685336064;9693;42461;1059;1071;2142240768;129254468;28065147208
2019-03-28T10:00:00+01:00;102116666;36471;41079;8;6;1685336064;12491;61558;1246;1454;2142240768;126353408;28065147208
2019-03-28T11:00:00+01:00;53050000;3259;6946;0;0;1685336064;10649;19660;1050;874;2142223291;121827054;28065147208
2019-03-28T12:00:00+01:00;50750000;614;4369;0;0;1685336064;10700;76219;1108;1252;2142205815;123295061;28065147208
2019-03-28T13:00:00+01:00;33116666;6468;11451;1;1;1685336064;8788;31691;917;898;2142066005;136314880;28065147208
2019-03-28T14:00:00+01:00;43850000;3259;8021;0;0;1685336064;8140;22425;843;721;2142240768;140701422;28065147208
2019-03-28T15:00:00+01:00;35033333;34;3669;0;0;1685336064;7850;28552;871;848;2142240768;139845085;28065147208
2019-03-28T16:00:00+01:00;33116666;648;4829;0;0;1685336064;7901;17544;773;656;2142240768;116461841;28065147208
2019-03-28T17:00:00+01:00;28133333;512;4676;0;0;1685336064;6894;14045;755;588;2142240768;91610589;28065147208
2019-03-28T18:00:00+01:00;66850000;22050;32238;5;4;1685336064;8328;70433;1112;1373;2142240768;134392490;28065147208
2019-03-28T19:00:00+01:00;28900000;0;2901;0;0;1685336064;4727;10871;574;455;2142240768;127803938;28065147208
2019-03-28T20:00:00+01:00;28516666;0;3276;0;0;1685336064;2167;4027;315;300;2142240768;99352576;28065147208
2019-03-28T21:00:00+01:00;25066666;0;3020;0;0;1685336064;2662;10956;422;368;2142170862;115116168;28065147208
2019-03-28T22:00:00+01:00;24300000;0;3805;0;0;1685336064;2099;4608;326;230;2142240768;121774626;28065147208
2019-03-28T23:00:00+01:00;76433333;0;2747;0;0;1685336064;22630;45056;4382;4893;2143201962;152235758;28065147208
2019-03-29T00:00:00+01:00;28133333;0;3788;0;0;1685336064;2713;8260;441;408;2143009723;106937275;28065147208
2019-03-29T01:00:00+01:00;27750000;68;2406;0;0;1685336064;1979;8072;349;247;2142450483;108614997;28065147208
2019-03-29T02:00:00+01:00;26983333;0;3976;0;0;1685336064;2474;8533;422;446;2143027200;92781499;28065147208
2019-03-29T03:00:00+01:00;30050000;0;3037;0;0;1685336064;2662;15121;522;522;2142205815;95193224;28065147208
2019-03-29T04:00:00+01:00;26216666;0;3413;0;0;1685336064;2150;5068;379;264;2142170862;90579490;28065147208
2019-03-29T05:00:00+01:00;40016666;1928;6092;0;0;1685336064;2423;31572;438;665;2142153386;116881271;28065147208
2019-03-29T06:00:00+01:00;35416666;14745;13175;1;0;1685336064;2611;13926;505;559;2142100957;183395942;28065147208
2019-03-29T07:00:00+01:00;33500000;341;4249;0;0;1685336064;4744;23517;726;672;2142170862;84183176;28065147208
2019-03-29T08:00:00+01:00;40400000;0;4369;0;0;1685336064;10803;39304;1066;1097;2142240768;111498581;28065147208
2019-03-29T09:00:00+01:00;32733333;546;5376;0;0;1685336064;10683;42683;1081;1082;2142240768;117178368;28065147208
2019-03-29T10:00:00+01:00;57266666;21179;29166;5;4;1685336064;10836;44918;1133;1143;2142135910;152655189;28065147208
2019-03-29T11:00:00+01:00;41933333;45704;56832;11;6;1685336064;12407;29866;1259;1156;2141996100;132015718;28065147208
2019-03-29T12:00:00+01:00;40783333;18636;29081;4;4;1685336064;9727;78472;1008;1308;2142223291;139827609;28065147208
2019-03-29T13:00:00+01:00;35033333;682;4710;0;0;1685336064;8499;27869;825;755;2142153386;128468036;28065147208
2019-03-29T14:00:00+01:00;45766666;43537;55278;10;6;1685336064;11604;45841;1244;1282;2142310673;143375291;28065147208
2019-03-29T15:00:00+01:00;30816666;0;4249;0;0;1685336064;9762;30361;1007;862;2142240768;125287355;28065147208
2019-03-29T16:00:00+01:00;28133333;0;4727;0;0;1685336064;7901;11315;719;583;2142240768;107321753;28065147208
2019-03-29T17:00:00+01:00;30816666;0;4078;0;0;1685336064;7850;19114;805;691;2142240768;101921587;28065147208
2019-03-29T18:00:00+01:00;58033333;34577;44885;8;4;1685336064;8242;64904;952;1155;2142240768;109034427;28065147208
2019-03-29T19:00:00+01:00;29283333;170;4676;0;0;1685336064;5256;24456;686;684;2142240768;106552797;28065147208
2019-03-29T20:00:00+01:00;24683333;4369;6434;0;0;1685336064;2269;6502;377;305;2142205815;94826222;28065147208
2019-03-29T21:00:00+01:00;28900000;3345;6502;0;0;1685336064;2286;6194;349;283;2142240768;132312814;28065147208
2019-03-29T22:00:00+01:00;25450000;0;3703;0;0;1685336064;1962;5990;360;260;2142205815;103756595;28065147208
2019-03-29T23:00:00+01:00;77583333;0;3020;0;0;1685336064;19609;30122;3937;4418;2143044676;104700313;28065147208
2019-03-30T00:00:00+01:00;24300000;2474;4812;0;0;1685336064;1501;3498;281;191;2142135910;101187584;28065147208
2019-03-30T01:00:00+01:00;23150000;17;7509;0;0;1685336064;2013;19968;458;387;2142328149;119659997;28065147208
2019-03-30T02:00:00+01:00;24300000;0;4778;0;0;1685336064;1518;7082;350;261;2142066005;96626278;28065147208
2019-03-30T03:00:00+01:00;22383333;307;3259;0;0;1685336064;1826;14472;441;358;2142066005;89530914;28065147208
2019-03-30T04:00:00+01:00;26600000;0;3413;0;0;1685336064;1467;11741;354;332;2142048529;94808746;28065147208
2019-03-30T05:00:00+01:00;22766666;85;3942;0;0;1685336064;2184;16435;516;539;2142031052;93725218;28065147208
2019-03-30T06:00:00+01:00;50750000;5290;184490;0;0;1685336064;1996;4130;358;288;2142048529;180442453;28065147208
2019-03-30T07:00:00+01:00;25066666;546;3840;0;0;1685336064;1757;10291;394;326;2142223291;105154696;28065147208
2019-03-30T08:00:00+01:00;25833333;580;2935;0;0;1685336064;2150;10153;337;260;2142205815;118157038;28065147208
2019-03-30T09:00:00+01:00;24300000;0;2918;0;0;1685336064;2713;19404;504;497;2142153386;108282948;28065147208
2019-03-30T10:00:00+01:00;27366666;17;3601;0;0;1685336064;2355;4983;378;287;2142205815;107251848;28065147208
2019-03-30T11:00:00+01:00;25833333;2150;4181;0;0;1685336064;3328;16145;546;455;2142205815;100121531;28065147208
2019-03-30T12:00:00+01:00;25066666;0;2901;0;0;1685336064;2423;7953;357;252;2142205815;102375970;28065147208
2019-03-30T13:00:00+01:00;22766666;0;1962;0;0;1685336064;2884;12236;475;389;2142205815;100785629;28065147208
2019-03-30T14:00:00+01:00;26216666;0;3037;0;0;1685336064;2816;11349;419;354;2142240768;102970163;28065147208
2019-03-30T15:00:00+01:00;25066666;0;2833;0;0;1685336064;3276;8840;472;388;2142223291;109698525;28065147208
2019-03-30T16:00:00+01:00;25450000;0;2457;0;0;1685336064;3140;5905;432;341;2142205815;101869158;28065147208
