Time;CPU usage;Used memory;Number of bytes received;Number of bytes transmitted;Overall status;RLATE;WLATE
2019-03-08T11:00:00+01:00;15480883333;2,41725E+11;9259789;13935858;1;18;10
2019-03-08T12:00:00+01:00;15107216666;2,41721E+11;19661303;19854613;1;19;10
2019-03-08T13:00:00+01:00;15984466666;2,41844E+11;21324936;29025809;1;21;8
2019-03-08T14:00:00+01:00;14418650000;2,41715E+11;9815710;9117505;1;12;11
2019-03-08T15:00:00+01:00;15230600000;2,41821E+11;7557768;6486272;1;16;8
2019-03-08T16:00:00+01:00;14035966666;2,43142E+11;5928635;4951210;1;15;11
2019-03-08T17:00:00+01:00;13209100000;2,43423E+11;6854246;6073873;1;13;5
2019-03-08T18:00:00+01:00;14369700000;2,43406E+11;16433322;17692689;1;12;5
2019-03-08T19:00:00+01:00;15287383333;2,43319E+11;19282090;18565341;1;12;2
2019-03-08T20:00:00+01:00;15236800000;2,43235E+11;23221490;22478292;1;9;3
2019-03-08T21:00:00+01:00;14192466666;2,42784E+11;24235841;27059460;1;9;5
2019-03-08T22:00:00+01:00;14446150000;2,43188E+11;26906077;26216311;1;14;5
2019-03-08T23:00:00+01:00;14209233333;2,42926E+11;21841416;20830103;1;7;4
2019-03-09T00:00:00+01:00;13508700000;2,42923E+11;13298410;12242371;1;9;7
2019-03-09T01:00:00+01:00;12772933333;2,42826E+11;7092138;29079176;1;16;9
2019-03-09T02:00:00+01:00;11625533333;2,42881E+11;4639317;17768209;1;11;19
2019-03-09T03:00:00+01:00;10355150000;2,43891E+11;4276258;14329992;1;14;14
2019-03-09T04:00:00+01:00;10264566666;2,47357E+11;2101855;3543595;1;12;18
2019-03-09T05:00:00+01:00;9525016666;2,47299E+11;2117545;1122911;1;11;0
2019-03-09T06:00:00+01:00;8531666666;2,47444E+11;2033305;1549943;1;11;12
2019-03-09T07:00:00+01:00;8154283333;2,47422E+11;2740432;1948099;1;11;3
2019-03-09T08:00:00+01:00;9545383333;2,48984E+11;8886391;4595985;1;9;4
2019-03-09T09:00:00+01:00;13201900000;2,4973E+11;10172450;9273446;1;10;4
2019-03-09T10:00:00+01:00;15450366666;2,49739E+11;15520853;14538990;1;11;5
