Time;CPU usage;Used memory;Number of bytes received;Number of bytes transmitted;Overall status;RLATE;WLATE
2019-02-27T05:00:00+01:00;8791916666;2,39475E+11;1478126;4594517;1;11;4
2019-02-27T06:00:00+01:00;8889450000;2,3933E+11;1565149;1133704;1;8;7
2019-02-27T07:00:00+01:00;9999883333;2,39427E+11;6917632;6545698;1;18;5
2019-02-27T08:00:00+01:00;11232516666;2,39985E+11;7788151;7436373;1;18;5
2019-02-27T09:00:00+01:00;11220783333;2,40544E+11;9296042;10357913;1;21;4
2019-02-27T10:00:00+01:00;11358833333;2,4132E+11;5746176;30056112;1;23;7
2019-02-27T11:00:00+01:00;11040650000;2,41493E+11;6968746;26655539;1;19;7
2019-02-27T12:00:00+01:00;12210616666;2,42032E+11;15594734;15926630;1;25;8
2019-02-27T13:00:00+01:00;13872133333;2,42362E+11;19736661;19788032;1;22;3
2019-02-27T14:00:00+01:00;13138916666;2,42636E+11;9175176;8970513;1;19;7
2019-02-27T15:00:00+01:00;12269750000;2,42773E+11;8476515;9520110;1;21;5
2019-02-27T16:00:00+01:00;14741133333;2,43194E+11;10639598;9704942;1;21;5
2019-02-27T17:00:00+01:00;15054666666;2,43114E+11;13230982;12677848;1;25;3
2019-02-27T18:00:00+01:00;12722183333;2,42219E+11;16710382;25521749;1;18;5
2019-02-27T19:00:00+01:00;14507750000;2,41482E+11;21754828;21423377;1;20;9
2019-02-27T20:00:00+01:00;16968700000;2,39705E+11;30031872;31721864;1;14;6
2019-02-27T21:00:00+01:00;16594200000;2,39346E+11;32891306;33356390;1;13;5
2019-02-27T22:00:00+01:00;16299966666;2,39319E+11;33401156;36635869;1;12;4
2019-02-27T23:00:00+01:00;14980850000;2,38806E+11;21489493;21551701;1;11;1
2019-02-28T00:00:00+01:00;10997800000;2,38826E+11;11224452;11004080;1;13;8
2019-02-28T01:00:00+01:00;8894883333;2,3844E+11;4637422;18245188;1;10;6
2019-02-28T02:00:00+01:00;8517150000;2,38464E+11;2861499;2433211;1;13;27
2019-02-28T03:00:00+01:00;9731250000;2,49341E+11;6888738;8402534;1;14;11
2019-02-28T04:00:00+01:00;9013866666;2,45975E+11;1490756;12691148;1;16;31
2019-02-28T05:00:00+01:00;7798933333;2,46115E+11;2472891;3220138;1;9;5
2019-02-28T06:00:00+01:00;8468733333;2,46596E+11;2001083;1444061;1;9;10
2019-02-28T07:00:00+01:00;10708116666;2,46677E+11;7197078;6718905;1;19;2
2019-02-28T08:00:00+01:00;11621033333;2,46929E+11;7115047;6669576;1;17;2
2019-02-28T09:00:00+01:00;12197666666;2,46824E+11;5431859;6023424;1;25;12
2019-02-28T10:00:00+01:00;12574166666;2,46792E+11;6555596;6212556;1;20;6
2019-02-28T11:00:00+01:00;13706666666;2,46947E+11;10073955;9599392;1;21;6
2019-02-28T12:00:00+01:00;13364616666;2,41401E+11;14016034;16001365;1;26;8
2019-02-28T13:00:00+01:00;17236366666;2,3922E+11;23233605;23084084;1;19;3
2019-02-28T14:00:00+01:00;16852800000;2,37235E+11;21191372;26881706;1;22;9
2019-02-28T15:00:00+01:00;17420516666;2,35914E+11;20459042;20182442;1;25;5
2019-02-28T16:00:00+01:00;16142966666;2,35957E+11;21436962;23015953;1;18;4
2019-02-28T17:00:00+01:00;16486716666;2,36089E+11;23702254;28854664;1;17;5
2019-02-28T18:00:00+01:00;16089800000;2,36115E+11;22035268;40457574;1;16;14
2019-02-28T19:00:00+01:00;14898483333;2,36093E+11;26157687;46404608;1;16;7
2019-02-28T20:00:00+01:00;15174583333;2,35921E+11;28849646;31956360;1;13;5
2019-02-28T21:00:00+01:00;15803333333;2,35564E+11;29875319;29492360;1;16;4
2019-02-28T22:00:00+01:00;13558116666;2,36035E+11;24318054;24202700;1;12;7
2019-02-28T23:00:00+01:00;12045600000;2,3549E+11;18992776;18513988;1;9;9
2019-03-01T00:00:00+01:00;10144100000;2,35422E+11;13583547;13138858;1;17;12
