Time;CPU usage;Used memory;Number of bytes received;Number of bytes transmitted;Overall status;RLATE;WLATE
2019-01-27T10:00:00+01:00;18058366666;2,45453E+11;20939571;20416546;1;12;2
2019-01-27T11:00:00+01:00;18369133333;2,45577E+11;21516851;28925184;1;9;1
2019-01-27T12:00:00+01:00;18161450000;2,45713E+11;21023846;20287095;1;10;10
2019-01-27T13:00:00+01:00;17627183333;2,4586E+11;24631755;24680465;1;8;0
2019-01-27T14:00:00+01:00;19256866666;2,45888E+11;25728865;25306606;1;9;4
2019-01-27T15:00:00+01:00;18966583333;2,45916E+11;24277230;34807756;1;14;5
2019-01-27T16:00:00+01:00;18947816666;2,45953E+11;26167469;25528719;1;10;4
2019-01-27T17:00:00+01:00;16901783333;2,45609E+11;27132501;31041331;1;9;8
2019-01-27T18:00:00+01:00;17504766666;2,46105E+11;26786816;26946816;1;13;7
2019-01-27T19:00:00+01:00;17257783333;2,46187E+11;28935082;28684441;1;15;3
2019-01-27T20:00:00+01:00;19368750000;2,46458E+11;38667912;38029960;1;11;2
2019-01-27T21:00:00+01:00;19499300000;2,46136E+11;34591344;35189569;1;11;3
2019-01-27T22:00:00+01:00;17421833333;2,44703E+11;2906563;1066279;1;15;6
2019-01-27T23:00:00+01:00;13216416666;2,46608E+11;10280584;9879210;1;14;4
2019-01-28T00:00:00+01:00;12637000000;2,4884E+11;13863253;13152136;1;14;8
2019-01-28T01:00:00+01:00;11808900000;2,4869E+11;8727296;29907387;1;20;14
2019-01-28T02:00:00+01:00;10498050000;2,48907E+11;6825796;15515460;1;18;14
2019-01-28T03:00:00+01:00;11032033333;2,5269E+11;7040153;15322726;1;21;15
2019-01-28T04:00:00+01:00;11077500000;2,58938E+11;3467264;4492509;1;20;24
2019-01-28T05:00:00+01:00;11304083333;2,59485E+11;2246946;3430314;1;13;5
2019-01-28T06:00:00+01:00;11265783333;2,54325E+11;2437990;7436151;1;16;43
2019-01-28T07:00:00+01:00;17169483333;2,48151E+11;7754939;5557845;1;20;11
2019-01-28T08:00:00+01:00;19910633333;2,45479E+11;2157359;1781221;1;22;8
2019-01-28T09:00:00+01:00;22698883333;2,44318E+11;2366003;3173666;1;22;9
2019-01-28T10:00:00+01:00;22792200000;2,4345E+11;2707114;3718280;1;19;8
2019-01-28T11:00:00+01:00;22222383333;2,38041E+11;3675801;3670169;1;17;6
2019-01-28T12:00:00+01:00;23307050000;2,37344E+11;2783129;5567607;1;13;8
2019-01-28T13:00:00+01:00;23149650000;2,37283E+11;2244061;12246715;1;16;11
2019-01-28T14:00:00+01:00;19757816666;2,32395E+11;2627686;4354850;1;17;6
2019-01-28T15:00:00+01:00;16661500000;2,28871E+11;2447134;4196542;1;18;10
2019-01-28T16:00:00+01:00;20382800000;2,28894E+11;2801288;2467379;1;17;6
2019-01-28T17:00:00+01:00;28950133333;2,28059E+11;2536027;6738980;1;13;6
2019-01-28T18:00:00+01:00;33160966666;2,24287E+11;2089932;2513937;1;13;8
2019-01-28T19:00:00+01:00;33270283333;2,22257E+11;1673745;2347793;1;10;5
2019-01-28T20:00:00+01:00;32886583333;2,18204E+11;1868544;9484936;1;13;5
2019-01-28T21:00:00+01:00;33948450000;2,17909E+11;1907814;1922713;1;12;8
2019-01-28T22:00:00+01:00;33000483333;2,17893E+11;1524992;1825723;1;12;4
2019-01-28T23:00:00+01:00;30004866666;2,17902E+11;1383543;2611694;1;13;3
2019-01-29T00:00:00+01:00;28230033333;2,16764E+11;7374182;2908859;1;14;5
2019-01-29T01:00:00+01:00;29562833333;2,22834E+11;2055577;28372821;1;13;13
2019-01-29T02:00:00+01:00;27579883333;2,30842E+11;5499938;11962299;1;14;30
2019-01-29T03:00:00+01:00;28462166666;2,32457E+11;1132902;1531187;1;14;34
2019-01-29T04:00:00+01:00;27774450000;2,29491E+11;1733051;5585544;1;14;13
2019-01-29T05:00:00+01:00;27228216666;2,29112E+11;1006062;487321;1;8;3
2019-01-29T06:00:00+01:00;27459383333;2,29118E+11;1073083;823671;1;10;2
2019-01-29T07:00:00+01:00;28451383333;2,27878E+11;6714906;2099234;1;15;25
2019-01-29T08:00:00+01:00;29171266666;2,38403E+11;2054912;2580053;1;13;3
2019-01-29T09:00:00+01:00;31842633333;2,36466E+11;3169553;6816187;1;14;9
2019-01-29T10:00:00+01:00;31404950000;2,33903E+11;2517674;4685585;1;16;4
2019-01-29T11:00:00+01:00;30737600000;2,33802E+11;2553036;2506137;1;17;8
2019-01-29T12:00:00+01:00;30139400000;2,33855E+11;1821166;1899400;1;17;9
2019-01-29T13:00:00+01:00;29999350000;2,33877E+11;1977582;2656836;1;14;15
2019-01-29T14:00:00+01:00;27994783333;2,33854E+11;2453811;2833100;1;13;5
2019-01-29T15:00:00+01:00;30080517857;2,33838E+11;5390104;3823577;1;17;10
2019-01-29T16:00:00+01:00;null;null;null;null;null;0;0
2019-01-29T17:00:00+01:00;null;null;null;null;null;0;0
2019-01-29T18:00:00+01:00;null;null;null;null;null;0;0
2019-01-29T19:00:00+01:00;null;null;null;null;null;0;0
2019-01-29T20:00:00+01:00;null;null;null;null;null;0;0
2019-01-29T21:00:00+01:00;null;null;null;null;null;0;0
2019-01-29T22:00:00+01:00;null;null;null;null;null;0;0
2019-01-29T23:00:00+01:00;null;null;null;null;null;0;0
2019-01-30T00:00:00+01:00;null;null;null;null;null;0;0
2019-01-30T01:00:00+01:00;null;null;null;null;null;0;0
2019-01-30T02:00:00+01:00;null;null;null;null;null;0;0
2019-01-30T03:00:00+01:00;null;null;null;null;null;0;0
2019-01-30T04:00:00+01:00;null;null;null;null;null;0;0
2019-01-30T05:00:00+01:00;null;null;null;null;null;0;0
2019-01-30T06:00:00+01:00;null;null;null;null;null;0;0
2019-01-30T07:00:00+01:00;null;null;null;null;null;0;0
2019-01-30T08:00:00+01:00;null;null;null;null;null;0;0
2019-01-30T09:00:00+01:00;20832940000;2,4415E+11;26790543;21814497;1;23;8
2019-01-30T10:00:00+01:00;20811500000;2,40595E+11;28987565;32309733;1;22;9
2019-01-30T11:00:00+01:00;16757733333;2,35545E+11;29579042;22218530;1;15;9
2019-01-30T12:00:00+01:00;16609716666;2,42095E+11;29858347;37489976;1;20;13
2019-01-30T13:00:00+01:00;15440966666;2,41068E+11;27685973;31259460;1;14;10
2019-01-30T14:00:00+01:00;15743050847;2,45864E+11;20489701;15751393;1;18;6
2019-01-30T15:00:00+01:00;18209516666;2,46996E+11;18055867;15630933;1;19;11
2019-01-30T16:00:00+01:00;20334000000;2,44015E+11;27622536;25532740;1;20;9
2019-01-30T17:00:00+01:00;21270200000;2,40692E+11;43890944;37035298;1;16;8
2019-01-30T18:00:00+01:00;19863833333;2,4067E+11;35114209;28096598;1;17;14
2019-01-30T19:00:00+01:00;20145616666;2,40687E+11;37629354;30810624;1;18;16
2019-01-30T20:00:00+01:00;20815366666;2,37648E+11;40494660;34652791;1;12;9
2019-01-30T21:00:00+01:00;20981283333;2,35213E+11;41355383;42636629;1;16;19
2019-01-30T22:00:00+01:00;17987366666;2,30341E+11;38235136;34852744;1;16;42
2019-01-30T23:00:00+01:00;14519883333;2,30869E+11;31243422;24518232;1;13;20
2019-01-31T00:00:00+01:00;15512316666;2,39543E+11;22706500;16450423;1;15;22
2019-01-31T01:00:00+01:00;15317400000;2,40032E+11;15731729;25306026;1;13;20
2019-01-31T02:00:00+01:00;14752850000;2,39235E+11;11239909;8346381;1;18;33
2019-01-31T03:00:00+01:00;13347616666;2,35776E+11;8475460;3516535;1;15;26
2019-01-31T04:00:00+01:00;11817433333;2,35555E+11;9664136;2924390;1;19;43
2019-01-31T05:00:00+01:00;10106600000;2,42389E+11;8798139;1554995;1;12;13
2019-01-31T06:00:00+01:00;14684883333;2,46083E+11;9519810;4096035;1;13;20
2019-01-31T07:00:00+01:00;20669283333;2,48269E+11;10860868;5084825;1;13;12
2019-01-31T08:00:00+01:00;22770083333;2,45631E+11;19302485;21438429;1;18;14
2019-01-31T09:00:00+01:00;25176133333;2,25753E+11;26489309;25362875;1;24;7
2019-01-31T10:00:00+01:00;17373533333;2,23639E+11;32206370;30025932;1;14;11
2019-01-31T11:00:00+01:00;16156233333;2,32739E+11;27871863;18863428;1;13;4
2019-01-31T12:00:00+01:00;16365450000;2,41339E+11;33181508;27306376;1;14;4
2019-01-31T13:00:00+01:00;15620466666;2,42556E+11;31272474;21480777;1;20;5
2019-01-31T14:00:00+01:00;15835233333;2,46537E+11;16263344;11999196;1;20;9
2019-01-31T15:00:00+01:00;20703583333;2,42984E+11;19699217;17393339;1;16;7
2019-01-31T16:00:00+01:00;24370216666;2,33064E+11;30351483;28725406;1;19;12
2019-01-31T17:00:00+01:00;21187266666;2,26484E+11;41733751;39078007;1;14;9
2019-01-31T18:00:00+01:00;17800083333;2,24427E+11;29421499;22878856;1;14;8
2019-01-31T19:00:00+01:00;18741183333;2,24431E+11;34911402;27160439;1;10;5
2019-01-31T20:00:00+01:00;19200850000;2,24133E+11;41949064;33440187;1;8;6
2019-01-31T21:00:00+01:00;19156716666;2,23446E+11;47918301;41181559;1;11;4
2019-01-31T22:00:00+01:00;18834633333;2,24114E+11;40814626;34239948;1;17;17
2019-01-31T23:00:00+01:00;16222266666;2,23739E+11;36003618;29096140;1;9;3
2019-02-01T00:00:00+01:00;14160583333;2,30396E+11;26420906;17821747;1;18;10
