Time;CPU usage;Used memory;Number of bytes received;Number of bytes transmitted;Overall status
2019-09-08T09:24:00+02:00;2728500000;75549376512;1027072;353280;1
2019-09-08T09:26:00+02:00;3017000000;75585552384;971776;338432;1
2019-09-08T09:28:00+02:00;2228500000;75537842176;865792;281600;1
2019-09-08T09:30:00+02:00;2621000000;75522637824;1196544;417280;1
2019-09-08T09:32:00+02:00;2890000000;75520540672;845824;278016;1
2019-09-08T09:34:00+02:00;2621500000;75571396608;1391616;371200;1
2019-09-08T09:36:00+02:00;2906000000;75550949376;852992;274432;1
2019-09-08T09:38:00+02:00;3605000000;75552522240;912896;1139712;1
2019-09-08T09:40:00+02:00;3500000000;75558813696;1150464;372224;1
2019-09-08T09:42:00+02:00;3505000000;75574018048;910848;334336;1
2019-09-08T09:44:00+02:00;2952000000;75546230784;1460736;306176;1
2019-09-08T09:46:00+02:00;2653000000;75522637824;1123328;631808;1
2019-09-08T09:48:00+02:00;2700000000;75540463616;776192;473088;1
2019-09-08T09:50:00+02:00;2300500000;75584503808;1094656;426496;1
2019-09-08T09:52:00+02:00;3068500000;75546230784;889344;365056;1
2019-09-08T09:54:00+02:00;2142000000;75497996288;1207808;421888;1
2019-09-08T09:56:00+02:00;2562000000;75534172160;994304;308736;1
2019-09-08T09:58:00+02:00;2871500000;75539939328;861184;440832;1
2019-09-08T10:00:00+02:00;2363500000;75554619392;1248768;317440;1
2019-09-08T10:02:00+02:00;2799500000;75501142016;1086976;395264;1
2019-09-08T10:04:00+02:00;3199500000;75504812032;1055744;265728;1
2019-09-08T10:06:00+02:00;2680000000;75554095104;891904;376320;1
2019-09-08T10:08:00+02:00;3801500000;75668914176;4585984;548864;1
2019-09-08T10:10:00+02:00;2223000000;75619106816;1345024;328192;1
2019-09-08T10:12:00+02:00;2657000000;75533647872;963072;498688;1
2019-09-08T10:14:00+02:00;2107000000;75555667968;1526272;334336;1
2019-09-08T10:16:00+02:00;2968500000;75620155392;1081856;1108480;1
2019-09-08T10:18:00+02:00;2450500000;75483840512;842752;268800;1
2019-09-08T10:20:00+02:00;1991500000;75531550720;2897408;221008896;1
2019-09-08T10:22:00+02:00;2959500000;75554095104;816640;254464;1
2019-09-08T10:24:00+02:00;2197000000;75579260928;2871808;226188288;1
2019-09-08T10:26:00+02:00;2631500000;75543609344;998912;462848;1
2019-09-08T10:28:00+02:00;2087500000;75499044864;814080;342016;1
2019-09-08T10:30:00+02:00;2688000000;75539939328;3210240;234724864;1
2019-09-08T10:32:00+02:00;2926500000;75554095104;914944;332288;1
2019-09-08T10:34:00+02:00;3015500000;75535220736;2899456;233025536;1
2019-09-08T10:36:00+02:00;2581500000;75515822080;962560;386048;1
2019-09-08T10:38:00+02:00;2732000000;75532075008;833536;294400;1
2019-09-08T10:40:00+02:00;2236000000;75558813696;3017728;234223616;1
2019-09-08T10:42:00+02:00;2708000000;75528929280;1043456;344576;1
2019-09-08T10:44:00+02:00;1646500000;75483840512;8785408;220752384;1
2019-09-08T10:46:00+02:00;2863000000;75515297792;1294848;379392;1
2019-09-08T10:48:00+02:00;2530000000;75529977856;919552;239616;1
2019-09-08T10:50:00+02:00;1960500000;75511103488;3070976;233916416;1
2019-09-08T10:52:00+02:00;2698000000;75489607680;879616;393728;1
