TimeT,CPU usage,Used memory,Number of bytes received,Number of bytes transmitted,Overall status
09-07T12:30,3543000000.0,75645845504.0,3078656.0,225313792.0,1.0
09-07T12:32,2628000000.0,75512676352.0,908800.0,340992.0,1.0
09-07T12:34,2507500000.0,75576115200.0,2790912.0,218288128.0,1.0
09-07T12:36,3186000000.0,75621203968.0,1006592.0,1752576.0,1.0
09-07T12:38,2218500000.0,75591843840.0,852480.0,261120.0,1.0
09-07T12:40,2669500000.0,75535745024.0,3000832.0,227004928.0,1.0
09-07T12:42,1963500000.0,75531026432.0,1098240.0,543744.0,1.0
09-07T12:44,2332000000.0,75563532288.0,9053184.0,216914432.0,1.0
09-07T12:46,2405000000.0,75608621056.0,1030656.0,376320.0,1.0
09-07T12:48,1973500000.0,75550949376.0,975872.0,286720.0,1.0
09-07T12:50,2055000000.0,75535745024.0,3048960.0,226527232.0,1.0
09-07T12:52,3057000000.0,75569823744.0,846848.0,314880.0,1.0
09-07T12:54,2836000000.0,75601281024.0,3033088.0,228910592.0,1.0
09-07T12:56,2768000000.0,75571396608.0,1035776.0,513024.0,1.0
09-07T12:58,2209500000.0,75574018048.0,839680.0,272384.0,1.0
09-07T13:00,3757500000.0,75598135296.0,3197952.0,228162048.0,1.0
09-07T13:02,2365000000.0,75613339648.0,1064960.0,310272.0,1.0
09-07T13:04,2510000000.0,75526307840.0,3858432.0,227744256.0,1.0
09-07T13:06,2286500000.0,75577688064.0,1312256.0,16508928.0,1.0
09-07T13:08,2601500000.0,75759091712.0,871424.0,904192.0,1.0
09-07T13:10,3119000000.0,75634835456.0,2956288.0,215447552.0,1.0
09-07T13:12,2445000000.0,75542560768.0,1979904.0,535552.0,1.0
09-07T13:14,3426500000.0,75575590912.0,3170816.0,219623936.0,1.0
09-07T13:16,2269500000.0,75639029760.0,2400768.0,12806656.0,1.0
09-07T13:18,2459500000.0,75649515520.0,935936.0,269312.0,1.0
09-07T13:20,3474500000.0,75565629440.0,3100160.0,227760128.0,1.0
09-07T13:22,2566000000.0,75598135296.0,885760.0,307200.0,1.0
09-07T13:24,3938000000.0,75617009664.0,3051008.0,225820160.0,1.0
09-07T13:26,2287500000.0,75673632768.0,903680.0,516096.0,1.0
09-07T13:28,2254500000.0,75533647872.0,833024.0,656384.0,1.0
09-07T13:30,2950000000.0,75543085056.0,3223552.0,227456512.0,1.0
09-07T13:32,2119000000.0,75567202304.0,910336.0,354816.0,1.0
09-07T13:34,2957500000.0,75619631104.0,3545600.0,229488640.0,1.0
09-07T13:36,2318000000.0,75598135296.0,955904.0,419840.0,1.0
09-07T13:38,2194000000.0,75554095104.0,921088.0,459776.0,1.0
09-07T13:40,2959000000.0,75564580864.0,3236352.0,230224384.0,1.0
09-07T13:42,2481500000.0,75613339648.0,1076224.0,418816.0,1.0
09-07T13:44,2842000000.0,75582406656.0,9035776.0,224157696.0,1.0
09-07T13:46,2698000000.0,75589222400.0,952832.0,437248.0,1.0
09-07T13:48,2299000000.0,75599183872.0,947712.0,370176.0,1.0
09-07T13:50,3790500000.0,75632738304.0,3262464.0,229384192.0,1.0
09-07T13:52,2183500000.0,75576639488.0,837120.0,604672.0,1.0
09-07T13:54,3018000000.0,75547803648.0,1049088.0,14534656.0,1.0
09-07T13:56,2459500000.0,75637456896.0,950784.0,1078784.0,1.0
09-07T13:58,2303500000.0,75609669632.0,1697280.0,451072.0,1.0
09-07T14:00,2848500000.0,75581358080.0,1007616.0,13244928.0,1.0
09-07T14:02,1953500000.0,75550949376.0,857600.0,385024.0,1.0
09-07T14:04,2985000000.0,75575066624.0,1476096.0,12810752.0,1.0
09-07T14:06,2424500000.0,75646894080.0,5335552.0,7746560.0,1.0
09-07T14:08,2375500000.0,75740741632.0,1226752.0,1561088.0,1.0
09-07T14:10,2916500000.0,75552522240.0,920576.0,12482560.0,1.0
09-07T14:12,2287000000.0,75576115200.0,850944.0,439808.0,1.0
09-07T14:14,2507000000.0,75636408320.0,1477120.0,11855872.0,1.0
09-07T14:16,4044000000.0,75634835456.0,1064448.0,628224.0,1.0
09-07T14:18,1735000000.0,75546755072.0,1149952.0,852480.0,1.0
09-07T14:20,3524000000.0,75550425088.0,1024512.0,12936704.0,1.0
09-07T14:22,2183500000.0,75601281024.0,781312.0,409600.0,1.0
09-07T14:24,2757500000.0,75617533952.0,1321984.0,11406848.0,1.0
09-07T14:26,2179000000.0,75570348032.0,875520.0,377856.0,1.0
09-07T14:28,2190500000.0,75592368128.0,1118720.0,785408.0,1.0
09-07T14:30,2825500000.0,75613863936.0,1026560.0,11026432.0,1.0
09-07T14:32,2309000000.0,75612815360.0,2017792.0,251904.0,1.0
09-07T14:34,1882500000.0,75560386560.0,1309184.0,10626048.0,1.0
09-07T14:36,2532000000.0,75600756736.0,948224.0,271360.0,1.0
09-07T14:38,2258500000.0,75619631104.0,1689088.0,621056.0,1.0
09-07T14:40,4113000000.0,75648466944.0,1032192.0,10198016.0,1.0
09-07T14:42,2133500000.0,75546230784.0,862208.0,1057280.0,1.0
09-07T14:44,2947500000.0,75552522240.0,1381376.0,9719808.0,1.0
09-07T14:46,2846500000.0,75602853888.0,953856.0,310784.0,1.0
09-07T14:48,2378000000.0,75638505472.0,826368.0,362496.0,1.0
09-07T14:50,2729500000.0,75554619392.0,1254400.0,9340928.0,1.0
09-07T14:52,1966500000.0,75585028096.0,1024000.0,234496.0,1.0
09-07T14:54,2209000000.0,75601281024.0,1250304.0,380416.0,1.0
09-07T14:56,2772000000.0,75635359744.0,1492480.0,7499264.0,1.0
09-07T14:58,2124000000.0,75541512192.0,920064.0,573440.0,1.0
09-07T15:00,2708000000.0,75559862272.0,1475072.0,8884736.0,1.0
09-07T15:02,2145000000.0,75601281024.0,1477632.0,1269760.0,1.0
09-07T15:04,2097000000.0,75646369792.0,1250304.0,429056.0,1.0
09-07T15:06,3342500000.0,75593940992.0,1100288.0,8185344.0,1.0
09-07T15:08,2368000000.0,75620155392.0,8364544.0,6473216.0,1.0
09-07T15:10,3724500000.0,75656855552.0,1551360.0,23621632.0,1.0
09-07T15:12,2248000000.0,75603378176.0,920064.0,413696.0,1.0
09-07T15:14,2410500000.0,75596562432.0,1661952.0,481792.0,1.0
09-07T15:16,3243000000.0,75549376512.0,1093632.0,23449600.0,1.0
09-07T15:18,2045000000.0,75563008000.0,888832.0,264704.0,1.0
09-07T15:20,2784500000.0,75598135296.0,1370624.0,23748096.0,1.0
09-07T15:22,2061500000.0,75580309504.0,889856.0,394240.0,1.0
09-07T15:24,1873500000.0,75540987904.0,1404928.0,437760.0,1.0
09-07T15:26,2883000000.0,75584503808.0,1091072.0,23275008.0,1.0
09-07T15:28,2191000000.0,75605999616.0,818688.0,296960.0,1.0
09-07T15:30,2982500000.0,75607048192.0,1525248.0,22915584.0,1.0
09-07T15:32,1967500000.0,75549376512.0,1028096.0,397312.0,1.0
09-07T15:34,3156500000.0,75548852224.0,1478144.0,475136.0,1.0
09-07T15:36,3075000000.0,75581882368.0,977408.0,22451712.0,1.0
09-07T15:38,2920000000.0,75599708160.0,914944.0,383488.0,1.0
09-07T15:40,2607000000.0,75539939328.0,1731072.0,22026240.0,1.0
09-07T15:42,2739000000.0,75594465280.0,926208.0,808448.0,1.0
09-07T15:44,3033500000.0,75618582528.0,1840640.0,417792.0,1.0
09-07T15:46,1851500000.0,75570872320.0,1200128.0,21374464.0,1.0
09-07T15:48,1947000000.0,75558813696.0,858112.0,415744.0,1.0
09-07T15:50,2791000000.0,75580309504.0,1896448.0,21094400.0,1.0
09-07T15:52,2381500000.0,75633786880.0,1284096.0,307200.0,1.0
09-07T15:54,2791500000.0,75617009664.0,1917952.0,480256.0,1.0
09-07T15:56,1830500000.0,75553046528.0,1164800.0,20504064.0,1.0
09-07T15:58,2880500000.0,75560386560.0,791040.0,884736.0,1.0
09-07T16:00,3038500000.0,75611766784.0,1614848.0,21599232.0,1.0
09-07T16:02,3315000000.0,75578212352.0,1074176.0,368128.0,1.0
09-07T16:04,2034000000.0,75539939328.0,1107456.0,377856.0,1.0
09-07T16:06,2483000000.0,75554095104.0,1201664.0,20079616.0,1.0
09-07T16:08,2687000000.0,75739693056.0,4833280.0,6313472.0,1.0
09-07T16:10,2676000000.0,75557240832.0,1472000.0,19761152.0,1.0
09-07T16:12,2024500000.0,75537317888.0,983040.0,314880.0,1.0
09-07T16:14,3044500000.0,75586076672.0,1366528.0,502272.0,1.0
09-07T16:16,2077000000.0,75593940992.0,1117184.0,19822592.0,1.0
09-07T16:18,2120500000.0,75613339648.0,893440.0,299008.0,1.0
09-07T16:20,2779500000.0,75592892416.0,1628160.0,20878336.0,1.0
09-07T16:22,2327000000.0,75587649536.0,1037824.0,317440.0,1.0
09-07T16:24,3205000000.0,75578736640.0,1472512.0,484864.0,1.0
09-07T16:26,2059000000.0,75593416704.0,963072.0,14012416.0,1.0
09-07T16:28,2981000000.0,75521589248.0,945152.0,608768.0,1.0
09-07T16:30,2865000000.0,75560386560.0,1532928.0,18310144.0,1.0
09-07T16:32,2919500000.0,75593940992.0,845824.0,365056.0,1.0
09-07T16:34,2945500000.0,75627495424.0,1755648.0,353280.0,1.0
09-07T16:36,1983500000.0,75550425088.0,977920.0,17861120.0,1.0
09-07T16:38,2238000000.0,75566153728.0,821248.0,626688.0,1.0
09-07T16:40,2871500000.0,75585028096.0,1581056.0,17313280.0,1.0
09-07T16:42,2215000000.0,75630641152.0,933888.0,1410048.0,1.0
09-07T16:44,2675000000.0,75553570816.0,1307136.0,386048.0,1.0
09-07T16:46,2085500000.0,75605999616.0,1055232.0,16747520.0,1.0
09-07T16:48,2293500000.0,75564580864.0,791040.0,523264.0,1.0
09-07T16:50,2847000000.0,75604951040.0,1387520.0,16232960.0,1.0
09-07T16:52,2700500000.0,75521064960.0,996352.0,377344.0,1.0
09-07T16:54,3189000000.0,75539415040.0,1229824.0,569344.0,1.0
09-07T16:56,3326500000.0,75583979520.0,1200128.0,15907840.0,1.0
09-07T16:58,2404500000.0,75583979520.0,970240.0,587776.0,1.0
09-07T17:00,3266500000.0,75574018048.0,1601536.0,15834624.0,1.0
09-07T17:02,2195000000.0,75569823744.0,957440.0,360960.0,1.0
09-07T17:04,2480000000.0,75578212352.0,1613312.0,489472.0,1.0
09-07T17:06,3110000000.0,75615961088.0,1251840.0,15227904.0,1.0
09-07T17:08,2502000000.0,75694080000.0,4996096.0,6484992.0,1.0
09-07T17:10,2828500000.0,75550425088.0,1544192.0,15212032.0,1.0
09-07T17:12,2607500000.0,75597611008.0,984576.0,373760.0,1.0
09-07T17:14,2715000000.0,75578736640.0,1468928.0,431616.0,1.0
09-07T17:16,3368000000.0,75521064960.0,1082880.0,13961216.0,1.0
09-07T17:18,2168000000.0,75527880704.0,1354752.0,488448.0,1.0
09-07T17:20,3157000000.0,75567202304.0,1356288.0,13854208.0,1.0
09-07T17:22,3323000000.0,75586076672.0,909312.0,787968.0,1.0
09-07T17:24,2591500000.0,75528404992.0,1491456.0,11966464.0,1.0
09-07T17:26,3650500000.0,75518967808.0,1102848.0,13513216.0,1.0
09-07T17:28,2270500000.0,75565105152.0,914432.0,568320.0,1.0
09-07T17:30,2946000000.0,75607048192.0,1389568.0,13118976.0,1.0
09-07T17:32,2355500000.0,75568775168.0,893952.0,376832.0,1.0
09-07T17:34,2236000000.0,75558813696.0,1401856.0,409088.0,1.0
09-07T17:36,2767000000.0,75589222400.0,973312.0,13647872.0,1.0
09-07T17:38,2615000000.0,75640078336.0,987136.0,1391104.0,1.0
09-07T17:40,3362500000.0,75556716544.0,1628160.0,12506624.0,1.0
09-07T17:42,2188000000.0,75523686400.0,996864.0,366592.0,1.0
09-07T17:44,2547500000.0,75559337984.0,1582592.0,443904.0,1.0
09-07T17:46,2567500000.0,75602329600.0,1212416.0,12495872.0,1.0
09-07T17:48,2848500000.0,75560386560.0,900608.0,270336.0,1.0
09-07T17:50,3017000000.0,75529453568.0,1092608.0,11539456.0,1.0
09-07T17:52,3091000000.0,75569299456.0,889856.0,290304.0,1.0
09-07T17:54,2544000000.0,75598659584.0,940032.0,493056.0,1.0
09-07T17:56,3154500000.0,75580833792.0,876032.0,366080.0,1.0
09-07T17:58,1790500000.0,75551473664.0,937472.0,1201664.0,1.0
09-07T18:00,3043000000.0,75563532288.0,839680.0,394240.0,1.0
09-07T18:02,2386000000.0,75597086720.0,971776.0,367104.0,1.0
09-07T18:04,2339000000.0,75608096768.0,885248.0,1969664.0,1.0
09-07T18:06,2563000000.0,75497472000.0,872448.0,524800.0,1.0
09-07T18:08,2544500000.0,75619631104.0,4639232.0,576000.0,1.0
09-07T18:10,3006500000.0,75640078336.0,1046016.0,395776.0,1.0
09-07T18:12,2890000000.0,75608621056.0,855040.0,396288.0,1.0
09-07T18:14,1998000000.0,75540463616.0,860160.0,313856.0,1.0
09-07T18:16,3631500000.0,75546755072.0,1444864.0,730624.0,1.0
09-07T18:18,2307500000.0,75579260928.0,795648.0,606720.0,1.0
09-07T18:20,3636500000.0,75620679680.0,943104.0,454144.0,1.0
09-07T18:22,2103000000.0,75585552384.0,793088.0,295936.0,1.0
09-07T18:24,2669000000.0,75588698112.0,1095680.0,792064.0,1.0
09-07T18:26,2977000000.0,75571396608.0,886272.0,392704.0,1.0
09-07T18:28,2381500000.0,75637456896.0,801280.0,521728.0,1.0
09-07T18:30,2668500000.0,75575590912.0,865792.0,369664.0,1.0
09-07T18:32,2127000000.0,75575066624.0,983552.0,1284608.0,1.0
09-07T18:34,3160000000.0,75602853888.0,909824.0,287232.0,1.0
09-07T18:36,2146000000.0,75621203968.0,823296.0,305152.0,1.0
09-07T18:38,1866000000.0,75527880704.0,2232320.0,483328.0,1.0
09-07T18:40,3890500000.0,75555143680.0,1022464.0,409600.0,1.0
09-07T18:42,2221500000.0,75586076672.0,880640.0,836608.0,1.0
09-07T18:44,3914500000.0,75629592576.0,1018880.0,1980416.0,1.0
09-07T18:46,1845500000.0,75557765120.0,910336.0,347648.0,1.0
09-07T18:48,2248500000.0,75555143680.0,828416.0,462848.0,1.0
09-07T18:50,3104000000.0,75591319552.0,885248.0,327680.0,1.0
09-07T18:52,2484500000.0,75623301120.0,809984.0,1441280.0,1.0
09-07T18:54,2728000000.0,75538890752.0,921088.0,810496.0,1.0
09-07T18:56,2083000000.0,75559862272.0,855552.0,290304.0,1.0
09-07T18:58,2458000000.0,75550425088.0,767488.0,246272.0,1.0
09-07T19:00,3060500000.0,75607048192.0,880128.0,271360.0,1.0
09-07T19:02,2406500000.0,75513724928.0,939008.0,1222656.0,1.0
09-07T19:04,2930500000.0,75529977856.0,951296.0,403968.0,1.0
09-07T19:06,2818000000.0,75580309504.0,918016.0,431104.0,1.0
09-07T19:08,2765000000.0,75763810304.0,4819968.0,595456.0,1.0
09-07T19:10,3878000000.0,75535745024.0,875520.0,262656.0,1.0
09-07T19:12,2443000000.0,75570872320.0,921600.0,260096.0,1.0
09-07T19:14,3789500000.0,75576115200.0,1006592.0,329216.0,1.0
09-07T19:16,2568500000.0,75637981184.0,926720.0,317952.0,1.0
09-07T19:18,2168000000.0,75557765120.0,905216.0,305152.0,1.0
09-07T19:20,2942000000.0,75531026432.0,940032.0,322048.0,1.0
09-07T19:22,2384500000.0,75568250880.0,904192.0,288256.0,1.0
09-07T19:24,2361500000.0,75603378176.0,1246208.0,314880.0,1.0
09-07T19:26,2161500000.0,75591319552.0,866304.0,250368.0,1.0
09-07T19:28,2506000000.0,75557765120.0,962560.0,247296.0,1.0
09-07T19:30,3000000000.0,75568775168.0,1088000.0,254976.0,1.0
09-07T19:32,2453000000.0,75603902464.0,1011712.0,749056.0,1.0
09-07T19:34,3902000000.0,75580309504.0,977920.0,297984.0,1.0
09-07T19:36,2071500000.0,75596562432.0,838656.0,502272.0,1.0
09-07T19:38,3448000000.0,75577688064.0,786944.0,223232.0,1.0
09-07T19:40,2998000000.0,75607048192.0,918528.0,920064.0,1.0
09-07T19:42,2398000000.0,75599708160.0,938496.0,325120.0,1.0
09-07T19:44,2898500000.0,75545706496.0,908288.0,251392.0,1.0
09-07T19:46,2190000000.0,75586076672.0,1087488.0,5243392.0,1.0
09-07T19:48,2703000000.0,75592368128.0,928768.0,841728.0,1.0
09-07T19:50,2911000000.0,75569299456.0,923648.0,296448.0,1.0
09-07T19:52,2003000000.0,75537317888.0,837120.0,242176.0,1.0
09-07T19:54,2274500000.0,75572969472.0,935936.0,262144.0,1.0
09-07T19:56,3083500000.0,75629068288.0,877568.0,257536.0,1.0
09-07T19:58,2549000000.0,75564056576.0,818688.0,469504.0,1.0
09-07T20:00,3339000000.0,75549376512.0,2697728.0,2210304.0,1.0
09-07T20:02,3773500000.0,75601281024.0,5809152.0,48765440.0,1.0
09-07T20:04,5759500000.0,75669438464.0,20963328.0,21201920.0,1.0
09-07T20:06,4343500000.0,75676254208.0,9346048.0,17115136.0,1.0
09-07T20:08,3397500000.0,75786354688.0,5489664.0,5014016.0,1.0
09-07T20:10,2989000000.0,75623825408.0,5102080.0,6755840.0,1.0
09-07T20:12,3880500000.0,75701420032.0,995328.0,1119232.0,1.0
09-07T20:14,2311500000.0,75660525568.0,1122816.0,717312.0,1.0
09-07T20:16,2976000000.0,75673632768.0,973824.0,333312.0,1.0
09-07T20:18,2726500000.0,75619631104.0,994816.0,901632.0,1.0
09-07T20:20,2923000000.0,75654758400.0,1038336.0,262144.0,1.0
09-07T20:22,2377000000.0,75668389888.0,782336.0,302592.0,1.0
09-07T20:24,2160500000.0,75604426752.0,1119744.0,384512.0,1.0
09-07T20:26,3429500000.0,75635884032.0,850432.0,683520.0,1.0
09-07T20:28,2578000000.0,75631689728.0,812032.0,1498112.0,1.0
09-07T20:30,3829000000.0,75672584192.0,1204224.0,326656.0,1.0
09-07T20:32,2220500000.0,75619631104.0,969216.0,3286528.0,1.0
09-07T20:34,2641500000.0,75589746688.0,1059328.0,273920.0,1.0
09-07T20:36,3204500000.0,75670487040.0,927232.0,329216.0,1.0
09-07T20:38,2368000000.0,75669962752.0,786944.0,505344.0,1.0
09-07T20:40,2857500000.0,75571396608.0,1371136.0,2704896.0,1.0
09-07T20:42,2240000000.0,75594465280.0,1011200.0,361472.0,1.0
09-07T20:44,2315000000.0,75625922560.0,1064960.0,675328.0,1.0
09-07T20:46,3155000000.0,75662098432.0,1018880.0,632832.0,1.0
09-07T20:48,2519000000.0,75654758400.0,1013248.0,1425920.0,1.0
09-07T20:50,2917000000.0,75609669632.0,1020928.0,363008.0,1.0
09-07T20:52,2364000000.0,75642175488.0,903168.0,335872.0,1.0
09-07T20:54,3337500000.0,75651088384.0,1141248.0,377344.0,1.0
09-07T20:56,2743000000.0,75624873984.0,921600.0,461824.0,1.0
09-07T20:58,3061000000.0,75615961088.0,897024.0,245248.0,1.0
09-07T21:00,3172000000.0,75599708160.0,1072128.0,613376.0,1.0
09-07T21:02,2476000000.0,75639029760.0,982016.0,529920.0,1.0
09-07T21:04,2297500000.0,75623301120.0,1309696.0,352256.0,1.0
09-07T21:06,2543500000.0,75575066624.0,899072.0,745984.0,1.0
09-07T21:08,2571500000.0,75679924224.0,4619264.0,496640.0,1.0
09-07T21:10,3112500000.0,75711381504.0,1196544.0,361984.0,1.0
09-07T21:12,2537500000.0,75639554048.0,859136.0,261120.0,1.0
09-07T21:14,1939000000.0,75574018048.0,1065984.0,376320.0,1.0
09-07T21:16,3121500000.0,75603902464.0,1031168.0,411648.0,1.0
09-07T21:18,2346500000.0,75647942656.0,811008.0,940544.0,1.0
09-07T21:20,3603500000.0,75662098432.0,1132032.0,602112.0,1.0
09-07T21:22,2185000000.0,75611242496.0,951808.0,287232.0,1.0
09-07T21:24,3253500000.0,75641126912.0,1047040.0,346112.0,1.0
09-07T21:26,3278500000.0,75632214016.0,966656.0,1161216.0,1.0
09-07T21:28,2613500000.0,75682021376.0,785408.0,307712.0,1.0
09-07T21:30,2777500000.0,75582930944.0,1167360.0,358400.0,1.0
09-07T21:32,2416000000.0,75620155392.0,939520.0,392192.0,1.0
09-07T21:34,3094500000.0,75646894080.0,1144320.0,755712.0,1.0
09-07T21:36,2124000000.0,75651612672.0,849920.0,266240.0,1.0
09-07T21:38,1951500000.0,75601281024.0,806400.0,294912.0,1.0
09-07T21:40,3084000000.0,75617009664.0,1034240.0,488448.0,1.0
09-07T21:42,2426500000.0,75639554048.0,1035776.0,409088.0,1.0
09-07T21:44,3275000000.0,75650564096.0,1102336.0,783872.0,1.0
09-07T21:46,1739500000.0,75631689728.0,1024000.0,668672.0,1.0
09-07T21:48,3758000000.0,75634835456.0,860160.0,306176.0,1.0
09-07T21:50,3097000000.0,75650039808.0,1061888.0,393728.0,1.0
09-07T21:52,2868000000.0,75606523904.0,930304.0,663040.0,1.0
09-07T21:54,3112500000.0,75592368128.0,1121280.0,492544.0,1.0
09-07T21:56,2158500000.0,75620155392.0,1005568.0,343040.0,1.0
09-07T21:58,2704000000.0,75631165440.0,823296.0,439296.0,1.0
09-07T22:00,3077000000.0,75639554048.0,1291776.0,315904.0,1.0
09-07T22:02,2148000000.0,75597611008.0,1159680.0,1918464.0,1.0
09-07T22:04,3065000000.0,75617009664.0,2889216.0,221338624.0,1.0
09-07T22:06,2396000000.0,75643224064.0,1002496.0,989184.0,1.0
09-07T22:08,2479500000.0,75795267584.0,933888.0,388096.0,1.0
09-07T22:10,2935000000.0,75608621056.0,2829312.0,210449408.0,1.0
09-07T22:12,3357500000.0,75634835456.0,872960.0,422912.0,1.0
09-07T22:14,3312500000.0,75663671296.0,3001856.0,213439488.0,1.0
09-07T22:16,3293000000.0,75656855552.0,987136.0,359936.0,1.0
09-07T22:18,2247500000.0,75553046528.0,815616.0,285184.0,1.0
09-07T22:20,3194500000.0,75587649536.0,2988544.0,223979008.0,1.0
09-07T22:22,2391500000.0,75591843840.0,884224.0,369152.0,1.0
09-07T22:24,3510500000.0,75629592576.0,2948608.0,224205824.0,1.0
09-07T22:26,2284500000.0,75565105152.0,965120.0,547840.0,1.0
09-07T22:28,2356500000.0,75585552384.0,1304576.0,730624.0,1.0
09-07T22:30,3161000000.0,75603378176.0,3116544.0,223648256.0,1.0
09-07T22:32,2453500000.0,75655806976.0,861184.0,417280.0,1.0
09-07T22:34,2763500000.0,75587649536.0,2837504.0,224720896.0,1.0
09-07T22:36,2322000000.0,75597086720.0,977408.0,422400.0,1.0
09-07T22:38,3034500000.0,75635884032.0,845824.0,305152.0,1.0
09-07T22:40,3272500000.0,75655282688.0,2887168.0,226316288.0,1.0
09-07T22:42,3263500000.0,75563532288.0,1056256.0,352256.0,1.0
09-07T22:44,2578500000.0,75605999616.0,10276352.0,215235072.0,1.0
09-07T22:46,2768500000.0,75626446848.0,982528.0,501760.0,1.0
09-07T22:48,2575500000.0,75648466944.0,1039360.0,365568.0,1.0
09-07T22:50,2695500000.0,75561959424.0,3021312.0,230399488.0,1.0
09-07T22:52,2472000000.0,75587649536.0,871936.0,436736.0,1.0
09-07T22:54,3158000000.0,75624349696.0,3005440.0,226968064.0,1.0
09-07T22:56,2056500000.0,75648466944.0,819200.0,402432.0,1.0
09-07T22:58,2319000000.0,75574018048.0,897024.0,352256.0,1.0
09-07T23:00,2996500000.0,75601805312.0,3140608.0,226432512.0,1.0
09-07T23:02,2521000000.0,75625922560.0,945664.0,362496.0,1.0
09-07T23:04,3220500000.0,75658428416.0,2907648.0,220012544.0,1.0
09-07T23:06,3112500000.0,75619631104.0,1034752.0,694784.0,1.0
09-07T23:08,2751500000.0,75748605952.0,784896.0,268288.0,1.0
09-07T23:10,3699500000.0,75686739968.0,3238400.0,228906496.0,1.0
09-07T23:12,3423500000.0,75632738304.0,952832.0,362496.0,1.0
09-07T23:14,2528000000.0,75601281024.0,3091968.0,228192768.0,1.0
09-07T23:16,2793000000.0,75598135296.0,1074176.0,509952.0,1.0
09-07T23:18,2079000000.0,75609145344.0,952832.0,388096.0,1.0
09-07T23:20,3377500000.0,75626971136.0,3010048.0,228702208.0,1.0
09-07T23:22,2299000000.0,75626446848.0,5384192.0,905728.0,1.0
09-07T23:24,2804500000.0,75646369792.0,2958848.0,229780480.0,1.0
09-07T23:26,3176500000.0,75611766784.0,952832.0,647168.0,1.0
09-07T23:28,2448000000.0,75676778496.0,809984.0,275968.0,1.0
09-07T23:30,3325000000.0,75618058240.0,3109376.0,230004736.0,1.0
09-07T23:32,3107000000.0,75563008000.0,792576.0,450560.0,1.0
09-07T23:34,2271500000.0,75620155392.0,3010048.0,229643264.0,1.0
09-07T23:36,5067000000.0,75629592576.0,859648.0,439296.0,1.0
09-07T23:38,2356000000.0,75585028096.0,978432.0,419328.0,1.0
09-07T23:40,3330000000.0,75568775168.0,2872832.0,218949632.0,1.0
09-07T23:42,2392000000.0,75596038144.0,966656.0,6910464.0,1.0
09-07T23:44,2544000000.0,75615436800.0,8697856.0,212964864.0,1.0
09-07T23:46,2951000000.0,75613863936.0,907776.0,378368.0,1.0
09-07T23:48,2014500000.0,75559337984.0,953344.0,1754624.0,1.0
09-07T23:50,3243000000.0,75587125248.0,3097600.0,228992000.0,1.0
09-07T23:52,2653000000.0,75617009664.0,851968.0,348672.0,1.0
09-07T23:54,2421000000.0,75608096768.0,2892288.0,225717248.0,1.0
09-07T23:56,2981000000.0,75550949376.0,882176.0,413184.0,1.0
09-07T23:58,2761000000.0,75572445184.0,780288.0,292352.0,1.0
08-23T00:00,2820000000.0,75526307840.0,5038592.0,585728.0,1.0
08-23T00:02,2583000000.0,75529453568.0,1048064.0,320000.0,1.0
