Time;CPU usage;Used memory;Number of bytes received;Number of bytes transmitted;RLATE;WLATE
2019-06-27T06:06:00+02:00;8188500000;2,25E+11;1001984;860672;36;47,5
2019-06-27T06:08:00+02:00;8090000000;2,25E+11;1101312;825344;11;3
2019-06-27T06:10:00+02:00;7086000000;2,25E+11;596480;548352;10;8,5
2019-06-27T06:12:00+02:00;6284500000;2,25E+11;904192;568320;18,5;8,5
2019-06-27T06:14:00+02:00;9117500000;2,25E+11;499712;583168;11;3
2019-06-27T06:16:00+02:00;5309000000;2,25E+11;773120;646144;18;11
2019-06-27T06:18:00+02:00;6716500000;2,25E+11;1044480;637440;6;4,5
2019-06-27T06:20:00+02:00;7141500000;2,25E+11;391168;711680;11,5;3,5
2019-06-27T06:22:00+02:00;7812000000;2,25E+11;1073152;448512;12;12,5
2019-06-27T06:24:00+02:00;7078000000;2,25E+11;574976;7866368;11;31
2019-06-27T06:26:00+02:00;6456000000;2,25E+11;1020416;8135680;18,5;29,5
2019-06-27T06:28:00+02:00;10149000000;2,25E+11;477696;698368;28,5;39
2019-06-27T06:30:00+02:00;8521500000;2,25E+11;510976;5473792;16,5;7
2019-06-27T06:32:00+02:00;8772000000;2,25E+11;1385984;1077760;14;7,5
2019-06-27T06:34:00+02:00;6232000000;2,25E+11;479232;817152;10,5;2
2019-06-27T06:36:00+02:00;8542000000;2,25E+11;1481728;914432;37;45,5
2019-06-27T06:38:00+02:00;9695500000;2,25E+11;687104;726528;46,5;43,5
2019-06-27T06:40:00+02:00;6442500000;2,25E+11;1028608;677376;11;7,5
2019-06-27T06:42:00+02:00;9383500000;2,25E+11;643584;547840;12,5;1
2019-06-27T06:44:00+02:00;9138500000;2,27E+11;762880;684032;11;1,5
2019-06-27T06:46:00+02:00;10755500000;2,28E+11;1142784;824832;24,5;13,5
2019-06-27T06:48:00+02:00;8381000000;2,28E+11;776192;622592;11;1
2019-06-27T06:50:00+02:00;10513500000;2,28E+11;905728;611328;9;4,5
2019-06-27T06:52:00+02:00;10731000000;2,28E+11;746496;526336;89,5;7,5
2019-06-27T06:54:00+02:00;8070500000;2,28E+11;1075712;625152;16,5;2
2019-06-27T06:56:00+02:00;10744500000;2,28E+11;902656;1463808;14;4,5
2019-06-27T06:58:00+02:00;8595500000;2,28E+11;1238528;1582080;20;7,5
2019-06-27T07:00:00+02:00;13124500000;2,28E+11;1085952;1083904;15;11
2019-06-27T07:02:00+02:00;8421000000;2,28E+11;848896;718848;28;12
2019-06-27T07:04:00+02:00;9099000000;2,28E+11;586752;718848;24;4
